x-axis,1
second,Volt
-25.00000E-03,-5.11573487E+00
-24.97500E-03,-5.07611175E+00
-24.95000E-03,-5.06441577E+00
-24.92500E-03,-5.03725497E+00
-24.90000E-03,-4.99771979E+00
-24.87500E-03,-4.98596100E+00
-24.85000E-03,-4.96452884E+00
-24.82500E-03,-4.92587306E+00
-24.80000E-03,-4.90789567E+00
-24.77500E-03,-4.89421477E+00
-24.75000E-03,-4.85109919E+00
-24.72500E-03,-4.82908914E+00
-24.70000E-03,-4.81596100E+00
-24.67500E-03,-4.77421476E+00
-24.65000E-03,-4.75028261E+00
-24.62500E-03,-4.73903889E+00
-24.60000E-03,-4.70582280E+00
-24.57500E-03,-4.67197859E+00
-24.55000E-03,-4.66156402E+00
-24.52500E-03,-4.63059667E+00
-24.50000E-03,-4.59331025E+00
-24.47500E-03,-4.58260673E+00
-24.45000E-03,-4.55426501E+00
-24.42500E-03,-4.51583537E+00
-24.40000E-03,-4.50304643E+00
-24.37500E-03,-4.48225496E+00
-24.35000E-03,-4.44058411E+00
-24.32500E-03,-4.42368713E+00
-24.30000E-03,-4.40354893E+00
-24.27500E-03,-4.36062180E+00
-24.25000E-03,-4.34368714E+00
-24.22500E-03,-4.32540822E+00
-24.20000E-03,-4.28261928E+00
-24.17500E-03,-4.26422733E+00
-24.15000E-03,-4.24831024E+00
-24.12500E-03,-4.20700370E+00
-24.10000E-03,-4.18540824E+00
-24.07500E-03,-4.17292079E+00
-24.05000E-03,-4.13299616E+00
-24.02500E-03,-4.10667708E+00
-24.00000E-03,-4.09607406E+00
-23.97500E-03,-4.06109918E+00
-23.95000E-03,-4.02862432E+00
-23.92500E-03,-4.01941577E+00
-23.90000E-03,-3.98803385E+00
-23.87500E-03,-3.95147607E+00
-23.85000E-03,-3.93916453E+00
-23.82500E-03,-3.91263183E+00
-23.80000E-03,-3.87293336E+00
-23.77500E-03,-3.86172734E+00
-23.75000E-03,-3.84249364E+00
-23.72500E-03,-3.79857405E+00
-23.70000E-03,-3.78246854E+00
-23.67500E-03,-3.76680270E+00
-23.65000E-03,-3.72793333E+00
-23.62500E-03,-3.70317206E+00
-23.60000E-03,-3.69329767E+00
-23.57500E-03,-3.65331021E+00
-23.55000E-03,-3.62558412E+00
-23.52500E-03,-3.61431527E+00
-23.50000E-03,-3.58382529E+00
-23.47500E-03,-3.54707909E+00
-23.45000E-03,-3.53626251E+00
-23.42500E-03,-3.50396348E+00
-23.40000E-03,-3.46704140E+00
-23.37500E-03,-3.45700373E+00
-23.35000E-03,-3.43084789E+00
-23.32500E-03,-3.39161426E+00
-23.30000E-03,-3.37670221E+00
-23.27500E-03,-3.35505646E+00
-23.25000E-03,-3.31391325E+00
-23.22500E-03,-3.29788312E+00
-23.20000E-03,-3.27719214E+00
-23.17500E-03,-3.23570973E+00
-23.15000E-03,-3.21960423E+00
-23.12500E-03,-3.20273233E+00
-23.10000E-03,-3.16167705E+00
-23.07500E-03,-3.14020724E+00
-23.05000E-03,-3.12692833E+00
-23.02500E-03,-3.08481776E+00
-23.00000E-03,-3.06039569E+00
-22.97500E-03,-3.05045848E+00
-22.95000E-03,-3.01372479E+00
-22.92500E-03,-2.98313437E+00
-22.90000E-03,-2.97211678E+00
-22.87500E-03,-2.93960418E+00
-22.85000E-03,-2.90377507E+00
-22.82500E-03,-2.89338563E+00
-22.80000E-03,-2.86072227E+00
-22.77500E-03,-2.82415195E+00
-22.75000E-03,-2.81429017E+00
-22.72500E-03,-2.79204137E+00
-22.70000E-03,-2.75014441E+00
-22.67500E-03,-2.73461680E+00
-22.65000E-03,-2.71509413E+00
-22.62500E-03,-2.67239314E+00
-22.60000E-03,-2.65572231E+00
-22.57500E-03,-2.63803384E+00
-22.55000E-03,-2.59809663E+00
-22.52500E-03,-2.57696604E+00
-22.50000E-03,-2.56516950E+00
-22.47500E-03,-2.52152627E+00
-22.45000E-03,-2.49730524E+00
-22.42500E-03,-2.48697857E+00
-22.40000E-03,-2.44814689E+00
-22.37500E-03,-2.41994342E+00
-22.35000E-03,-2.41016955E+00
-22.32500E-03,-2.37871221E+00
-22.30000E-03,-2.34111174E+00
-22.27500E-03,-2.32956653E+00
-22.25000E-03,-2.29632525E+00
-22.22500E-03,-2.26181528E+00
-22.20000E-03,-2.24902631E+00
-22.17500E-03,-2.21336042E+00
-22.15000E-03,-2.18117457E+00
-22.12500E-03,-2.16893839E+00
-22.10000E-03,-2.14114940E+00
-22.07500E-03,-2.10284541E+00
-22.05000E-03,-2.09077258E+00
-22.02500E-03,-2.06990569E+00
-22.00000E-03,-2.02810922E+00
-21.97500E-03,-2.01288313E+00
-21.95000E-03,-1.99809666E+00
-21.92500E-03,-1.95621222E+00
-21.90000E-03,-1.93406403E+00
-21.87500E-03,-1.91944087E+00
-21.85000E-03,-1.87902630E+00
-21.82500E-03,-1.85471730E+00
-21.80000E-03,-1.84254391E+00
-21.77500E-03,-1.80347351E+00
-21.75000E-03,-1.77528263E+00
-21.72500E-03,-1.76628763E+00
-21.70000E-03,-1.73263180E+00
-21.67500E-03,-1.69799618E+00
-21.65000E-03,-1.68785801E+00
-21.62500E-03,-1.65970466E+00
-21.60000E-03,-1.61961679E+00
-21.57500E-03,-1.60724241E+00
-21.55000E-03,-1.57537050E+00
-21.52500E-03,-1.53770722E+00
-21.50000E-03,-1.52697861E+00
-21.47500E-03,-1.50209159E+00
-21.45000E-03,-1.46236802E+00
-21.42500E-03,-1.44964192E+00
-21.40000E-03,-1.43478008E+00
-21.37500E-03,-1.39305890E+00
-21.35000E-03,-1.37112434E+00
-21.32500E-03,-1.35554639E+00
-21.30000E-03,-1.31383783E+00
-21.27500E-03,-1.29106151E+00
-21.25000E-03,-1.27496851E+00
-21.22500E-03,-1.23302124E+00
-21.20000E-03,-1.21158915E+00
-21.17500E-03,-1.19839818E+00
-21.15000E-03,-1.16004382E+00
-21.12500E-03,-1.13112434E+00
-21.10000E-03,-1.12387553E+00
-21.07500E-03,-1.08539558E+00
-21.05000E-03,-1.05450370E+00
-21.02500E-03,-1.04327257E+00
-21.00000E-03,-1.01554636E+00
-20.97500E-03,-977.29264E-03
-20.95000E-03,-965.48364E-03
-20.92500E-03,-945.55895E-03
-20.90000E-03,-901.27501E-03
-20.87500E-03,-885.83539E-03
-20.85000E-03,-858.71216E-03
-20.82500E-03,-820.40822E-03
-20.80000E-03,-805.37056E-03
-20.77500E-03,-785.01875E-03
-20.75000E-03,-741.92829E-03
