x-axis,1,2,3,4
-24.47500E-03,+1.74846889E+00,+16.88452039E+00,+32.03518E-03,+16.01660660E+00
-24.45000E-03,+1.74607410E+00,+16.88324448E+00,+30.70038E-03,+16.01562513E+00
-24.42500E-03,+1.74428783E+00,+16.88324448E+00,+29.81705E-03,+16.01189554E+00
-24.40000E-03,+1.74222674E+00,+16.88088895E+00,+28.18781E-03,+16.00855854E+00
-24.37500E-03,+1.74057787E+00,+16.87863157E+00,+26.89227E-03,+16.00394563E+00
-24.35000E-03,+1.73834012E+00,+16.87872972E+00,+25.00785E-03,+16.00051049E+00
-24.32500E-03,+1.73675014E+00,+16.87666863E+00,+23.67305E-03,+15.99471982E+00
-24.30000E-03,+1.73500312E+00,+16.87421496E+00,+21.51382E-03,+15.98892915E+00
-24.27500E-03,+1.73305981E+00,+16.87146684E+00,+19.49199E-03,+15.98205886E+00
-24.25000E-03,+1.73150909E+00,+16.86832614E+00,+16.80276E-03,+15.97244045E+00
-24.22500E-03,+1.72942837E+00,+16.86449840E+00,+14.01539E-03,+15.96193872E+00
-24.20000E-03,+1.72730840E+00,+16.85968920E+00,+11.22801E-03,+15.95124070E+00
-24.17500E-03,+1.72434436E+00,+16.85164115E+00,+8.44064E-03,+15.93975751E+00
-24.15000E-03,+1.72051663E+00,+16.84457457E+00,+5.77104E-03,+15.92690025E+00
-24.12500E-03,+1.71551113E+00,+16.83201175E+00,+3.17996E-03,+15.91473002E+00
-24.10000E-03,+1.70979898E+00,+16.81571935E+00,+1.09925E-03,+15.90373756E+00
-24.07500E-03,+1.70306609E+00,+16.79873992E+00,-431.85E-06,+15.89254881E+00
-24.05000E-03,+1.69731468E+00,+16.77390874E+00,-2.31627E-03,+15.88430446E+00
-24.02500E-03,+1.69244659E+00,+16.74809608E+00,-4.67180E-03,+15.87606011E+00
-24.00000E-03,+1.68789257E+00,+16.72306860E+00,-8.55842E-03,+15.86565653E+00
-23.97500E-03,+1.68053155E+00,+16.69872815E+00,-15.76241E-03,+15.85083634E+00
-23.95000E-03,+1.66747800E+00,+16.68380980E+00,-25.40044E-03,+15.82796809E+00
-23.92500E-03,+1.65458148E+00,+16.67085440E+00,-34.99921E-03,+15.79047594E+00
-23.90000E-03,+1.64533604E+00,+16.64847689E+00,-40.90766E-03,+15.74316909E+00
-23.87500E-03,+1.62845476E+00,+16.59744046E+00,-47.52277E-03,+15.69968998E+00
-23.85000E-03,+1.61070978E+00,+16.52716721E+00,-60.85113E-03,+15.66896997E+00
-23.82500E-03,+1.59343591E+00,+16.47976222E+00,-76.35835E-03,+15.62225201E+00
-23.80000E-03,+1.57200061E+00,+16.44040528E+00,-87.39007E-03,+15.53666784E+00
-23.77500E-03,+1.55335268E+00,+16.34863785E+00,-106.70540E-03,+15.47817223E+00
-23.75000E-03,+1.52932630E+00,+16.27689240E+00,-122.36966E-03,+15.43832456E+00
-23.72500E-03,+1.50404364E+00,+16.21309686E+00,-137.44504E-03,+15.33634984E+00
-23.70000E-03,+1.48170539E+00,+16.10592035E+00,-156.17148E-03,+15.26695992E+00
-23.67500E-03,+1.45500941E+00,+16.05095804E+00,-167.37987E-03,+15.18706827E+00
-23.65000E-03,+1.43282819E+00,+15.94064083E+00,-184.43781E-03,+15.08597688E+00
-23.62500E-03,+1.40866440E+00,+15.85839365E+00,-198.92431E-03,+15.02502760E+00
-23.60000E-03,+1.38512875E+00,+15.74316909E+00,-205.63756E-03,+14.89989019E+00
-23.57500E-03,+1.36373271E+00,+15.65994045E+00,-218.90703E-03,+14.79791547E+00
-23.55000E-03,+1.33562342E+00,+15.54942694E+00,-234.33574E-03,+14.67690024E+00
-23.52500E-03,+1.31585661E+00,+15.44421337E+00,-243.52230E-03,+14.58150137E+00
-23.50000E-03,+1.28918026E+00,+15.30975200E+00,-253.53329E-03,+14.45862134E+00
-23.47500E-03,+1.26454537E+00,+15.20944578E+00,-269.04051E-03,+14.33004879E+00
-23.45000E-03,+1.24418969E+00,+15.07891029E+00,-280.11149E-03,+14.22836852E+00
-23.42500E-03,+1.21790592E+00,+14.97261711E+00,-288.21843E-03,+14.09204235E+00
-23.40000E-03,+1.20233981E+00,+14.86141657E+00,-298.75942E-03,+13.98830099E+00
-23.37500E-03,+1.17894157E+00,+14.72931073E+00,-308.96671E-03,+13.86286914E+00
-23.35000E-03,+1.16461211E+00,+14.61487135E+00,-315.36589E-03,+13.73586694E+00
-23.32500E-03,+1.14566974E+00,+14.47511004E+00,-318.95807E-03,+13.62986820E+00
-23.30000E-03,+1.12908290E+00,+14.36322247E+00,-321.29397E-03,+13.48892913E+00
-23.27500E-03,+1.11659861E+00,+14.25084418E+00,-322.92321E-03,+13.38499147E+00
-23.25000E-03,+1.09865734E+00,+14.11039584E+00,-323.68875E-03,+13.25926518E+00
-23.22500E-03,+1.08742932E+00,+14.00518227E+00,-324.47393E-03,+13.14276471E+00
-23.20000E-03,+1.07561243E+00,+13.86895425E+00,-324.82726E-03,+13.03902334E+00
-23.17500E-03,+1.05827967E+00,+13.76020739E+00,-325.02355E-03,+12.89033066E+00
-23.15000E-03,+1.04616833E+00,+13.64812354E+00,-325.76947E-03,+12.79581511E+00
-23.12500E-03,+1.03350737E+00,+13.51268070E+00,-327.10427E-03,+12.66243336E+00
-23.10000E-03,+1.01641016E+00,+13.41944106E+00,-328.98869E-03,+12.53415525E+00
-23.07500E-03,+1.00449512E+00,+13.27948346E+00,-330.77497E-03,+12.42707689E+00
-23.05000E-03,+995.09264E-03,+13.18212165E+00,-331.89384E-03,+12.29075072E+00
-23.02500E-03,+981.96057E-03,+13.05394169E+00,-331.89384E-03,+12.20418508E+00
-23.00000E-03,+969.77072E-03,+12.91810626E+00,-330.63756E-03,+12.06697560E+00
-22.97500E-03,+961.91896E-03,+12.82987212E+00,-328.36055E-03,+11.95430286E+00
-22.95000E-03,+953.91017E-03,+12.70080883E+00,-326.27983E-03,+11.84104124E+00
-22.92500E-03,+942.68215E-03,+12.60923769E+00,-323.70838E-03,+11.72081118E+00
-22.90000E-03,+933.10301E-03,+12.48154846E+00,-321.05841E-03,+11.62924004E+00
-22.87500E-03,+927.33196E-03,+12.41775292E+00,-318.48696E-03,+11.50302302E+00
-22.85000E-03,+921.79647E-03,+12.29860248E+00,-315.56218E-03,+11.43333866E+00
-22.82500E-03,+914.69063E-03,+12.20997576E+00,-312.08778E-03,+11.31094937E+00
-22.80000E-03,+905.22926E-03,+12.07953841E+00,-308.49560E-03,+11.22762258E+00
-22.77500E-03,+894.64902E-03,+12.01201328E+00,-306.63081E-03,+11.10081667E+00
-22.75000E-03,+885.05024E-03,+11.88775920E+00,-306.65044E-03,+11.01896208E+00
-22.72500E-03,+875.07851E-03,+11.81022308E+00,-307.12154E-03,+10.89833944E+00
-22.70000E-03,+861.88755E-03,+11.68027647E+00,-307.78894E-03,+10.82953840E+00
-22.67500E-03,+850.63991E-03,+11.60637179E+00,-307.00377E-03,+10.70940649E+00
-22.65000E-03,+843.16111E-03,+11.48143068E+00,-307.00377E-03,+10.62519638E+00
-22.62500E-03,+834.95602E-03,+11.39879092E+00,-306.53266E-03,+10.50447558E+00
-22.60000E-03,+821.05841E-03,+11.27630348E+00,-307.23932E-03,+10.42517282E+00
-22.57500E-03,+808.86855E-03,+11.17364173E+00,-308.61338E-03,+10.29758174E+00
-22.55000E-03,+798.40608E-03,+11.05233206E+00,-311.36149E-03,+10.20866057E+00
-22.52500E-03,+782.50627E-03,+10.94221114E+00,-314.44331E-03,+10.07478808E+00
-22.50000E-03,+767.66645E-03,+10.83739016E+00,-317.21105E-03,+9.98586691E+00
-22.47500E-03,+755.45696E-03,+10.71264534E+00,-320.01806E-03,+9.86092580E+00
-22.45000E-03,+737.59421E-03,+10.62696302E+00,-323.41394E-03,+9.77426201E+00
-22.42500E-03,+722.34217E-03,+10.50251264E+00,-327.00612E-03,+9.64725981E+00
-22.40000E-03,+705.95163E-03,+10.38198815E+00,-330.95163E-03,+9.52693161E+00
-22.37500E-03,+686.34186E-03,+10.24831195E+00,-336.84045E-03,+9.41455331E+00
-22.35000E-03,+669.28391E-03,+10.12935781E+00,-343.00408E-03,+9.27508644E+00
-22.32500E-03,+647.92713E-03,+10.01697951E+00,-349.52104E-03,+9.17792093E+00
-22.30000E-03,+629.31846E-03,+9.87437194E+00,-354.34987E-03,+9.04601138E+00
-22.27500E-03,+609.29648E-03,+9.75659555E+00,-358.74686E-03,+8.93186643E+00
-22.25000E-03,+590.25596E-03,+9.63096741E+00,-362.63348E-03,+8.80496238E+00
-22.22500E-03,+572.41284E-03,+9.48865428E+00,-366.42195E-03,+8.65244196E+00
-22.20000E-03,+558.96670E-03,+9.39423688E+00,-370.05339E-03,+8.54310622E+00
-22.17500E-03,+540.67210E-03,+9.24907749E+00,-373.62594E-03,+8.41836140E+00
-22.15000E-03,+522.69158E-03,+9.12276232E+00,-376.96294E-03,+8.27595013E+00
-22.12500E-03,+502.70885E-03,+8.98653430E+00,-380.88882E-03,+8.16828288E+00
-22.10000E-03,+486.49497E-03,+8.83951012E+00,-384.50062E-03,+8.02331979E+00
-22.07500E-03,+471.98885E-03,+8.69484146E+00,-387.75910E-03,+7.86903272E+00
-22.05000E-03,+454.81312E-03,+8.58334649E+00,-390.23241E-03,+7.75871551E+00
-22.02500E-03,+441.22958E-03,+8.43916856E+00,-391.82239E-03,+7.62180047E+00
-22.00000E-03,+426.42902E-03,+8.29734617E+00,-392.66645E-03,+7.47212631E+00
-21.97500E-03,+411.35364E-03,+8.18516417E+00,-392.96089E-03,+7.36426278E+00
-21.95000E-03,+400.79302E-03,+8.04471583E+00,-392.62719E-03,+7.22852550E+00
-21.92500E-03,+387.73947E-03,+7.91388590E+00,-391.19425E-03,+7.08444572E+00
-21.90000E-03,+373.42964E-03,+7.80150760E+00,-389.68278E-03,+6.95979905E+00
-21.87500E-03,+364.08605E-03,+7.65850744E+00,-387.18985E-03,+6.83682088E+00
-21.85000E-03,+356.74466E-03,+7.54868096E+00,-384.18655E-03,+6.72110558E+00
-21.82500E-03,+346.43922E-03,+7.43011940E+00,-380.84956E-03,+6.59420153E+00
-21.80000E-03,+335.50565E-03,+7.29938762E+00,-376.80590E-03,+6.45846425E+00
-21.77500E-03,+327.81093E-03,+7.19957214E+00,-371.78077E-03,+6.38563918E+00
-21.75000E-03,+321.33323E-03,+7.06128303E+00,-367.69786E-03,+6.24744823E+00
-21.72500E-03,+315.67996E-03,+6.96451010E+00,-364.08605E-03,+6.12790520E+00
-21.70000E-03,+309.98743E-03,+6.84202267E+00,-359.84610E-03,+6.02465457E+00
-21.67500E-03,+304.74638E-03,+6.75732182E+00,-354.38913E-03,+5.92366132E+00
-21.65000E-03,+299.15201E-03,+6.64062505E+00,-347.67588E-03,+5.81913478E+00
-21.62500E-03,+293.85207E-03,+6.54100586E+00,-340.60929E-03,+5.71019163E+00
-21.60000E-03,+287.60992E-03,+6.43412379E+00,-336.13379E-03,+5.61911122E+00
-21.57500E-03,+281.68184E-03,+6.33843048E+00,-334.42603E-03,+5.51595874E+00
-21.55000E-03,+271.19975E-03,+6.22310777E+00,-336.25157E-03,+5.41594696E+00
-21.52500E-03,+252.49293E-03,+6.09640002E+00,-341.88520E-03,+5.27971895E+00
-21.50000E-03,+233.66834E-03,+5.98775130E+00,-351.52324E-03,+5.16410180E+00
-21.47500E-03,+207.05088E-03,+5.83945121E+00,-360.80794E-03,+5.02767749E+00
-21.45000E-03,+178.70603E-03,+5.69448811E+00,-369.62154E-03,+4.89419759E+00
-21.42500E-03,+147.92713E-03,+5.54608987E+00,-388.21058E-03,+4.75610478E+00
-21.40000E-03,+116.44158E-03,+5.40397303E+00,-404.44409E-03,+4.61016021E+00
-21.37500E-03,+83.62123E-03,+5.22249926E+00,-421.16834E-03,+4.44085666E+00
-21.35000E-03,+53.03863E-03,+5.01648873E+00,-437.97110E-03,+4.27449752E+00
-21.32500E-03,+37.06030E-03,+4.75522146E+00,-441.73995E-03,+4.14847679E+00
-21.30000E-03,+39.96545E-03,+4.36125946E+00,-423.68090E-03,+4.01892277E+00
-21.27500E-03,+40.02434E-03,+4.19539105E+00,-408.62515E-03,+3.88966319E+00
-21.25000E-03,+40.24026E-03,+4.02343753E+00,-399.85081E-03,+3.79200694E+00
-21.22500E-03,+40.27952E-03,+3.86286906E+00,-387.60207E-03,+3.66156960E+00
-21.20000E-03,+40.12249E-03,+3.70956347E+00,-372.56595E-03,+3.58393533E+00
-21.17500E-03,+40.41693E-03,+3.57608357E+00,-364.49827E-03,+3.44947396E+00
-21.15000E-03,+40.27952E-03,+3.42277798E+00,-359.10018E-03,+3.38234142E+00
-21.12500E-03,+40.33841E-03,+3.29332210E+00,-348.93216E-03,+3.26093360E+00
-21.10000E-03,+40.27952E-03,+3.18114010E+00,-335.81972E-03,+3.19645103E+00
-21.07500E-03,+40.27952E-03,+3.04579541E+00,-326.59390E-03,+3.09280781E+00
-21.05000E-03,+40.16175E-03,+2.93989481E+00,-321.72581E-03,+3.00840141E+00
-21.02500E-03,+40.27952E-03,+2.81200929E+00,-315.58181E-03,+2.92733200E+00
-21.00000E-03,+40.27952E-03,+2.69354588E+00,-304.41269E-03,+2.82938130E+00
-20.97500E-03,+40.25989E-03,+2.59343595E+00,-292.55653E-03,+2.78060225E+00
-20.95000E-03,+40.35804E-03,+2.46486340E+00,-284.86181E-03,+2.68451635E+00
-20.92500E-03,+40.27952E-03,+2.36023871E+00,-278.77669E-03,+2.61483199E+00
-20.90000E-03,+40.12249E-03,+2.23382539E+00,-270.96419E-03,+2.56634738E+00
-20.87500E-03,+40.22063E-03,+2.14559125E+00,-260.24654E-03,+2.47173369E+00
-20.85000E-03,+40.16175E-03,+2.02163161E+00,-251.05998E-03,+2.41029367E+00
-20.82500E-03,+40.12249E-03,+1.92004948E+00,-244.93561E-03,+2.35641098E+00
-20.80000E-03,+40.27952E-03,+1.80315642E+00,-241.59862E-03,+2.26641019E+00
-20.77500E-03,+40.27952E-03,+1.67134502E+00,-237.77088E-03,+2.21360712E+00
-20.75000E-03,+40.27952E-03,+1.56740736E+00,-231.07726E-03,+2.18357414E+00
-20.72500E-03,+40.33841E-03,+1.41871468E+00,-223.10772E-03,+2.11928786E+00
-20.70000E-03,+40.35804E-03,+1.28965139E+00,-214.43153E-03,+2.04224248E+00
-20.67500E-03,+40.43656E-03,+1.16421954E+00,-208.32679E-03,+2.00013742E+00
-20.65000E-03,+40.47582E-03,+1.00816584E+00,-204.45980E-03,+1.95371390E+00
-20.62500E-03,+40.73100E-03,+842.98446E-03,-202.00612E-03,+1.87863145E+00
-20.60000E-03,+40.59359E-03,+707.05088E-03,-199.98429E-03,+1.82278582E+00
-20.57500E-03,+40.43656E-03,+550.01571E-03,-196.66693E-03,+1.80305827E+00
-20.55000E-03,+40.47582E-03,+381.59548E-03,-191.38662E-03,+1.78313444E+00
-20.52500E-03,+40.63285E-03,+222.98995E-03,-185.02669E-03,+1.73474797E+00
-20.50000E-03,+40.51507E-03,+130.73178E-03,-178.31344E-03,+1.66535805E+00
-20.47500E-03,+40.63285E-03,+29.05151E-03,-172.34610E-03,+1.61903268E+00
-20.45000E-03,+40.47582E-03,+8.04805E-03,-167.67431E-03,+1.59606628E+00
-20.42500E-03,+40.75063E-03,+490.73E-06,-164.49434E-03,+1.56829068E+00
-20.40000E-03,+40.59359E-03,-3.53329E-03,-162.45289E-03,+1.51735240E+00
-20.37500E-03,+40.75063E-03,-10.10914E-03,-160.52921E-03,+1.46150676E+00
-20.35000E-03,+40.59359E-03,-12.36652E-03,-157.97739E-03,+1.42234612E+00
-20.32500E-03,+40.80952E-03,-16.68499E-03,-154.44409E-03,+1.40193154E+00
-20.30000E-03,+40.75063E-03,-25.12563E-03,-149.65452E-03,+1.38112438E+00
-20.27500E-03,+40.49545E-03,-31.70148E-03,-145.06124E-03,+1.34981549E+00
-20.25000E-03,+40.71137E-03,-45.14761E-03,-140.15389E-03,+1.30476603E+00
-20.22500E-03,+40.61322E-03,-79.00832E-03,-135.32506E-03,+1.26050174E+00
-20.20000E-03,+40.27952E-03,-165.27952E-03,-131.35992E-03,+1.22683732E+00
-20.17500E-03,+39.74953E-03,-230.44912E-03,-128.25848E-03,+1.20838569E+00
-20.15000E-03,+38.47362E-03,-364.12532E-03,-125.66740E-03,+1.19523399E+00
-20.12500E-03,+38.80732E-03,-454.42054E-03,-123.54742E-03,+1.17756753E+00
-20.10000E-03,+38.55214E-03,-592.41521E-03,-122.01633E-03,+1.14831973E+00
-20.07500E-03,+39.08213E-03,-689.48257E-03,-120.58338E-03,+1.10876650E+00
-20.05000E-03,+39.14102E-03,-810.49781E-03,-118.48304E-03,+1.06685773E+00
-20.02500E-03,+38.88584E-03,-923.75943E-03,-116.20603E-03,+1.03348776E+00
-20.00000E-03,+38.86621E-03,-1.03368405E+00,-113.14384E-03,+1.01326948E+00
-19.97500E-03,+38.76806E-03,-1.17511386E+00,-110.61165E-03,+1.00443625E+00
-19.95000E-03,+38.86621E-03,-1.28336998E+00,-107.09799E-03,+992.65861E-03
-19.92500E-03,+39.02324E-03,-1.42273870E+00,-103.21137E-03,+982.74577E-03
-19.90000E-03,+39.33731E-03,-1.56603330E+00,-99.24623E-03,+965.37375E-03
-19.87500E-03,+39.49435E-03,-1.67890234E+00,-95.96812E-03,+938.28518E-03
-19.85000E-03,+39.57286E-03,-1.81709329E+00,-92.96482E-03,+905.11150E-03
-19.82500E-03,+39.69064E-03,-1.96068233E+00,-90.41300E-03,+872.42856E-03
-19.80000E-03,+39.80842E-03,-2.07168657E+00,-88.01822E-03,+842.10114E-03
-19.77500E-03,+39.96545E-03,-2.22086999E+00,-85.95713E-03,+820.21436E-03
-19.75000E-03,+39.80842E-03,-2.36612753E+00,-84.52418E-03,+806.17934E-03
-19.72500E-03,+39.90656E-03,-2.48949829E+00,-82.99309E-03,+796.36464E-03
-19.70000E-03,+39.96545E-03,-2.62130969E+00,-82.67902E-03,+787.53141E-03
-19.67500E-03,+39.86730E-03,-2.77412455E+00,-80.75534E-03,+773.00566E-03
-19.65000E-03,+40.04397E-03,-2.90750630E+00,-80.36275E-03,+752.98367E-03
-19.62500E-03,+39.96545E-03,-3.04226212E+00,-79.16536E-03,+730.11543E-03
-19.60000E-03,+40.12249E-03,-3.20233985E+00,-77.96796E-03,+703.12501E-03
-19.57500E-03,+39.98508E-03,-3.33110869E+00,-77.10427E-03,+675.34941E-03
-19.55000E-03,+39.92619E-03,-3.47459959E+00,-75.96577E-03,+651.10710E-03
-19.52500E-03,+39.80842E-03,-3.63192921E+00,-74.53282E-03,+632.45918E-03
-19.50000E-03,+39.65138E-03,-3.79043659E+00,-72.55025E-03,+617.14825E-03
-19.47500E-03,+39.94582E-03,-3.95758090E+00,-70.82286E-03,+607.33355E-03
-19.45000E-03,+40.12249E-03,-4.10175883E+00,-69.21325E-03,+602.81879E-03
-19.42500E-03,+39.82805E-03,-4.27096423E+00,-66.91661E-03,+601.24843E-03
-19.40000E-03,+39.80842E-03,-4.44291775E+00,-64.61997E-03,+590.84485E-03
-19.37500E-03,+39.82805E-03,-4.61889529E+00,-63.12814E-03,+590.05968E-03
-19.35000E-03,+39.96545E-03,-4.79762095E+00,-61.28298E-03,+584.75974E-03
-19.32500E-03,+40.06360E-03,-4.96829856E+00,-59.61448E-03,+576.61354E-03
-19.30000E-03,+39.96545E-03,-5.13858358E+00,-57.94598E-03,+565.71923E-03
-19.27500E-03,+40.12249E-03,-5.32054809E+00,-56.10082E-03,+552.37124E-03
-19.25000E-03,+40.12249E-03,-5.46521675E+00,-54.68750E-03,+537.84548E-03
-19.22500E-03,+40.12249E-03,-5.62902407E+00,-52.86197E-03,+520.08088E-03
-19.20000E-03,+40.27952E-03,-5.79970168E+00,-51.42902E-03,+502.90515E-03
-19.17500E-03,+40.12249E-03,-5.95673686E+00,-50.01570E-03,+484.84611E-03
-19.15000E-03,+40.12249E-03,-6.07627988E+00,-49.15201E-03,+466.39448E-03
-19.12500E-03,+40.12249E-03,-6.23066509E+00,-47.81721E-03,+452.16316E-03
-19.10000E-03,+40.20100E-03,-6.38112442E+00,-47.26759E-03,+438.91332E-03
-19.07500E-03,+40.12249E-03,-6.50959883E+00,-46.08982E-03,+428.11715E-03
-19.05000E-03,+40.12249E-03,-6.66830250E+00,-45.54020E-03,+419.87280E-03
-19.02500E-03,+39.80842E-03,-6.82484694E+00,-45.30465E-03,+412.90437E-03
-19.00000E-03,+40.12249E-03,-6.94213259E+00,-44.67651E-03,+403.97299E-03
-18.97500E-03,+40.10286E-03,-7.08817531E+00,-43.96985E-03,+401.61747E-03
-18.95000E-03,+40.24026E-03,-7.23382543E+00,-43.06690E-03,+398.47676E-03
-18.92500E-03,+40.22063E-03,-7.35012961E+00,-42.79208E-03,+390.82130E-03
-18.90000E-03,+40.12249E-03,-7.47565961E+00,-42.71357E-03,+389.44724E-03
-18.87500E-03,+40.02434E-03,-7.62229120E+00,-42.69394E-03,+385.71765E-03
-18.85000E-03,+40.27952E-03,-7.74615270E+00,-42.36024E-03,+378.25848E-03
-18.82500E-03,+40.12249E-03,-7.87511784E+00,-41.86950E-03,+374.33260E-03
-18.80000E-03,+40.27952E-03,-8.03509742E+00,-41.37877E-03,+365.49937E-03
-18.77500E-03,+40.14212E-03,-8.15729042E+00,-40.90766E-03,+357.94206E-03
-18.75000E-03,+40.27952E-03,-8.27850195E+00,-40.39730E-03,+349.79586E-03
-18.72500E-03,+40.18138E-03,-8.43337789E+00,-40.22063E-03,+339.39228E-03
-18.70000E-03,+40.27952E-03,-8.59296489E+00,-40.12249E-03,+330.16646E-03
-18.67500E-03,+40.43656E-03,-8.70426357E+00,-40.12249E-03,+317.99623E-03
-18.65000E-03,+40.55433E-03,-8.85148405E+00,-40.00471E-03,+306.80748E-03
-18.62500E-03,+40.43656E-03,-9.00076562E+00,-39.96545E-03,+296.01131E-03
-18.60000E-03,+40.43656E-03,-9.10529216E+00,-39.49435E-03,+286.98179E-03
-18.57500E-03,+40.41693E-03,-9.25683110E+00,-38.68954E-03,+273.73194E-03
-18.55000E-03,+40.27952E-03,-9.40915522E+00,-38.39510E-03,+264.01539E-03
-18.52500E-03,+40.59359E-03,-9.49974489E+00,-37.82585E-03,+253.70996E-03
-18.50000E-03,+40.51507E-03,-9.63371553E+00,-37.60992E-03,+248.11558E-03
-18.47500E-03,+40.49545E-03,-9.74619197E+00,-37.60992E-03,+238.98791E-03
-18.45000E-03,+40.59359E-03,-9.85395736E+00,-37.02104E-03,+232.41206E-03
-18.42500E-03,+40.27952E-03,-9.93708786E+00,-36.37327E-03,+225.93436E-03
-18.40000E-03,+40.27952E-03,-10.04200699E+00,-36.03957E-03,+224.16772E-03
-18.37500E-03,+40.41693E-03,-10.11365429E+00,-35.68624E-03,+216.21781E-03
-18.35000E-03,+40.43656E-03,-10.21670862E+00,-35.21514E-03,+212.97896E-03
-18.32500E-03,+40.53470E-03,-10.28060231E+00,-34.62626E-03,+210.42714E-03
-18.30000E-03,+40.43656E-03,-10.38866214E+00,-33.91960E-03,+205.32349E-03
-18.27500E-03,+40.43656E-03,-10.48003699E+00,-33.60553E-03,+201.69206E-03
-18.25000E-03,+40.43656E-03,-10.61067062E+00,-33.13442E-03,+201.39761E-03
-18.22500E-03,+40.29915E-03,-10.72628777E+00,-33.05590E-03,+201.39761E-03
-18.20000E-03,+40.59359E-03,-10.87507860E+00,-31.95666E-03,+200.61244E-03
-18.17500E-03,+40.43656E-03,-11.04143774E+00,-31.46592E-03,+198.94394E-03
-18.15000E-03,+40.59359E-03,-11.18856007E+00,-30.97519E-03,+191.38662E-03
-18.12500E-03,+40.53470E-03,-11.36434133E+00,-30.70038E-03,+189.32554E-03
-18.10000E-03,+40.59359E-03,-11.52481165E+00,-30.30779E-03,+188.83480E-03
-18.07500E-03,+40.59359E-03,-11.69833552E+00,-29.66002E-03,+188.83480E-03
-18.05000E-03,+40.55433E-03,-11.87087792E+00,-29.20854E-03,+188.04962E-03
-18.02500E-03,+40.75063E-03,-12.04440179E+00,-28.44300E-03,+188.04962E-03
-18.00000E-03,+40.59359E-03,-12.20752208E+00,-27.87374E-03,+183.33857E-03
-17.97500E-03,+40.61322E-03,-12.34198345E+00,-27.52041E-03,+178.82381E-03
-17.95000E-03,+40.63285E-03,-12.48567064E+00,-27.08857E-03,+176.86087E-03
-17.92500E-03,+40.92729E-03,-12.64339284E+00,-26.65672E-03,+174.99608E-03
-17.90000E-03,+40.98618E-03,-12.80032987E+00,-25.59673E-03,+172.73869E-03
-17.87500E-03,+41.00581E-03,-12.90888044E+00,-25.20415E-03,+168.71467E-03
-17.85000E-03,+40.59359E-03,-13.04255663E+00,-24.57600E-03,+166.65358E-03
-17.82500E-03,+40.12249E-03,-13.18751973E+00,-24.43860E-03,+162.92400E-03
-17.80000E-03,+40.27952E-03,-13.29577586E+00,-24.10490E-03,+160.56847E-03
-17.77500E-03,+40.14212E-03,-13.42238547E+00,-23.26084E-03,+155.07224E-03
-17.75000E-03,+40.27952E-03,-13.52916939E+00,-23.55528E-03,+152.91300E-03
-17.72500E-03,+40.27952E-03,-13.65607344E+00,-22.59344E-03,+149.47786E-03
-17.70000E-03,+40.27952E-03,-13.75588893E+00,-22.22048E-03,+144.47236E-03
-17.67500E-03,+40.12249E-03,-13.86630429E+00,-21.86715E-03,+141.23351E-03
-17.65000E-03,+40.12249E-03,-13.96023095E+00,-21.19975E-03,+137.99466E-03
-17.62500E-03,+40.12249E-03,-14.05680758E+00,-20.82679E-03,+132.40028E-03
-17.60000E-03,+40.27952E-03,-14.12649194E+00,-20.65013E-03,+127.59108E-03
