x-axis,1,2,3,4
-24.35000E-03,+2.83126567E+00,+15.42733209E+00,+1.26821607E+00,+14.48001739E+00
-24.32500E-03,+2.81952729E+00,+15.44342820E+00,+1.25023554E+00,+14.49395426E+00
-24.30000E-03,+2.80794595E+00,+15.45422437E+00,+1.23037059E+00,+14.50965778E+00
-24.27500E-03,+2.79400908E+00,+15.46305760E+00,+1.21297894E+00,+14.52899273E+00
-24.25000E-03,+2.77661743E+00,+15.47032047E+00,+1.19762876E+00,+14.54989804E+00
-24.22500E-03,+2.75859765E+00,+15.47748520E+00,+1.18047266E+00,+14.57070520E+00
-24.20000E-03,+2.74293339E+00,+15.48484623E+00,+1.15970476E+00,+14.58660501E+00
-24.17500E-03,+2.72828986E+00,+15.49289428E+00,+1.13987907E+00,+14.60211224E+00
-24.15000E-03,+2.71160487E+00,+15.50251268E+00,+1.12484295E+00,+14.61546023E+00
-24.12500E-03,+2.69009105E+00,+15.51183665E+00,+1.10961054E+00,+14.62625640E+00
-24.10000E-03,+2.66896982E+00,+15.52017914E+00,+1.09013818E+00,+14.63253780E+00
-24.07500E-03,+2.65228483E+00,+15.52803090E+00,+1.06736808E+00,+14.63754330E+00
-24.05000E-03,+2.63481467E+00,+15.53588266E+00,+1.04601130E+00,+14.64176362E+00
-24.02500E-03,+2.61145569E+00,+15.53892522E+00,+1.02736337E+00,+14.64235250E+00
-24.00000E-03,+2.58558414E+00,+15.53823819E+00,+1.00204145E+00,+14.64156733E+00
-23.97500E-03,+2.56089036E+00,+15.53804189E+00,+973.89289E-03,+14.63999697E+00
-23.95000E-03,+2.53219218E+00,+15.53333084E+00,+946.13692E-03,+14.63567851E+00
-23.92500E-03,+2.50278735E+00,+15.52371243E+00,+914.88692E-03,+14.63047672E+00
-23.90000E-03,+2.47330399E+00,+15.51429032E+00,+885.36431E-03,+14.61840464E+00
-23.87500E-03,+2.43926662E+00,+15.50025530E+00,+858.27574E-03,+14.60456591E+00
-23.85000E-03,+2.40405148E+00,+15.48484623E+00,+824.74873E-03,+14.58464207E+00
-23.82500E-03,+2.36612749E+00,+15.46747421E+00,+789.10175E-03,+14.56167568E+00
-23.80000E-03,+2.32459168E+00,+15.45029849E+00,+751.09924E-03,+14.53164270E+00
-23.77500E-03,+2.28172108E+00,+15.42644877E+00,+708.89604E-03,+14.50111899E+00
-23.75000E-03,+2.23712309E+00,+15.39808429E+00,+665.82914E-03,+14.47412857E+00
-23.72500E-03,+2.19142586E+00,+15.36206435E+00,+622.29114E-03,+14.45096588E+00
-23.70000E-03,+2.14243088E+00,+15.32074447E+00,+577.88944E-03,+14.42564396E+00
-23.67500E-03,+2.09245444E+00,+15.28305602E+00,+537.02104E-03,+14.39227398E+00
-23.65000E-03,+2.04294910E+00,+15.25321934E+00,+493.48303E-03,+14.34889301E+00
-23.62500E-03,+1.99607410E+00,+15.22063454E+00,+446.13693E-03,+14.30403984E+00
-23.60000E-03,+1.94770727E+00,+15.17548693E+00,+398.39824E-03,+14.26468290E+00
-23.57500E-03,+1.89502196E+00,+15.12376347E+00,+349.36400E-03,+14.23170551E+00
-23.55000E-03,+1.84053076E+00,+15.07832141E+00,+303.86306E-03,+14.18891343E+00
-23.52500E-03,+1.78490105E+00,+15.04367553E+00,+257.06658E-03,+14.13189003E+00
-23.50000E-03,+1.72942837E+00,+15.00039271E+00,+209.79899E-03,+14.08134433E+00
-23.47500E-03,+1.67497643E+00,+14.94160266E+00,+159.86181E-03,+14.04120221E+00
-23.45000E-03,+1.61966079E+00,+14.88575703E+00,+108.58982E-03,+13.99261946E+00
-23.42500E-03,+1.56477699E+00,+14.84561491E+00,+61.00817E-03,+13.92941280E+00
-23.40000E-03,+1.51083541E+00,+14.79624698E+00,+12.71985E-03,+13.87523566E+00
-23.37500E-03,+1.45763975E+00,+14.73088108E+00,-31.28926E-03,+13.83941201E+00
-23.35000E-03,+1.40609295E+00,+14.67022625E+00,-77.18279E-03,+13.79887731E+00
-23.32500E-03,+1.35073805E+00,+14.61644170E+00,-119.70006E-03,+13.74057800E+00
-23.30000E-03,+1.29475501E+00,+14.54734622E+00,-167.87060E-03,+13.68090463E+00
-23.27500E-03,+1.23908604E+00,+14.48237291E+00,-215.13819E-03,+13.63556072E+00
-23.25000E-03,+1.18655778E+00,+14.43801048E+00,-262.79836E-03,+13.57785029E+00
-23.22500E-03,+1.13866205E+00,+14.38196855E+00,-307.94598E-03,+13.50571226E+00
-23.20000E-03,+1.09657662E+00,+14.30786757E+00,-350.03140E-03,+13.45516656E+00
-23.17500E-03,+1.04381280E+00,+14.25722373E+00,-392.78423E-03,+13.40560233E+00
-23.15000E-03,+991.91268E-03,+14.20599100E+00,-432.00376E-03,+13.33346430E+00
-23.12500E-03,+944.01695E-03,+14.13041782E+00,-474.04993E-03,+13.26976691E+00
-23.10000E-03,+896.67084E-03,+14.06446305E+00,-515.23241E-03,+13.22550262E+00
-23.07500E-03,+849.36400E-03,+14.00950074E+00,-560.14447E-03,+13.16111819E+00
-23.05000E-03,+801.97863E-03,+13.93216091E+00,-604.34987E-03,+13.09025607E+00
-23.02500E-03,+758.16582E-03,+13.86767834E+00,-644.15828E-03,+13.04078999E+00
-23.00000E-03,+715.29522E-03,+13.82184370E+00,-678.23492E-03,+12.98249068E+00
-22.97500E-03,+675.76161E-03,+13.74950937E+00,-714.15671E-03,+12.90760453E+00
-22.95000E-03,+631.90954E-03,+13.67717504E+00,-745.76004E-03,+12.85274036E+00
-22.92500E-03,+590.25596E-03,+13.62957376E+00,-779.52260E-03,+12.80455019E+00
-22.90000E-03,+554.33416E-03,+13.56430601E+00,-813.59924E-03,+12.73162698E+00
-22.87500E-03,+519.82569E-03,+13.49157909E+00,-846.26255E-03,+12.66655553E+00
-22.85000E-03,+480.76319E-03,+13.44437039E+00,-879.31846E-03,+12.62013201E+00
-22.82500E-03,+444.13473E-03,+13.38567850E+00,-910.37216E-03,+12.55064394E+00
-22.80000E-03,+404.67964E-03,+13.30598314E+00,-943.93843E-03,+12.47683741E+00
-22.77500E-03,+366.95194E-03,+13.24984307E+00,-973.61808E-03,+12.42688059E+00
-22.75000E-03,+326.00502E-03,+13.19115117E+00,-1.00306218E+00,+12.36220173E+00
-22.72500E-03,+287.88473E-03,+13.11096508E+00,-1.03466550E+00,+12.28918037E+00
-22.70000E-03,+251.72738E-03,+13.03902334E+00,-1.06328516E+00,+12.24206982E+00
-22.67500E-03,+219.57443E-03,+12.96433349E+00,-1.09280778E+00,+12.19005192E+00
-22.65000E-03,+186.40075E-03,+12.88198817E+00,-1.12209484E+00,+12.11369356E+00
-22.62500E-03,+153.58040E-03,+12.81809448E+00,-1.14796638E+00,+12.04803323E+00
-22.60000E-03,+123.90075E-03,+12.72024193E+00,-1.17697863E+00,+11.98924318E+00
-22.57500E-03,+91.15892E-03,+12.56870299E+00,-1.20100501E+00,+11.91681071E+00
-22.55000E-03,+79.22425E-03,+12.29389143E+00,-1.20917084E+00,+11.86498910E+00
-22.52500E-03,+79.77387E-03,+12.03193712E+00,-1.20587310E+00,+11.84290603E+00
-22.50000E-03,+80.40201E-03,+11.90522936E+00,-1.20257536E+00,+11.81807484E+00
-22.47500E-03,+80.24497E-03,+11.75683112E+00,-1.20037687E+00,+11.78352710E+00
-22.45000E-03,+80.55904E-03,+11.60627365E+00,-1.19676506E+00,+11.74073502E+00
-22.42500E-03,+81.10867E-03,+11.45650135E+00,-1.19374214E+00,+11.69921884E+00
-22.40000E-03,+80.87311E-03,+11.30221428E+00,-1.19048366E+00,+11.66889142E+00
-22.37500E-03,+81.22644E-03,+11.13968288E+00,-1.18596889E+00,+11.64778982E+00
-22.35000E-03,+80.55904E-03,+10.97617000E+00,-1.18239634E+00,+11.62649193E+00
-22.32500E-03,+80.87311E-03,+10.81619041E+00,-1.17847046E+00,+11.59645895E+00
-22.30000E-03,+81.03015E-03,+10.66857734E+00,-1.17446607E+00,+11.55818162E+00
-22.27500E-03,+81.69755E-03,+10.51998281E+00,-1.16928391E+00,+11.51323030E+00
-22.25000E-03,+81.73681E-03,+10.35175887E+00,-1.16496544E+00,+11.47966403E+00
-22.22500E-03,+81.46200E-03,+10.18942376E+00,-1.16076475E+00,+11.45836614E+00
-22.20000E-03,+81.81533E-03,+10.03572558E+00,-1.15656406E+00,+11.44433112E+00
-22.17500E-03,+81.54051E-03,+9.88104593E+00,-1.15271670E+00,+11.42401469E+00
-22.15000E-03,+81.42274E-03,+9.72479593E+00,-1.14934044E+00,+11.39545392E+00
-22.12500E-03,+81.85458E-03,+9.57502363E+00,-1.14541456E+00,+11.35580254E+00
-22.10000E-03,+81.97236E-03,+9.42799945E+00,-1.14258793E+00,+11.31242157E+00
-22.07500E-03,+80.99089E-03,+9.28441041E+00,-1.13925093E+00,+11.27591089E+00
-22.05000E-03,+81.10867E-03,+9.13826954E+00,-1.13638504E+00,+11.25255191E+00
-22.02500E-03,+81.54051E-03,+8.98447322E+00,-1.13402951E+00,+11.23488545E+00
-22.00000E-03,+81.18719E-03,+8.83048060E+00,-1.13175250E+00,+11.21270423E+00
-21.97500E-03,+81.26570E-03,+8.68394715E+00,-1.12912216E+00,+11.17560467E+00
-21.95000E-03,+81.57977E-03,+8.54232105E+00,-1.12633479E+00,+11.13438294E+00
-21.92500E-03,+81.81533E-03,+8.40393380E+00,-1.12437185E+00,+11.09630191E+00
-21.90000E-03,+81.81533E-03,+8.26044290E+00,-1.12248743E+00,+11.06626893E+00
-21.87500E-03,+82.20791E-03,+8.12774818E+00,-1.11985709E+00,+11.04644324E+00
-21.85000E-03,+82.12940E-03,+7.99583863E+00,-1.11738378E+00,+11.02759902E+00
-21.82500E-03,+82.09014E-03,+7.86893458E+00,-1.11451789E+00,+11.00276783E+00
-21.80000E-03,+82.12940E-03,+7.75007858E+00,-1.11133793E+00,+10.96694418E+00
-21.77500E-03,+82.79680E-03,+7.63760213E+00,-1.10890388E+00,+10.92935389E+00
-21.75000E-03,+82.60050E-03,+7.53278115E+00,-1.10537059E+00,+10.89627835E+00
-21.72500E-03,+83.18938E-03,+7.42216950E+00,-1.10187656E+00,+10.87007311E+00
-21.70000E-03,+82.91457E-03,+7.31823184E+00,-1.09893215E+00,+10.85387885E+00
-21.67500E-03,+82.95383E-03,+7.20025916E+00,-1.09484923E+00,+10.84013828E+00
-21.65000E-03,+83.38568E-03,+7.07698655E+00,-1.09060928E+00,+10.82325699E+00
-21.62500E-03,+83.58197E-03,+6.93565489E+00,-1.08695822E+00,+10.79479437E+00
-21.60000E-03,+82.75754E-03,+6.78745294E+00,-1.08338567E+00,+10.75887257E+00
-21.57500E-03,+84.01382E-03,+6.62384192E+00,-1.07891016E+00,+10.71892675E+00
-21.55000E-03,+83.77827E-03,+6.43883485E+00,-1.07584798E+00,+10.68231792E+00
-21.52500E-03,+83.34642E-03,+6.24391494E+00,-1.07255024E+00,+10.65866450E+00
-21.50000E-03,+82.75754E-03,+6.02543975E+00,-1.06925250E+00,+10.64345172E+00
-21.47500E-03,+82.52198E-03,+5.79764059E+00,-1.06615106E+00,+10.62617785E+00
-21.45000E-03,+82.60050E-03,+5.56316744E+00,-1.06297109E+00,+10.60301516E+00
-21.42500E-03,+83.03235E-03,+5.33841085E+00,-1.05971261E+00,+10.56876186E+00
-21.40000E-03,+83.38568E-03,+5.10482102E+00,-1.05731783E+00,+10.53038639E+00
-21.37500E-03,+83.34642E-03,+4.87289969E+00,-1.05527637E+00,+10.49367942E+00
-21.35000E-03,+83.30716E-03,+4.66335588E+00,-1.05268529E+00,+10.46619826E+00
-21.32500E-03,+83.69975E-03,+4.46578600E+00,-1.05080087E+00,+10.44902254E+00
-21.30000E-03,+83.54271E-03,+4.28627516E+00,-1.04868089E+00,+10.43538011E+00
-21.27500E-03,+84.09234E-03,+4.12236969E+00,-1.04687499E+00,+10.41683033E+00
-21.25000E-03,+84.56344E-03,+3.97534551E+00,-1.04436243E+00,+10.38807326E+00
-21.22500E-03,+84.68122E-03,+3.82675097E+00,-1.04259578E+00,+10.35342737E+00
-21.20000E-03,+84.64196E-03,+3.68993407E+00,-1.04035803E+00,+10.31132232E+00
-21.17500E-03,+84.17085E-03,+3.54899500E+00,-1.03804176E+00,+10.27736346E+00
-21.15000E-03,+85.03455E-03,+3.41630028E+00,-1.03619660E+00,+10.25439707E+00
-21.12500E-03,+85.07381E-03,+3.29224249E+00,-1.03289886E+00,+10.23781022E+00
-21.10000E-03,+85.27010E-03,+3.17328834E+00,-1.03062185E+00,+10.21945674E+00
-21.07500E-03,+84.95603E-03,+3.05600269E+00,-1.02763818E+00,+10.19315335E+00
-21.05000E-03,+84.09234E-03,+2.94048369E+00,-1.02512562E+00,+10.15919449E+00
-21.02500E-03,+83.50345E-03,+2.81927216E+00,-1.02139603E+00,+10.12062272E+00
-21.00000E-03,+84.01382E-03,+2.70689387E+00,-1.01868718E+00,+10.08597684E+00
-20.97500E-03,+84.91677E-03,+2.59431927E+00,-1.01531092E+00,+10.06016418E+00
-20.95000E-03,+84.72048E-03,+2.48017433E+00,-1.01130652E+00,+10.04239958E+00
-20.92500E-03,+84.52418E-03,+2.36033686E+00,-1.00847989E+00,+10.02738309E+00
-20.90000E-03,+84.79899E-03,+2.24678080E+00,-1.00549622E+00,+10.00785184E+00
-20.87500E-03,+84.40641E-03,+2.13862282E+00,-1.00157034E+00,+9.97889848E+00
-20.85000E-03,+85.11306E-03,+2.02496861E+00,-998.11557E-03,+9.94287853E+00
-20.82500E-03,+84.95603E-03,+1.90591632E+00,-994.93560E-03,+9.90607341E+00
-20.80000E-03,+85.58417E-03,+1.78431220E+00,-991.67713E-03,+9.87633488E+00
-20.77500E-03,+85.85898E-03,+1.65652482E+00,-989.12530E-03,+9.85690177E+00
-20.75000E-03,+85.27010E-03,+1.52324122E+00,-986.33793E-03,+9.84276861E+00
-20.72500E-03,+85.89824E-03,+1.38877985E+00,-984.21795E-03,+9.83059838E+00
-20.70000E-03,+85.42713E-03,+1.25078519E+00,-980.99873E-03,+9.81587633E+00
-20.67500E-03,+85.89824E-03,+1.10444803E+00,-979.23209E-03,+9.79271364E+00
-20.65000E-03,+85.58417E-03,+948.68876E-03,-977.30841E-03,+9.75973626E+00
-20.62500E-03,+86.25157E-03,+798.81832E-03,-974.83510E-03,+9.72312743E+00
-20.60000E-03,+86.21231E-03,+648.16269E-03,-972.83290E-03,+9.69338889E+00
-20.57500E-03,+86.17305E-03,+487.39793E-03,-970.94848E-03,+9.66649662E+00
-20.55000E-03,+86.21231E-03,+329.38128E-03,-969.77072E-03,+9.64745611E+00
-20.52500E-03,+86.21231E-03,+202.57538E-03,-968.08259E-03,+9.63322479E+00
-20.50000E-03,+86.52638E-03,+102.07287E-03,-966.08039E-03,+9.61447872E+00
-20.47500E-03,+86.52638E-03,+32.09406E-03,-964.78485E-03,+9.58827347E+00
-20.45000E-03,+86.76193E-03,+8.44064E-03,-962.70414E-03,+9.55676829E+00
-20.42500E-03,+86.56564E-03,+2.25738E-03,-960.97675E-03,+9.51741135E+00
-20.40000E-03,+86.52638E-03,-1.96294E-03,-958.38567E-03,+9.48688764E+00
-20.37500E-03,+86.21231E-03,-9.02952E-03,-957.28642E-03,+9.46176201E+00
-20.35000E-03,+86.44786E-03,-12.36652E-03,-954.77386E-03,+9.44331038E+00
-20.32500E-03,+86.40860E-03,-15.11464E-03,-952.41833E-03,+9.42976609E+00
-20.30000E-03,+86.05528E-03,-21.98492E-03,-949.90577E-03,+9.41190334E+00
-20.27500E-03,+86.21231E-03,-29.34595E-03,-947.62876E-03,+9.38854436E+00
-20.25000E-03,+85.97676E-03,-44.75503E-03,-945.27323E-03,+9.35615585E+00
-20.22500E-03,+85.66269E-03,-83.91567E-03,-942.52512E-03,+9.32327661E+00
-20.20000E-03,+84.32789E-03,-154.28706E-03,-939.22738E-03,+9.29373437E+00
-20.17500E-03,+82.99309E-03,-243.20823E-03,-935.14446E-03,+9.26860874E+00
-20.15000E-03,+81.50126E-03,-346.26257E-03,-932.16079E-03,+9.25153117E+00
-20.12500E-03,+80.99089E-03,-457.07051E-03,-929.72675E-03,+9.23916465E+00
-20.10000E-03,+81.18719E-03,-566.89699E-03,-925.87939E-03,+9.22699442E+00
-20.07500E-03,+81.18719E-03,-687.61778E-03,-922.62091E-03,+9.21207608E+00
-20.05000E-03,+81.18719E-03,-800.87940E-03,-919.59798E-03,+9.18753933E+00
-20.02500E-03,+81.22644E-03,-923.75943E-03,-916.41802E-03,+9.15829153E+00
-20.00000E-03,+81.18719E-03,-1.04232099E+00,-914.10175E-03,+9.12727708E+00
-19.97500E-03,+81.42274E-03,-1.16775284E+00,-910.29365E-03,+9.09390711E+00
-19.95000E-03,+80.87311E-03,-1.29789574E+00,-907.74182E-03,+9.06937036E+00
-19.92500E-03,+81.38348E-03,-1.43157193E+00,-905.26852E-03,+9.05150761E+00
-19.90000E-03,+81.65829E-03,-1.56289260E+00,-901.85301E-03,+9.03894479E+00
-19.87500E-03,+81.81533E-03,-1.69558732E+00,-900.51821E-03,+9.02697086E+00
-19.85000E-03,+81.57977E-03,-1.82847834E+00,-897.37750E-03,+9.01342658E+00
-19.82500E-03,+81.54051E-03,-1.96254713E+00,-895.65012E-03,+8.99311015E+00
-19.80000E-03,+81.81533E-03,-2.08660492E+00,-894.00125E-03,+8.96553085E+00
-19.77500E-03,+81.81533E-03,-2.22391255E+00,-891.21387E-03,+8.93343678E+00
-19.75000E-03,+81.73681E-03,-2.35690171E+00,-890.46796E-03,+8.90252048E+00
-19.72500E-03,+82.44347E-03,-2.48439465E+00,-887.91613E-03,+8.87464674E+00
-19.70000E-03,+82.12940E-03,-2.62013193E+00,-886.93466E-03,+8.85403587E+00
-19.67500E-03,+81.93310E-03,-2.75969694E+00,-884.30432E-03,+8.83980456E+00
-19.65000E-03,+81.89384E-03,-2.89396202E+00,-883.24434E-03,+8.82498437E+00
-19.62500E-03,+83.03235E-03,-3.03215298E+00,-880.61400E-03,+8.80555126E+00
-19.60000E-03,+81.81533E-03,-3.17956975E+00,-878.92587E-03,+8.77865899E+00
-19.57500E-03,+82.40421E-03,-3.32394396E+00,-876.17775E-03,+8.74725195E+00
-19.55000E-03,+81.81533E-03,-3.47067371E+00,-875.07851E-03,+8.71388198E+00
-19.52500E-03,+81.61903E-03,-3.61642198E+00,-873.23334E-03,+8.68208235E+00
-19.50000E-03,+81.50126E-03,-3.76962943E+00,-870.60301E-03,+8.66088261E+00
-19.47500E-03,+82.05088E-03,-3.93353489E+00,-868.16896E-03,+8.64321615E+00
-19.45000E-03,+82.36495E-03,-4.10038477E+00,-865.73492E-03,+8.63399033E+00
-19.42500E-03,+82.36495E-03,-4.26939388E+00,-863.06532E-03,+8.62074049E+00
-19.40000E-03,+82.44347E-03,-4.44056222E+00,-861.02386E-03,+8.60827582E+00
-19.37500E-03,+81.77607E-03,-4.60868801E+00,-857.68686E-03,+8.58737051E+00
-19.35000E-03,+82.52198E-03,-4.78466555E+00,-854.74245E-03,+8.55959492E+00
-19.32500E-03,+82.44347E-03,-4.96044680E+00,-851.56249E-03,+8.52966009E+00
-19.30000E-03,+83.22864E-03,-5.14211687E+00,-848.77512E-03,+8.50109931E+00
-19.27500E-03,+83.15012E-03,-5.32084254E+00,-845.59515E-03,+8.47479592E+00
-19.25000E-03,+83.15012E-03,-5.49034238E+00,-843.12185E-03,+8.45575541E+00
-19.22500E-03,+83.07161E-03,-5.65140158E+00,-839.98115E-03,+8.44230927E+00
-19.20000E-03,+83.38568E-03,-5.81540520E+00,-837.15451E-03,+8.42925572E+00
-19.17500E-03,+83.18938E-03,-5.97469775E+00,-834.13159E-03,+8.41698735E+00
-19.15000E-03,+83.93530E-03,-6.12653114E+00,-830.79459E-03,+8.39941904E+00
-19.12500E-03,+84.21011E-03,-6.27375162E+00,-828.94943E-03,+8.37615820E+00
-19.10000E-03,+84.17085E-03,-6.42116839E+00,-826.47612E-03,+8.34838260E+00
-19.07500E-03,+83.93530E-03,-6.57820357E+00,-823.80652E-03,+8.31864407E+00
-19.05000E-03,+82.67902E-03,-6.73386469E+00,-821.84358E-03,+8.29126106E+00
-19.02500E-03,+82.44347E-03,-6.87490191E+00,-819.37028E-03,+8.26839281E+00
-19.00000E-03,+82.12940E-03,-7.01750948E+00,-817.68215E-03,+8.25023562E+00
-18.97500E-03,+82.44347E-03,-7.16541698E+00,-815.99402E-03,+8.24022462E+00
-18.95000E-03,+82.67902E-03,-7.29958391E+00,-814.30590E-03,+8.23060622E+00
-18.92500E-03,+82.75754E-03,-7.42786202E+00,-812.10740E-03,+8.21686564E+00
-18.90000E-03,+82.75754E-03,-7.56202895E+00,-810.14446E-03,+8.20194730E+00
-18.87500E-03,+83.07161E-03,-7.69963103E+00,-809.00596E-03,+8.17966793E+00
-18.85000E-03,+83.07161E-03,-7.83801828E+00,-807.23931E-03,+8.15365898E+00
-18.82500E-03,+84.01382E-03,-7.97738700E+00,-804.64823E-03,+8.12637412E+00
-18.80000E-03,+84.32789E-03,-8.11754089E+00,-803.54899E-03,+8.09712632E+00
-18.77500E-03,+84.28863E-03,-8.24405236E+00,-802.60678E-03,+8.07062663E+00
-18.75000E-03,+83.85678E-03,-8.37920076E+00,-800.25125E-03,+8.05158612E+00
-18.72500E-03,+84.72048E-03,-8.53123044E+00,-797.97424E-03,+8.03598075E+00
-18.70000E-03,+84.79899E-03,-8.66834178E+00,-796.95351E-03,+8.02214202E+00
-18.67500E-03,+84.24937E-03,-8.79799394E+00,-794.48021E-03,+8.00369039E+00
-18.65000E-03,+84.64196E-03,-8.94040522E+00,-792.94911E-03,+7.98033141E+00
-18.62500E-03,+84.95603E-03,-9.07457215E+00,-790.71136E-03,+7.95029843E+00
-18.60000E-03,+84.01382E-03,-9.20500949E+00,-788.78768E-03,+7.91889139E+00
-18.57500E-03,+85.46639E-03,-9.35203368E+00,-786.58919E-03,+7.89101765E+00
-18.55000E-03,+85.19158E-03,-9.47491370E+00,-783.68404E-03,+7.86628461E+00
-18.52500E-03,+84.87751E-03,-9.59111974E+00,-782.23146E-03,+7.84959962E+00
-18.50000E-03,+85.11306E-03,-9.71537382E+00,-780.30778E-03,+7.83762569E+00
-18.47500E-03,+84.56344E-03,-9.82412068E+00,-777.75596E-03,+7.83124614E+00
-18.45000E-03,+84.32789E-03,-9.91893067E+00,-774.89007E-03,+7.82074441E+00
-18.42500E-03,+84.01382E-03,-10.01462398E+00,-771.98492E-03,+7.81034083E+00
-18.40000E-03,+84.32789E-03,-10.10874694E+00,-769.31532E-03,+7.79169290E+00
-18.37500E-03,+84.36715E-03,-10.20021993E+00,-766.99905E-03,+7.76911909E+00
-18.35000E-03,+84.40641E-03,-10.28737445E+00,-764.76130E-03,+7.74144164E+00
-18.32500E-03,+85.27010E-03,-10.38375479E+00,-762.44503E-03,+7.71405863E+00
-18.30000E-03,+85.27010E-03,-10.48916465E+00,-759.57914E-03,+7.68765710E+00
-18.27500E-03,+84.56344E-03,-10.60340775E+00,-756.75250E-03,+7.66370923E+00
-18.25000E-03,+85.34862E-03,-10.74022464E+00,-754.00439E-03,+7.64643536E+00
-18.22500E-03,+84.91677E-03,-10.88626736E+00,-751.96293E-03,+7.63367625E+00
-18.20000E-03,+85.27010E-03,-11.03525448E+00,-749.21482E-03,+7.62209491E+00
-18.17500E-03,+85.85898E-03,-11.19278040E+00,-747.76224E-03,+7.60864877E+00
-18.15000E-03,+85.81972E-03,-11.36758018E+00,-745.44597E-03,+7.58911752E+00
-18.12500E-03,+85.30936E-03,-11.54247811E+00,-743.32600E-03,+7.56703445E+00
-18.10000E-03,+85.74121E-03,-11.71757233E+00,-741.20602E-03,+7.53925885E+00
-18.07500E-03,+85.78046E-03,-11.89099805E+00,-739.28234E-03,+7.51089437E+00
-18.05000E-03,+85.81972E-03,-12.06010531E+00,-737.82977E-03,+7.48508172E+00
-18.02500E-03,+85.62343E-03,-12.21880898E+00,-736.06312E-03,+7.46741526E+00
-18.00000E-03,+86.21231E-03,-12.37083866E+00,-734.76758E-03,+7.45092657E+00
-17.97500E-03,+86.52638E-03,-12.52208317E+00,-733.51130E-03,+7.43944337E+00
-17.95000E-03,+86.36935E-03,-12.67214991E+00,-732.80464E-03,+7.42913794E+00
-17.92500E-03,+86.60490E-03,-12.81681857E+00,-731.43058E-03,+7.41824362E+00
-17.90000E-03,+86.36935E-03,-12.94166153E+00,-729.42838E-03,+7.40656413E+00
-17.87500E-03,+84.36715E-03,-13.06866373E+00,-728.87876E-03,+7.38909396E+00
-17.85000E-03,+83.07161E-03,-13.20371399E+00,-728.17210E-03,+7.36671645E+00
-17.82500E-03,+82.75754E-03,-13.32610328E+00,-726.68027E-03,+7.33992233E+00
-17.80000E-03,+83.07161E-03,-13.43632234E+00,-725.03140E-03,+7.31038008E+00
-17.77500E-03,+83.38568E-03,-13.55576722E+00,-723.77512E-03,+7.28574519E+00
-17.75000E-03,+83.15012E-03,-13.66951958E+00,-723.14698E-03,+7.26425100E+00
-17.72500E-03,+83.93530E-03,-13.77669609E+00,-722.32254E-03,+7.24805675E+00
-17.70000E-03,+83.38568E-03,-13.88073189E+00,-721.26256E-03,+7.23657355E+00
