x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-20.17500E-03,+424.79963E-03,+8.85799355E+00,+363.44661E-03,+8.05161792E+00
-20.15000E-03,+427.81345E-03,+9.01707035E+00,+365.60365E-03,+8.20441330E+00
-20.12500E-03,+429.26193E-03,+9.15208913E+00,+366.10238E-03,+8.30912423E+00
-20.10000E-03,+429.04333E-03,+9.25714550E+00,+365.18027E-03,+8.43619697E+00
-20.07500E-03,+427.24308E-03,+9.40387918E+00,+362.35991E-03,+8.57105891E+00
-20.05000E-03,+423.76819E-03,+9.48004142E+00,+358.10990E-03,+8.65680007E+00
-20.02500E-03,+418.28829E-03,+9.61986523E+00,+351.86367E-03,+8.80610903E+00
-20.00000E-03,+412.64130E-03,+9.69338948E+00,+345.49306E-03,+8.89172487E+00
-19.97500E-03,+405.82849E-03,+9.83070076E+00,+338.04582E-03,+9.02131004E+00
-19.95000E-03,+400.12498E-03,+9.92598982E+00,+331.60362E-03,+9.10180639E+00
-19.92500E-03,+395.92649E-03,+10.03453235E+00,+326.70036E-03,+9.21845201E+00
-19.90000E-03,+393.43529E-03,+10.13666825E+00,+323.47801E-03,+9.29960791E+00
-19.87500E-03,+393.64636E-03,+10.23704490E+00,+323.09987E-03,+9.41951985E+00
-19.85000E-03,+396.89009E-03,+10.35372231E+00,+325.55968E-03,+9.53318209E+00
-19.82500E-03,+402.38758E-03,+10.46691309E+00,+330.35868E-03,+9.64323210E+00
-19.80000E-03,+411.33107E-03,+10.61672476E+00,+338.49187E-03,+9.78710812E+00
-19.77500E-03,+421.70292E-03,+10.70102129E+00,+347.89890E-03,+9.87690058E+00
-19.75000E-03,+434.88384E-03,+10.85120965E+00,+360.21676E-03,+10.03258528E+00
-19.72500E-03,+448.31600E-03,+11.00372224E+00,+372.79212E-03,+10.18139190E+00
-19.70000E-03,+463.07857E-03,+11.15014223E+00,+386.33987E-03,+10.31333321E+00
-19.67500E-03,+478.13133E-03,+11.32209567E+00,+399.94540E-03,+10.47121597E+00
-19.65000E-03,+489.75066E-03,+11.46562547E+00,+410.72804E-03,+10.62919327E+00
-19.62500E-03,+500.95167E-03,+11.63450115E+00,+421.29086E-03,+10.79546250E+00
-19.60000E-03,+509.43281E-03,+11.78114078E+00,+428.98306E-03,+10.91597116E+00
-19.57500E-03,+516.27074E-03,+11.92642990E+00,+434.77954E-03,+11.06964582E+00
-19.55000E-03,+520.50566E-03,+12.06220216E+00,+438.12626E-03,+11.23663670E+00
-19.52500E-03,+522.67776E-03,+12.23509795E+00,+439.36118E-03,+11.39769231E+00
-19.50000E-03,+523.20037E-03,+12.38748502E+00,+438.85364E-03,+11.51295600E+00
-19.47500E-03,+522.28202E-03,+12.48578879E+00,+436.98554E-03,+11.66097715E+00
-19.45000E-03,+520.25564E-03,+12.64436288E+00,+433.78076E-03,+11.81936299E+00
-19.42500E-03,+517.06217E-03,+12.79298119E+00,+429.29332E-03,+11.95306288E+00
-19.40000E-03,+512.41895E-03,+12.89430024E+00,+423.60236E-03,+12.08453263E+00
-19.37500E-03,+506.76819E-03,+13.05158647E+00,+416.94407E-03,+12.23657382E+00
-19.35000E-03,+500.31341E-03,+13.18990328E+00,+409.57221E-03,+12.33563191E+00
-19.32500E-03,+493.13502E-03,+13.28271083E+00,+401.56969E-03,+12.45767934E+00
