x-axis,1,2,3,4
-24.30000E-03,+1.42023E-03,+19.49591724E+00,+707.60E-06,+18.89250957E+00
-24.27500E-03,+1.14667E-03,+19.48953768E+00,+437.97E-06,+18.89250957E+00
-24.25000E-03,+1.00157E-03,+19.48472848E+00,+292.24E-06,+18.89172439E+00
-24.22500E-03,+802.84E-06,+19.48021372E+00,+91.16E-06,+18.89103737E+00
-24.20000E-03,+730.84E-06,+19.47196937E+00,+26.70E-06,+18.89172439E+00
-24.17500E-03,+619.97E-06,+19.45616771E+00,-84.48E-06,+18.89093922E+00
-24.15000E-03,+589.98E-06,+19.43977716E+00,-117.62E-06,+18.89035034E+00
-24.12500E-03,+545.30E-06,+19.40807569E+00,-158.29E-06,+18.88936887E+00
-24.10000E-03,+532.98E-06,+19.37735568E+00,-167.71E-06,+18.89054663E+00
-24.07500E-03,+519.39E-06,+19.34594864E+00,-186.87E-06,+18.89142995E+00
-24.05000E-03,+514.45E-06,+19.31591567E+00,-191.11E-06,+18.89015404E+00
-24.02500E-03,+509.11E-06,+19.29520665E+00,-191.90E-06,+18.89093922E+00
-24.00000E-03,+505.97E-06,+19.26860882E+00,-201.32E-06,+18.89093922E+00
-23.97500E-03,+502.20E-06,+19.21295948E+00,-200.06E-06,+18.89015404E+00
-23.95000E-03,+499.69E-06,+19.13787703E+00,-197.39E-06,+18.89093922E+00
-23.92500E-03,+495.37E-06,+19.09243498E+00,-204.62E-06,+18.89074292E+00
-23.90000E-03,+490.26E-06,+19.04836698E+00,-200.69E-06,+18.89054663E+00
-23.87500E-03,+484.92E-06,+18.94727559E+00,-200.06E-06,+18.89064478E+00
-23.85000E-03,+482.41E-06,+18.87994676E+00,-206.66E-06,+18.89035034E+00
-23.82500E-03,+481.86E-06,+18.77826648E+00,-202.73E-06,+18.88858369E+00
-23.80000E-03,+479.59E-06,+18.68522314E+00,-200.69E-06,+18.88936887E+00
-23.77500E-03,+478.02E-06,+18.57363001E+00,-204.15E-06,+18.89015404E+00
-23.75000E-03,+474.09E-06,+18.47185159E+00,-202.58E-06,+18.88917257E+00
-23.72500E-03,+473.07E-06,+18.34985489E+00,-197.71E-06,+18.88917257E+00
-23.70000E-03,+470.48E-06,+18.25533934E+00,-204.77E-06,+18.89015404E+00
-23.67500E-03,+468.51E-06,+18.11901318E+00,-200.93E-06,+18.89044848E+00
-23.65000E-03,+466.71E-06,+18.00899040E+00,-199.12E-06,+18.88956516E+00
-23.62500E-03,+465.69E-06,+17.88738629E+00,-204.54E-06,+18.88848554E+00
-23.60000E-03,+462.63E-06,+17.75950077E+00,-200.69E-06,+18.88858369E+00
-23.57500E-03,+461.06E-06,+17.63838739E+00,-196.29E-06,+18.88936887E+00
-23.55000E-03,+456.19E-06,+17.48802620E+00,-203.67E-06,+18.88740593E+00
-23.52500E-03,+456.27E-06,+17.34433902E+00,-202.81E-06,+18.88779851E+00
-23.50000E-03,+455.09E-06,+17.20045554E+00,-200.69E-06,+18.88819110E+00
-23.47500E-03,+453.28E-06,+17.04567774E+00,-205.79E-06,+18.88750407E+00
-23.45000E-03,+452.73E-06,+16.88618889E+00,-203.83E-06,+18.88819110E+00
-23.42500E-03,+449.43E-06,+16.73170553E+00,-199.83E-06,+18.88868184E+00
-23.40000E-03,+448.18E-06,+16.61706985E+00,-202.58E-06,+18.88779851E+00
-23.37500E-03,+447.86E-06,+16.46876976E+00,-201.55E-06,+18.88838740E+00
-23.35000E-03,+450.69E-06,+16.31948819E+00,-195.04E-06,+18.88838740E+00
-23.32500E-03,+446.92E-06,+16.18914900E+00,-200.38E-06,+18.88671890E+00
-23.30000E-03,+445.04E-06,+16.06352085E+00,-199.43E-06,+18.88662075E+00
-23.27500E-03,+442.84E-06,+15.91208006E+00,-196.37E-06,+18.88828925E+00
-23.25000E-03,+440.48E-06,+15.78262418E+00,-201.95E-06,+18.88740593E+00
-23.22500E-03,+444.65E-06,+15.65925342E+00,-203.05E-06,+18.88858369E+00
-23.20000E-03,+441.90E-06,+15.51232738E+00,-194.41E-06,+18.88858369E+00
-23.17500E-03,+442.76E-06,+15.38365668E+00,-201.71E-06,+18.88858369E+00
-23.15000E-03,+440.48E-06,+15.24379723E+00,-200.53E-06,+18.88779851E+00
-23.12500E-03,+439.46E-06,+15.09539899E+00,-195.90E-06,+18.88779851E+00
-23.10000E-03,+440.33E-06,+14.96741532E+00,-203.52E-06,+18.88779851E+00
-23.07500E-03,+436.48E-06,+14.83746871E+00,-202.73E-06,+18.88779851E+00
-23.05000E-03,+437.03E-06,+14.68239647E+00,-196.14E-06,+18.88799481E+00
-23.02500E-03,+438.44E-06,+14.53929817E+00,-201.95E-06,+18.88701334E+00
-23.00000E-03,+434.99E-06,+14.43192536E+00,-201.95E-06,+18.88858369E+00
-22.97500E-03,+437.81E-06,+14.29236035E+00,-196.92E-06,+18.88701334E+00
-22.95000E-03,+434.67E-06,+14.18479125E+00,-204.93E-06,+18.88779851E+00
-22.92500E-03,+433.50E-06,+14.05337244E+00,-203.36E-06,+18.88671890E+00
-22.90000E-03,+430.28E-06,+13.90821305E+00,-197.55E-06,+18.88740593E+00
-22.87500E-03,+431.14E-06,+13.80790683E+00,-200.38E-06,+18.88701334E+00
-22.85000E-03,+431.38E-06,+13.67187511E+00,-198.34E-06,+18.88622816E+00
-22.82500E-03,+430.67E-06,+13.55782831E+00,-194.57E-06,+18.88544299E+00
-22.80000E-03,+429.96E-06,+13.44888516E+00,-196.92E-06,+18.88701334E+00
-22.77500E-03,+424.39E-06,+13.30804423E+00,-198.57E-06,+18.88750407E+00
-22.75000E-03,+422.11E-06,+13.19841405E+00,-194.72E-06,+18.88642446E+00
-22.72500E-03,+425.64E-06,+13.04972136E+00,-199.28E-06,+18.88563928E+00
-22.70000E-03,+424.94E-06,+12.91103967E+00,-201.63E-06,+18.88662075E+00
-22.67500E-03,+427.92E-06,+12.81132234E+00,-196.84E-06,+18.88652260E+00
-22.65000E-03,+423.52E-06,+12.68176832E+00,-200.69E-06,+18.88544299E+00
-22.62500E-03,+418.58E-06,+12.56742708E+00,-201.24E-06,+18.88691519E+00
-22.60000E-03,+413.00E-06,+12.45171178E+00,-195.04E-06,+18.88701334E+00
-22.57500E-03,+409.39E-06,+12.33285578E+00,-197.71E-06,+18.88613002E+00
-22.55000E-03,+406.88E-06,+12.20634432E+00,-201.01E-06,+18.88642446E+00
-22.52500E-03,+406.17E-06,+12.05460908E+00,-197.31E-06,+18.88563928E+00
-22.50000E-03,+403.89E-06,+11.93231793E+00,-202.26E-06,+18.88622816E+00
-22.47500E-03,+400.99E-06,+11.80315650E+00,-204.54E-06,+18.88730778E+00
-22.45000E-03,+398.71E-06,+11.65613231E+00,-199.75E-06,+18.88485411E+00
-22.42500E-03,+394.71E-06,+11.50115822E+00,-203.28E-06,+18.88465781E+00
-22.40000E-03,+394.16E-06,+11.35246554E+00,-203.83E-06,+18.88544299E+00
-22.37500E-03,+392.04E-06,+11.18326014E+00,-198.10E-06,+18.88544299E+00
-22.35000E-03,+390.23E-06,+11.01817691E+00,-201.48E-06,+18.88406893E+00
-22.32500E-03,+390.94E-06,+10.85525291E+00,-202.97E-06,+18.88544299E+00
-22.30000E-03,+389.76E-06,+10.69919920E+00,-197.55E-06,+18.88583557E+00
-22.27500E-03,+386.62E-06,+10.56709336E+00,-198.34E-06,+18.88495225E+00
-22.25000E-03,+386.78E-06,+10.39592502E+00,-200.85E-06,+18.88426522E+00
-22.22500E-03,+380.57E-06,+10.23309917E+00,-197.08E-06,+18.88544299E+00
-22.20000E-03,+379.71E-06,+10.06399191E+00,-203.83E-06,+18.88465781E+00
-22.17500E-03,+377.28E-06,+9.89576798E+00,-205.87E-06,+18.88544299E+00
-22.15000E-03,+377.98E-06,+9.73421804E+00,-200.53E-06,+18.88406893E+00
-22.12500E-03,+376.26E-06,+9.58778274E+00,-201.08E-06,+18.88544299E+00
-22.10000E-03,+374.37E-06,+9.43467344E+00,-204.77E-06,+18.88465781E+00
-22.07500E-03,+370.92E-06,+9.27744197E+00,-199.98E-06,+18.88436337E+00
-22.05000E-03,+373.27E-06,+9.12472526E+00,-199.91E-06,+18.88465781E+00
-22.02500E-03,+370.13E-06,+8.96955488E+00,-205.64E-06,+18.88397078E+00
-22.00000E-03,+372.17E-06,+8.81320673E+00,-196.92E-06,+18.88465781E+00
-21.97500E-03,+369.27E-06,+8.65116605E+00,-200.14E-06,+18.88465781E+00
-21.95000E-03,+367.46E-06,+8.50149190E+00,-202.89E-06,+18.88426522E+00
-21.92500E-03,+364.56E-06,+8.36447871E+00,-197.71E-06,+18.88446152E+00
-21.90000E-03,+365.58E-06,+8.21765082E+00,-198.81E-06,+18.88348005E+00
-21.87500E-03,+363.07E-06,+8.06591558E+00,-202.10E-06,+18.88338190E+00
-21.85000E-03,+364.79E-06,+7.92163951E+00,-196.92E-06,+18.88328375E+00
-21.82500E-03,+364.48E-06,+7.80592421E+00,-196.92E-06,+18.88446152E+00
-21.80000E-03,+364.01E-06,+7.65428712E+00,-203.83E-06,+18.88622816E+00
-21.77500E-03,+365.81E-06,+7.54809208E+00,-195.35E-06,+18.88465781E+00
-21.75000E-03,+365.73E-06,+7.42796017E+00,-197.24E-06,+18.88387264E+00
-21.72500E-03,+367.70E-06,+7.30802455E+00,-199.83E-06,+18.88338190E+00
-21.70000E-03,+366.83E-06,+7.20634428E+00,-195.98E-06,+18.88465781E+00
-21.67500E-03,+364.32E-06,+7.07698655E+00,-200.46E-06,+18.88387264E+00
-21.65000E-03,+363.69E-06,+6.97412851E+00,-206.19E-06,+18.88387264E+00
-21.62500E-03,+365.50E-06,+6.84899110E+00,-201.95E-06,+18.88406893E+00
-21.60000E-03,+358.98E-06,+6.74191274E+00,-201.32E-06,+18.88387264E+00
-21.57500E-03,+359.30E-06,+6.60637175E+00,-206.89E-06,+18.88308746E+00
-21.55000E-03,+351.60E-06,+6.44491996E+00,-199.59E-06,+18.88328375E+00
-21.52500E-03,+347.75E-06,+6.28523482E+00,-200.77E-06,+18.88338190E+00
-21.50000E-03,+335.43E-06,+6.10317216E+00,-206.66E-06,+18.88269487E+00
-21.47500E-03,+331.74E-06,+5.90089122E+00,-202.50E-06,+18.88338190E+00
-21.45000E-03,+326.01E-06,+5.69036594E+00,-200.69E-06,+18.88426522E+00
-21.42500E-03,+322.16E-06,+5.46678710E+00,-207.44E-06,+18.88318561E+00
-21.40000E-03,+318.15E-06,+5.25557479E+00,-202.58E-06,+18.88308746E+00
-21.37500E-03,+316.43E-06,+5.00206113E+00,-201.63E-06,+18.88455966E+00
-21.35000E-03,+313.13E-06,+4.77190644E+00,-209.17E-06,+18.88387264E+00
-21.32500E-03,+313.44E-06,+4.54184991E+00,-203.44E-06,+18.88367634E+00
-21.30000E-03,+312.50E-06,+4.33024501E+00,-201.01E-06,+18.88426522E+00
-21.27500E-03,+313.83E-06,+4.13071219E+00,-208.86E-06,+18.88416708E+00
-21.25000E-03,+317.05E-06,+3.96710116E+00,-202.58E-06,+18.88465781E+00
-21.22500E-03,+313.91E-06,+3.78827735E+00,-204.30E-06,+18.88446152E+00
-21.20000E-03,+317.53E-06,+3.61848307E+00,-206.97E-06,+18.88387264E+00
-21.17500E-03,+315.41E-06,+3.44849249E+00,-199.98E-06,+18.88387264E+00
-21.15000E-03,+318.00E-06,+3.32482729E+00,-197.86E-06,+18.88348005E+00
-21.12500E-03,+315.56E-06,+3.19389921E+00,-203.44E-06,+18.88406893E+00
-21.10000E-03,+314.38E-06,+3.05747490E+00,-200.38E-06,+18.88348005E+00
-21.07500E-03,+312.81E-06,+2.94175960E+00,-198.41E-06,+18.88308746E+00
-21.05000E-03,+312.50E-06,+2.81230373E+00,-201.63E-06,+18.88230228E+00
-21.02500E-03,+312.19E-06,+2.67902012E+00,-200.22E-06,+18.88377449E+00
-21.00000E-03,+313.13E-06,+2.58833231E+00,-194.41E-06,+18.88308746E+00
-20.97500E-03,+310.62E-06,+2.44052295E+00,-201.16E-06,+18.88308746E+00
-20.95000E-03,+311.87E-06,+2.33354273E+00,-198.34E-06,+18.88230228E+00
-20.92500E-03,+309.59E-06,+2.21341082E+00,-195.98E-06,+18.88230228E+00
-20.90000E-03,+310.62E-06,+2.10623431E+00,-201.95E-06,+18.88269487E+00
-20.87500E-03,+308.81E-06,+1.99915595E+00,-198.96E-06,+18.88308746E+00
-20.85000E-03,+309.20E-06,+1.87480372E+00,-193.94E-06,+18.88348005E+00
-20.82500E-03,+308.26E-06,+1.78058261E+00,-202.89E-06,+18.88181155E+00
-20.80000E-03,+309.99E-06,+1.64219536E+00,-195.04E-06,+18.88230228E+00
-20.77500E-03,+305.67E-06,+1.55680749E+00,-193.39E-06,+18.88240043E+00
-20.75000E-03,+304.18E-06,+1.41626100E+00,-201.32E-06,+18.88387264E+00
-20.72500E-03,+301.27E-06,+1.30780858E+00,-195.82E-06,+18.88289117E+00
-20.70000E-03,+301.82E-06,+1.19071923E+00,-193.78E-06,+18.88269487E+00
-20.67500E-03,+300.02E-06,+1.05036904E+00,-202.97E-06,+18.88259672E+00
-20.65000E-03,+299.62E-06,+918.65579E-03,-198.81E-06,+18.88289117E+00
-20.62500E-03,+297.58E-06,+788.31659E-03,-198.26E-06,+18.88230228E+00
-20.60000E-03,+292.40E-06,+632.45918E-03,-203.20E-06,+18.88308746E+00
-20.57500E-03,+288.47E-06,+493.87563E-03,-197.63E-06,+18.88230228E+00
-20.55000E-03,+286.12E-06,+343.31816E-03,-193.31E-06,+18.88230228E+00
-20.52500E-03,+288.55E-06,+204.24388E-03,-198.89E-06,+18.88181155E+00
-20.50000E-03,+287.37E-06,+110.70980E-03,-195.98E-06,+18.88308746E+00
-20.47500E-03,+291.06E-06,+27.08857E-03,-192.84E-06,+18.88259672E+00
-20.45000E-03,+290.83E-06,+8.63693E-03,-197.86E-06,+18.88289117E+00
-20.42500E-03,+291.14E-06,+1.17776E-03,-194.57E-06,+18.88308746E+00
-20.40000E-03,+291.77E-06,-1.17776E-03,-190.01E-06,+18.88308746E+00
-20.37500E-03,+292.64E-06,-10.79617E-03,-195.35E-06,+18.88318561E+00
-20.35000E-03,+292.87E-06,-12.17023E-03,-194.57E-06,+18.88289117E+00
-20.32500E-03,+292.40E-06,-16.78313E-03,-190.48E-06,+18.88308746E+00
-20.30000E-03,+292.40E-06,-23.94786E-03,-197.24E-06,+18.88308746E+00
-20.27500E-03,+293.03E-06,-31.11259E-03,-193.70E-06,+18.88230228E+00
-20.25000E-03,+292.40E-06,-45.14761E-03,-191.27E-06,+18.88249858E+00
-20.22500E-03,+289.65E-06,-82.83606E-03,-197.63E-06,+18.88230228E+00
-20.20000E-03,+280.46E-06,-172.34611E-03,-196.29E-06,+18.88230228E+00
-20.17500E-03,+274.18E-06,-238.79162E-03,-192.45E-06,+18.88308746E+00
-20.15000E-03,+266.33E-06,-368.05120E-03,-199.12E-06,+18.88367634E+00
-20.12500E-03,+264.13E-06,-468.65186E-03,-199.43E-06,+18.88436337E+00
-20.10000E-03,+264.13E-06,-600.26696E-03,-195.35E-06,+18.88426522E+00
-20.07500E-03,+263.43E-06,-718.43594E-03,-199.36E-06,+18.88357819E+00
-20.05000E-03,+263.51E-06,-819.91992E-03,-200.38E-06,+18.88387264E+00
-20.02500E-03,+260.84E-06,-945.64621E-03,-193.86E-06,+18.88318561E+00
-20.00000E-03,+259.11E-06,-1.03996546E+00,-198.81E-06,+18.88387264E+00
-19.97500E-03,+257.54E-06,-1.18100268E+00,-201.32E-06,+18.88387264E+00
-19.95000E-03,+258.32E-06,-1.28376257E+00,-194.57E-06,+18.88367634E+00
-19.92500E-03,+258.95E-06,-1.41900912E+00,-200.69E-06,+18.88338190E+00
-19.90000E-03,+259.11E-06,-1.55464825E+00,-197.55E-06,+18.88308746E+00
-19.87500E-03,+256.83E-06,-1.65554335E+00,-194.65E-06,+18.88328375E+00
-19.85000E-03,+256.44E-06,-1.79432319E+00,-199.91E-06,+18.88308746E+00
-19.82500E-03,+251.02E-06,-1.91003849E+00,-201.08E-06,+18.88308746E+00
-19.80000E-03,+254.08E-06,-2.03007225E+00,-195.67E-06,+18.88151711E+00
-19.77500E-03,+247.72E-06,-2.17748902E+00,-199.43E-06,+18.88240043E+00
-19.75000E-03,+247.02E-06,-2.29801352E+00,-198.96E-06,+18.88249858E+00
-19.72500E-03,+246.07E-06,-2.43090454E+00,-194.33E-06,+18.88230228E+00
-19.70000E-03,+244.97E-06,-2.57733984E+00,-200.06E-06,+18.88308746E+00
-19.67500E-03,+241.28E-06,-2.67391648E+00,-199.67E-06,+18.88230228E+00
-19.65000E-03,+237.44E-06,-2.82270731E+00,-194.10E-06,+18.88269487E+00
-19.62500E-03,+238.61E-06,-2.97797584E+00,-198.96E-06,+18.88230228E+00
-19.60000E-03,+238.38E-06,-3.11282980E+00,-200.69E-06,+18.88230228E+00
-19.57500E-03,+237.36E-06,-3.24071532E+00,-194.17E-06,+18.88249858E+00
-19.55000E-03,+232.57E-06,-3.39922270E+00,-197.39E-06,+18.88308746E+00
-19.52500E-03,+228.33E-06,-3.54487283E+00,-198.02E-06,+18.88338190E+00
-19.50000E-03,+227.70E-06,-3.68797113E+00,-190.64E-06,+18.88269487E+00
-19.47500E-03,+226.84E-06,-3.84932478E+00,-196.06E-06,+18.88259672E+00
-19.45000E-03,+221.42E-06,-4.01185619E+00,-195.98E-06,+18.88230228E+00
-19.42500E-03,+222.05E-06,-4.17075616E+00,-190.80E-06,+18.88298931E+00
-19.40000E-03,+222.05E-06,-4.34869664E+00,-196.92E-06,+18.88230228E+00
-19.37500E-03,+217.42E-06,-4.50847993E+00,-197.08E-06,+18.88308746E+00
-19.35000E-03,+218.59E-06,-4.67945198E+00,-189.07E-06,+18.88308746E+00
-19.32500E-03,+219.14E-06,-4.85209253E+00,-193.86E-06,+18.88230228E+00
-19.30000E-03,+214.82E-06,-5.02708861E+00,-194.10E-06,+18.88190970E+00
-19.27500E-03,+211.68E-06,-5.21052532E+00,-190.95E-06,+18.88200784E+00
-19.25000E-03,+212.78E-06,-5.39376575E+00,-194.41E-06,+18.88151711E+00
-19.22500E-03,+213.96E-06,-5.54196769E+00,-196.61E-06,+18.88220414E+00
-19.20000E-03,+213.88E-06,-5.69056223E+00,-189.38E-06,+18.88151711E+00
-19.17500E-03,+213.10E-06,-5.85898246E+00,-194.25E-06,+18.88151711E+00
-19.15000E-03,+208.39E-06,-6.02465457E+00,-195.98E-06,+18.88230228E+00
-19.12500E-03,+211.53E-06,-6.15852706E+00,-190.88E-06,+18.88181155E+00
-19.10000E-03,+211.68E-06,-6.28768849E+00,-192.84E-06,+18.88308746E+00
-19.07500E-03,+212.63E-06,-6.43746079E+00,-194.88E-06,+18.88151711E+00
-19.05000E-03,+207.91E-06,-6.58625162E+00,-189.07E-06,+18.88230228E+00
-19.02500E-03,+204.07E-06,-6.74318865E+00,-190.80E-06,+18.88151711E+00
-19.00000E-03,+201.95E-06,-6.85811877E+00,-193.15E-06,+18.88230228E+00
-18.97500E-03,+202.26E-06,-7.01142436E+00,-186.09E-06,+18.88230228E+00
-18.95000E-03,+200.85E-06,-7.15098938E+00,-189.38E-06,+18.88151711E+00
-18.92500E-03,+202.81E-06,-7.26670467E+00,-195.35E-06,+18.88230228E+00
-18.90000E-03,+201.95E-06,-7.40774189E+00,-190.64E-06,+18.88151711E+00
-18.87500E-03,+203.75E-06,-7.53091636E+00,-192.92E-06,+18.88200784E+00
-18.85000E-03,+199.91E-06,-7.65801671E+00,-194.41E-06,+18.88230228E+00
-18.82500E-03,+199.28E-06,-7.79610951E+00,-189.93E-06,+18.88151711E+00
-18.80000E-03,+198.18E-06,-7.91339516E+00,-191.27E-06,+18.88230228E+00
-18.77500E-03,+195.35E-06,-8.05227315E+00,-195.74E-06,+18.88151711E+00
-18.75000E-03,+194.88E-06,-8.19095484E+00,-187.66E-06,+18.88171340E+00
-18.72500E-03,+194.10E-06,-8.30647384E+00,-189.31E-06,+18.88181155E+00
-18.70000E-03,+194.41E-06,-8.45830723E+00,-190.33E-06,+18.88151711E+00
-18.67500E-03,+194.41E-06,-8.61377205E+00,-186.09E-06,+18.88249858E+00
-18.65000E-03,+193.31E-06,-8.72762256E+00,-187.34E-06,+18.88171340E+00
-18.62500E-03,+191.98E-06,-8.86699128E+00,-190.88E-06,+18.88289117E+00
-18.60000E-03,+190.64E-06,-9.01970799E+00,-187.50E-06,+18.88230228E+00
-18.57500E-03,+186.95E-06,-9.13316590E+00,-189.31E-06,+18.88230228E+00
-18.55000E-03,+186.24E-06,-9.27940491E+00,-191.11E-06,+18.88151711E+00
-18.52500E-03,+185.30E-06,-9.42956980E+00,-188.29E-06,+18.88230228E+00
-18.50000E-03,+186.24E-06,-9.53321301E+00,-188.13E-06,+18.88190970E+00
-18.47500E-03,+187.19E-06,-9.66100039E+00,-193.07E-06,+18.88181155E+00
-18.45000E-03,+186.40E-06,-9.79055441E+00,-187.34E-06,+18.88151711E+00
-18.42500E-03,+186.40E-06,-9.87613858E+00,-188.76E-06,+18.88161525E+00
-18.40000E-03,+186.24E-06,-9.98704468E+00,-194.41E-06,+18.88151711E+00
-18.37500E-03,+188.68E-06,-10.07086220E+00,-190.01E-06,+18.88161525E+00
-18.35000E-03,+187.81E-06,-10.16174631E+00,-188.44E-06,+18.88190970E+00
-18.32500E-03,+186.24E-06,-10.24615272E+00,-194.41E-06,+18.88151711E+00
-18.30000E-03,+184.67E-06,-10.31485561E+00,-189.38E-06,+18.88190970E+00
-18.27500E-03,+181.85E-06,-10.42674317E+00,-189.15E-06,+18.88230228E+00
-18.25000E-03,+179.81E-06,-10.51271993E+00,-194.57E-06,+18.88171340E+00
-18.22500E-03,+176.74E-06,-10.64227395E+00,-191.43E-06,+18.88151711E+00
-18.20000E-03,+171.17E-06,-10.76593915E+00,-192.53E-06,+18.88151711E+00
-18.17500E-03,+167.79E-06,-10.91109855E+00,-195.98E-06,+18.88151711E+00
-18.15000E-03,+165.67E-06,-11.06764299E+00,-190.01E-06,+18.88151711E+00
-18.12500E-03,+164.42E-06,-11.22124302E+00,-190.17E-06,+18.88151711E+00
-18.10000E-03,+159.23E-06,-11.39643539E+00,-196.92E-06,+18.88151711E+00
-18.07500E-03,+158.61E-06,-11.55464833E+00,-191.58E-06,+18.88151711E+00
-18.05000E-03,+158.92E-06,-11.72581667E+00,-190.64E-06,+18.88151711E+00
-18.02500E-03,+155.78E-06,-11.89256840E+00,-196.22E-06,+18.88141896E+00
-18.00000E-03,+158.61E-06,-12.06540525E+00,-189.38E-06,+18.88151711E+00
-17.97500E-03,+157.43E-06,-12.22960515E+00,-191.50E-06,+18.88220414E+00
-17.95000E-03,+156.56E-06,-12.36926831E+00,-196.45E-06,+18.88073193E+00
-17.92500E-03,+157.58E-06,-12.50736112E+00,-193.00E-06,+18.88132081E+00
-17.90000E-03,+156.72E-06,-12.66763515E+00,-191.90E-06,+18.88112452E+00
-17.87500E-03,+157.35E-06,-12.82447403E+00,-197.16E-06,+18.88151711E+00
-17.85000E-03,+156.09E-06,-12.93165054E+00,-194.41E-06,+18.88151711E+00
-17.82500E-03,+151.85E-06,-13.06621006E+00,-191.03E-06,+18.88151711E+00
-17.80000E-03,+146.67E-06,-13.21568792E+00,-200.06E-06,+18.88151711E+00
-17.77500E-03,+142.74E-06,-13.31481637E+00,-192.84E-06,+18.88161525E+00
-17.75000E-03,+144.16E-06,-13.44594075E+00,-191.74E-06,+18.88092823E+00
-17.72500E-03,+144.47E-06,-13.55390243E+00,-195.51E-06,+18.88151711E+00
-17.70000E-03,+143.53E-06,-13.67580099E+00,-190.64E-06,+18.88151711E+00
-17.67500E-03,+144.39E-06,-13.78238861E+00,-188.05E-06,+18.88200784E+00
-17.65000E-03,+143.37E-06,-13.88662071E+00,-197.39E-06,+18.88171340E+00
-17.62500E-03,+144.39E-06,-13.99261946E+00,-194.57E-06,+18.88151711E+00
-17.60000E-03,+142.90E-06,-14.07624069E+00,-188.76E-06,+18.88230228E+00
-17.57500E-03,+145.02E-06,-14.15907674E+00,-195.59E-06,+18.88151711E+00
-17.55000E-03,+142.59E-06,-14.25369044E+00,-191.11E-06,+18.88092823E+00
-17.52500E-03,+142.27E-06,-14.30403984E+00,-189.23E-06,+18.88151711E+00
-17.50000E-03,+142.27E-06,-14.39698504E+00,-193.78E-06,+18.88151711E+00
-17.47500E-03,+142.74E-06,-14.47952665E+00,-193.07E-06,+18.88073193E+00
-17.45000E-03,+140.39E-06,-14.55559057E+00,-186.71E-06,+18.88092823E+00
-17.42500E-03,+138.43E-06,-14.65059685E+00,-194.10E-06,+18.88151711E+00
-17.40000E-03,+135.36E-06,-14.72322562E+00,-193.15E-06,+18.88151711E+00
-17.37500E-03,+134.74E-06,-14.83324839E+00,-186.64E-06,+18.88141896E+00
-17.35000E-03,+132.69E-06,-14.90322719E+00,-194.88E-06,+18.88073193E+00
-17.32500E-03,+131.91E-06,-15.01393699E+00,-192.53E-06,+18.88122267E+00
-17.30000E-03,+133.48E-06,-15.10482110E+00,-189.07E-06,+18.88151711E+00
