x-axis,1,2,3,4
-23.32500E-03,+17.73516E-03,+16.12604048E+00,-107.45132E-03,+17.20084812E+00
-23.30000E-03,+17.86275E-03,+16.01483995E+00,-107.49058E-03,+17.19535189E+00
-23.27500E-03,+17.75479E-03,+15.86644171E+00,-107.47095E-03,+17.18857975E+00
-23.25000E-03,+17.56831E-03,+15.72079158E+00,-107.58872E-03,+17.18220020E+00
-23.22500E-03,+17.67627E-03,+15.61381137E+00,-107.59854E-03,+17.17631138E+00
-23.20000E-03,+17.94127E-03,+15.47385376E+00,-107.37280E-03,+17.16983368E+00
-23.17500E-03,+17.92164E-03,+15.32947955E+00,-107.46113E-03,+17.16414115E+00
-23.15000E-03,+17.76460E-03,+15.21101614E+00,-107.47095E-03,+17.15648569E+00
-23.12500E-03,+18.04923E-03,+15.07204000E+00,-107.50039E-03,+17.15216722E+00
-23.10000E-03,+17.82349E-03,+14.93326017E+00,-107.49058E-03,+17.14510064E+00
-23.07500E-03,+17.83331E-03,+14.81783931E+00,-107.39243E-03,+17.13930996E+00
-23.05000E-03,+18.01979E-03,+14.66885219E+00,-107.03910E-03,+17.13410817E+00
-23.02500E-03,+18.00997E-03,+14.53075938E+00,-107.02929E-03,+17.12929897E+00
-23.00000E-03,+18.09830E-03,+14.42721431E+00,-106.90169E-03,+17.12350830E+00
-22.97500E-03,+18.02960E-03,+14.29275294E+00,-106.76429E-03,+17.12026945E+00
-22.95000E-03,+18.19645E-03,+14.19401707E+00,-106.70540E-03,+17.11604913E+00
-22.92500E-03,+18.20627E-03,+14.06397231E+00,-106.85262E-03,+17.11143622E+00
-22.90000E-03,+18.17682E-03,+13.94236820E+00,-106.90169E-03,+17.10662702E+00
-22.87500E-03,+18.30441E-03,+13.84009904E+00,-106.80355E-03,+17.10417334E+00
-22.85000E-03,+18.41237E-03,+13.71682643E+00,-106.70540E-03,+17.10113079E+00
-22.82500E-03,+18.40256E-03,+13.62878858E+00,-106.72503E-03,+17.09838267E+00
-22.80000E-03,+18.41237E-03,+13.49913641E+00,-106.50911E-03,+17.09524197E+00
-22.77500E-03,+18.39274E-03,+13.39912463E+00,-106.65633E-03,+17.09298459E+00
-22.75000E-03,+18.27497E-03,+13.25730224E+00,-106.62688E-03,+17.08935315E+00
-22.72500E-03,+18.30441E-03,+13.12657045E+00,-106.33244E-03,+17.08788094E+00
-22.70000E-03,+18.53015E-03,+12.98837950E+00,-106.50911E-03,+17.08699762E+00
-22.67500E-03,+18.52034E-03,+12.85548848E+00,-106.17541E-03,+17.08532912E+00
-22.65000E-03,+18.41237E-03,+12.74085280E+00,-106.35207E-03,+17.08228657E+00
-22.62500E-03,+17.88238E-03,+12.61267284E+00,-106.33244E-03,+17.08120695E+00
-22.60000E-03,+17.31313E-03,+12.47840776E+00,-106.35207E-03,+17.07875327E+00
-22.57500E-03,+17.50942E-03,+12.37368493E+00,-106.35207E-03,+17.07698663E+00
-22.55000E-03,+17.60757E-03,+12.23519953E+00,-106.23430E-03,+17.07502369E+00
-22.52500E-03,+17.70572E-03,+12.08316985E+00,-106.26374E-03,+17.07423851E+00
-22.50000E-03,+17.78423E-03,+11.96804344E+00,-106.27355E-03,+17.07325704E+00
-22.47500E-03,+17.62720E-03,+11.82808583E+00,-106.30300E-03,+17.07168669E+00
-22.45000E-03,+17.72535E-03,+11.67144324E+00,-106.07726E-03,+17.06992005E+00
-22.42500E-03,+17.69590E-03,+11.52589126E+00,-105.89078E-03,+17.06619046E+00
-22.40000E-03,+17.86275E-03,+11.37288011E+00,-105.80245E-03,+17.06383493E+00
-22.37500E-03,+17.90201E-03,+11.18954154E+00,-105.87115E-03,+17.06216643E+00
-22.35000E-03,+18.23571E-03,+11.02877678E+00,-105.80245E-03,+17.06089052E+00
-22.32500E-03,+18.20627E-03,+10.85858991E+00,-105.75338E-03,+17.05755353E+00
-22.30000E-03,+18.21608E-03,+10.71293978E+00,-105.72393E-03,+17.05598317E+00
-22.27500E-03,+18.14738E-03,+10.56836927E+00,-105.64541E-03,+17.05254803E+00
-22.25000E-03,+18.33386E-03,+10.40515084E+00,-105.54727E-03,+17.05068324E+00
-22.22500E-03,+18.04923E-03,+10.23300102E+00,-105.36079E-03,+17.04734624E+00
-22.20000E-03,+18.09830E-03,+10.07733990E+00,-105.56690E-03,+17.04263518E+00
-22.17500E-03,+18.32404E-03,+9.91726217E+00,-105.34116E-03,+17.03929819E+00
-22.15000E-03,+18.47126E-03,+9.76523249E+00,-105.48838E-03,+17.03576489E+00
-22.12500E-03,+18.53997E-03,+9.60672511E+00,-105.45893E-03,+17.03340937E+00
-22.10000E-03,+18.53015E-03,+9.45351766E+00,-105.60615E-03,+17.02928719E+00
-22.07500E-03,+18.30441E-03,+9.30541386E+00,-105.55708E-03,+17.02457614E+00
-22.05000E-03,+18.43200E-03,+9.16712476E+00,-105.68467E-03,+17.01849103E+00
-22.02500E-03,+18.20627E-03,+8.99821380E+00,-105.56690E-03,+17.01456515E+00
-22.00000E-03,+18.41237E-03,+8.83676200E+00,-105.48838E-03,+17.00808744E+00
-21.97500E-03,+18.41237E-03,+8.67805833E+00,-105.41968E-03,+17.00681153E+00
-21.95000E-03,+18.43200E-03,+8.54094699E+00,-105.35097E-03,+17.00141345E+00
-21.92500E-03,+18.47126E-03,+8.39097839E+00,-105.33134E-03,+16.99552463E+00
-21.90000E-03,+18.60867E-03,+8.23963574E+00,-105.25283E-03,+16.99159875E+00
-21.87500E-03,+18.49089E-03,+8.08907827E+00,-105.19394E-03,+16.98590623E+00
-21.85000E-03,+18.64793E-03,+7.95363543E+00,-105.33134E-03,+16.98217664E+00
-21.82500E-03,+18.52034E-03,+7.81995923E+00,-105.31171E-03,+16.97844705E+00
-21.80000E-03,+18.56941E-03,+7.66763511E+00,-105.01727E-03,+16.97353971E+00
-21.77500E-03,+18.55959E-03,+7.56556225E+00,-104.96820E-03,+16.96784718E+00
-21.75000E-03,+18.72644E-03,+7.43306381E+00,-105.21357E-03,+16.96352871E+00
-21.72500E-03,+18.64793E-03,+7.32196143E+00,-105.22338E-03,+16.95695287E+00
-21.70000E-03,+18.68719E-03,+7.21341086E+00,-105.05653E-03,+16.95273254E+00
-21.67500E-03,+18.77552E-03,+7.08336610E+00,-105.15468E-03,+16.94998443E+00
-21.65000E-03,+18.64793E-03,+6.97530627E+00,-105.15468E-03,+16.94429190E+00
-21.62500E-03,+18.64793E-03,+6.84320043E+00,-105.03690E-03,+16.93850123E+00
-21.60000E-03,+18.88348E-03,+6.72463887E+00,-105.17431E-03,+16.93506609E+00
-21.57500E-03,+18.94237E-03,+6.59027565E+00,-105.17431E-03,+16.93025688E+00
-21.55000E-03,+18.76570E-03,+6.42430910E+00,-105.09579E-03,+16.92721433E+00
-21.52500E-03,+18.63811E-03,+6.25029449E+00,-105.04672E-03,+16.92377918E+00
-21.50000E-03,+18.41237E-03,+6.05488384E+00,-104.97801E-03,+16.91975516E+00
-21.47500E-03,+18.38293E-03,+5.85122885E+00,-104.96820E-03,+16.91592743E+00
-21.45000E-03,+18.49089E-03,+5.63324439E+00,-104.91913E-03,+16.91249228E+00
-21.42500E-03,+18.55959E-03,+5.42114875E+00,-104.80135E-03,+16.90994046E+00
-21.40000E-03,+18.49089E-03,+5.18962002E+00,-104.78172E-03,+16.90679976E+00
-21.37500E-03,+18.71663E-03,+4.93522303E+00,-104.69339E-03,+16.90356090E+00
-21.35000E-03,+18.70682E-03,+4.70595167E+00,-104.78172E-03,+16.90091094E+00
-21.32500E-03,+18.54978E-03,+4.48276542E+00,-104.75228E-03,+16.89865356E+00
-21.30000E-03,+18.68719E-03,+4.27685305E+00,-104.62468E-03,+16.89580729E+00
-21.27500E-03,+18.88348E-03,+4.08811640E+00,-104.70320E-03,+16.89345177E+00
-21.25000E-03,+18.96200E-03,+3.92882384E+00,-104.70320E-03,+16.88991847E+00
-21.22500E-03,+18.74607E-03,+3.76020732E+00,-104.71302E-03,+16.88874071E+00
-21.20000E-03,+18.80496E-03,+3.59885367E+00,-104.78172E-03,+16.88638518E+00
-21.17500E-03,+18.96200E-03,+3.43023715E+00,-104.53635E-03,+16.88491298E+00
-21.15000E-03,+19.11903E-03,+3.30460901E+00,-104.48728E-03,+16.88461854E+00
-21.12500E-03,+19.17792E-03,+3.18369192E+00,-104.36950E-03,+16.88245930E+00
-21.10000E-03,+19.19755E-03,+3.04923055E+00,-104.54617E-03,+16.88206671E+00
-21.07500E-03,+19.04051E-03,+2.93165046E+00,-104.41858E-03,+16.88010378E+00
-21.05000E-03,+18.90311E-03,+2.80935932E+00,-104.38913E-03,+16.87735566E+00
-21.02500E-03,+18.79515E-03,+2.67597756E+00,-104.52654E-03,+16.87549087E+00
-21.00000E-03,+18.72644E-03,+2.58519160E+00,-104.46765E-03,+16.87382237E+00
-20.97500E-03,+18.97181E-03,+2.44062109E+00,-104.48728E-03,+16.87303719E+00
-20.95000E-03,+18.84422E-03,+2.33530938E+00,-104.33024E-03,+16.87127055E+00
-20.92500E-03,+18.88348E-03,+2.21134973E+00,-104.43821E-03,+16.87068166E+00
-20.90000E-03,+18.84422E-03,+2.11016019E+00,-104.42839E-03,+16.86950390E+00
-20.87500E-03,+18.96200E-03,+1.99670228E+00,-104.23210E-03,+16.86763911E+00
-20.85000E-03,+18.90311E-03,+1.87578519E+00,-104.33024E-03,+16.86322249E+00
-20.82500E-03,+18.96200E-03,+1.77911041E+00,-104.30080E-03,+16.86214288E+00
-20.80000E-03,+18.88348E-03,+1.64298054E+00,-104.23210E-03,+16.86125955E+00
-20.77500E-03,+19.12885E-03,+1.55327420E+00,-104.31061E-03,+16.85939476E+00
-20.75000E-03,+19.25644E-03,+1.41233512E+00,-104.25173E-03,+16.85733367E+00
-20.72500E-03,+19.11903E-03,+1.29652168E+00,-104.07506E-03,+16.85360409E+00
-20.70000E-03,+19.27607E-03,+1.18443782E+00,-104.03580E-03,+16.85223003E+00
-20.67500E-03,+19.14848E-03,+1.03594143E+00,-104.04562E-03,+16.85026709E+00
-20.65000E-03,+19.19755E-03,+905.50409E-03,-104.11432E-03,+16.84810786E+00
-20.62500E-03,+19.11903E-03,+778.50189E-03,-103.99654E-03,+16.84496715E+00
-20.60000E-03,+19.35459E-03,+615.97048E-03,-103.99654E-03,+16.84241533E+00
-20.57500E-03,+19.43310E-03,+469.24074E-03,-103.98673E-03,+16.83858760E+00
-20.55000E-03,+19.49199E-03,+323.49246E-03,-104.11432E-03,+16.83515246E+00
-20.52500E-03,+19.39384E-03,+193.54586E-03,-103.99654E-03,+16.83260063E+00
-20.50000E-03,+19.47236E-03,+93.04334E-03,-104.15358E-03,+16.82867475E+00
-20.47500E-03,+19.54106E-03,+22.96639E-03,-104.08488E-03,+16.82543590E+00
-20.45000E-03,+19.45273E-03,+9.22582E-03,-104.07506E-03,+16.82043041E+00
-20.42500E-03,+19.49199E-03,+392.59E-06,-103.99654E-03,+16.81748600E+00
-20.40000E-03,+19.19755E-03,-1.17776E-03,-103.99654E-03,+16.81414900E+00
-20.37500E-03,+19.27607E-03,-10.79617E-03,-104.06525E-03,+16.80865277E+00
-20.35000E-03,+19.27607E-03,-12.95540E-03,-103.97691E-03,+16.80786759E+00
-20.32500E-03,+19.43310E-03,-17.07758E-03,-103.81988E-03,+16.80148804E+00
-20.30000E-03,+19.43310E-03,-24.73304E-03,-103.72173E-03,+16.79805290E+00
-20.27500E-03,+19.32514E-03,-32.38851E-03,-103.81988E-03,+16.79245852E+00
-20.25000E-03,+19.49199E-03,-45.14761E-03,-103.85914E-03,+16.78961225E+00
-20.22500E-03,+19.29570E-03,-87.35082E-03,-103.85914E-03,+16.78372344E+00
-20.20000E-03,+18.80496E-03,-177.05716E-03,-103.76099E-03,+16.78195679E+00
-20.17500E-03,+18.06886E-03,-246.64338E-03,-103.83951E-03,+16.77793276E+00
-20.15000E-03,+17.62720E-03,-384.34360E-03,-103.76099E-03,+16.77410503E+00
-20.12500E-03,+17.67627E-03,-488.87014E-03,-103.81006E-03,+16.76949212E+00
-20.10000E-03,+17.78423E-03,-613.61495E-03,-103.76099E-03,+16.76507551E+00
-20.07500E-03,+17.83331E-03,-745.32821E-03,-103.73155E-03,+16.75987372E+00
-20.05000E-03,+18.00016E-03,-834.05308E-03,-103.68247E-03,+16.75643857E+00
-20.02500E-03,+18.02960E-03,-966.84596E-03,-103.82969E-03,+16.75133493E+00
-20.00000E-03,+18.01979E-03,-1.04781722E+00,-103.60396E-03,+16.74662387E+00
-19.97500E-03,+17.96090E-03,-1.18993405E+00,-103.81988E-03,+16.74240355E+00
-19.95000E-03,+18.05905E-03,-1.28474404E+00,-103.70210E-03,+16.73916470E+00
-19.92500E-03,+17.91182E-03,-1.41891097E+00,-103.57451E-03,+16.73435550E+00
-19.90000E-03,+18.01979E-03,-1.54797426E+00,-103.60396E-03,+16.73131294E+00
-19.87500E-03,+17.96090E-03,-1.64994898E+00,-103.44692E-03,+16.72699448E+00
-19.85000E-03,+18.05905E-03,-1.79118249E+00,-103.54507E-03,+16.72287230E+00
-19.82500E-03,+18.16701E-03,-1.90238302E+00,-103.35859E-03,+16.72002604E+00
-19.80000E-03,+18.01979E-03,-2.02457602E+00,-103.28989E-03,+16.71757237E+00
-19.77500E-03,+18.16701E-03,-2.16414103E+00,-103.44692E-03,+16.71266502E+00
-19.75000E-03,+18.17682E-03,-2.27092495E+00,-103.44692E-03,+16.71089837E+00
-19.72500E-03,+18.36330E-03,-2.41402326E+00,-103.47637E-03,+16.70756137E+00
-19.70000E-03,+18.49089E-03,-2.54200693E+00,-103.28989E-03,+16.70422438E+00
-19.67500E-03,+18.46145E-03,-2.63750395E+00,-103.27026E-03,+16.70186885E+00
-19.65000E-03,+18.43200E-03,-2.78815957E+00,-103.34877E-03,+16.69951332E+00
-19.62500E-03,+18.56941E-03,-2.90632854E+00,-103.44692E-03,+16.69872815E+00
-19.60000E-03,+18.41237E-03,-3.03666774E+00,-103.36840E-03,+16.69637262E+00
-19.57500E-03,+18.42219E-03,-3.19370291E+00,-103.21137E-03,+16.69244674E+00
-19.55000E-03,+18.29460E-03,-3.30323495E+00,-103.27026E-03,+16.69068009E+00
-19.52500E-03,+18.30441E-03,-3.44751102E+00,-103.30952E-03,+16.68979677E+00
-19.50000E-03,+18.09830E-03,-3.60827578E+00,-103.25063E-03,+16.68891345E+00
-19.47500E-03,+18.14738E-03,-3.75549626E+00,-103.21137E-03,+16.68695051E+00
-19.45000E-03,+18.31423E-03,-3.91174626E+00,-103.27026E-03,+16.68538016E+00
-19.42500E-03,+18.33386E-03,-4.05729824E+00,-103.14267E-03,+16.68380980E+00
-19.40000E-03,+18.41237E-03,-4.23170544E+00,-103.21137E-03,+16.68223945E+00
-19.37500E-03,+18.46145E-03,-4.41563289E+00,-103.28007E-03,+16.68125798E+00
-19.35000E-03,+18.51052E-03,-4.58287535E+00,-103.32914E-03,+16.67850987E+00
-19.32500E-03,+18.59885E-03,-4.75541775E+00,-103.13285E-03,+16.67752840E+00
-19.30000E-03,+18.53015E-03,-4.92148245E+00,-103.05433E-03,+16.67556546E+00
-19.27500E-03,+18.67737E-03,-5.09795073E+00,-103.14267E-03,+16.67468213E+00
-19.25000E-03,+18.58904E-03,-5.28678553E+00,-103.01507E-03,+16.67281734E+00
-19.22500E-03,+18.66756E-03,-5.45343911E+00,-103.04452E-03,+16.67213031E+00
-19.20000E-03,+18.80496E-03,-5.63088886E+00,-103.21137E-03,+16.67124699E+00
-19.17500E-03,+18.70682E-03,-5.80451088E+00,-102.96600E-03,+16.66967664E+00
-19.15000E-03,+18.62830E-03,-5.98107731E+00,-102.99544E-03,+16.66908776E+00
-19.12500E-03,+18.67737E-03,-6.11632385E+00,-103.11322E-03,+16.66604520E+00
-19.10000E-03,+18.76570E-03,-6.26295545E+00,-103.13285E-03,+16.66339523E+00
-19.07500E-03,+18.75589E-03,-6.42440724E+00,-103.05433E-03,+16.66162859E+00
-19.05000E-03,+18.84422E-03,-6.57584804E+00,-103.05433E-03,+16.66045082E+00
-19.02500E-03,+18.51052E-03,-6.73906648E+00,-103.05433E-03,+16.65956750E+00
-19.00000E-03,+18.56941E-03,-6.86282983E+00,-103.13285E-03,+16.65711382E+00
-18.97500E-03,+18.56941E-03,-7.02369274E+00,-103.05433E-03,+16.65338424E+00
-18.95000E-03,+18.58904E-03,-7.17199283E+00,-102.99544E-03,+16.65220647E+00
-18.92500E-03,+18.58904E-03,-7.28338966E+00,-103.02489E-03,+16.65024353E+00
-18.90000E-03,+18.49089E-03,-7.43090458E+00,-103.01507E-03,+16.64612136E+00
-18.87500E-03,+18.59885E-03,-7.56546410E+00,-103.02489E-03,+16.64307880E+00
-18.85000E-03,+18.53015E-03,-7.68510527E+00,-102.93656E-03,+16.64042884E+00
-18.82500E-03,+18.63811E-03,-7.82879246E+00,-103.11322E-03,+16.63601222E+00
-18.80000E-03,+18.72644E-03,-7.97071300E+00,-102.89730E-03,+16.63355855E+00
-18.77500E-03,+18.65774E-03,-8.08318945E+00,-102.96600E-03,+16.63090858E+00
-18.75000E-03,+18.72644E-03,-8.23060622E+00,-102.93656E-03,+16.62629567E+00
-18.72500E-03,+18.70682E-03,-8.35063998E+00,-102.91693E-03,+16.62384200E+00
-18.70000E-03,+18.68719E-03,-8.49521049E+00,-102.89730E-03,+16.61903279E+00
-18.67500E-03,+18.82459E-03,-8.64194024E+00,-102.97582E-03,+16.61432174E+00
-18.65000E-03,+18.88348E-03,-8.76845170E+00,-102.87767E-03,+16.61275139E+00
-18.62500E-03,+18.94237E-03,-8.89761313E+00,-102.75008E-03,+16.60627369E+00
-18.60000E-03,+18.96200E-03,-9.04326326E+00,-102.81878E-03,+16.60293669E+00
-18.57500E-03,+18.79515E-03,-9.16869511E+00,-102.73045E-03,+16.59881451E+00
-18.55000E-03,+18.80496E-03,-9.30884900E+00,-102.58323E-03,+16.59233681E+00
-18.52500E-03,+18.94237E-03,-9.44939549E+00,-102.58323E-03,+16.58929426E+00
-18.50000E-03,+19.04051E-03,-9.56226452E+00,-102.46545E-03,+16.58409247E+00
-18.47500E-03,+19.00126E-03,-9.67797982E+00,-102.69119E-03,+16.58124620E+00
-18.45000E-03,+18.90311E-03,-9.81410969E+00,-102.58323E-03,+16.57604441E+00
-18.42500E-03,+18.81478E-03,-9.88771993E+00,-102.81878E-03,+16.57241298E+00
-18.40000E-03,+18.80496E-03,-10.00431855E+00,-102.81878E-03,+16.56681860E+00
-18.37500E-03,+18.72644E-03,-10.07979358E+00,-102.74026E-03,+16.56269642E+00
-18.35000E-03,+18.82459E-03,-10.17941277E+00,-102.74026E-03,+16.55739649E+00
-18.32500E-03,+18.89329E-03,-10.26097291E+00,-102.50471E-03,+16.55239099E+00
-18.30000E-03,+18.80496E-03,-10.34351453E+00,-102.50471E-03,+16.54797438E+00
-18.27500E-03,+18.85404E-03,-10.45069104E+00,-102.34767E-03,+16.54571700E+00
-18.25000E-03,+18.88348E-03,-10.55472684E+00,-102.42619E-03,+16.54051520E+00
-18.22500E-03,+18.89329E-03,-10.67515319E+00,-102.42619E-03,+16.53717821E+00
-18.20000E-03,+18.72644E-03,-10.82875323E+00,-102.58323E-03,+16.53148568E+00
-18.17500E-03,+18.87366E-03,-10.98088105E+00,-102.50471E-03,+16.52755980E+00
-18.15000E-03,+19.02089E-03,-11.11828683E+00,-102.44582E-03,+16.52422281E+00
-18.12500E-03,+19.01107E-03,-11.29190885E+00,-102.34767E-03,+16.52147469E+00
-18.10000E-03,+19.07977E-03,-11.46788640E+00,-102.42619E-03,+16.51656734E+00
-18.07500E-03,+18.99144E-03,-11.64288247E+00,-102.58323E-03,+16.51421181E+00
-18.05000E-03,+18.96200E-03,-11.82160813E+00,-102.38693E-03,+16.51067852E+00
-18.02500E-03,+19.25644E-03,-11.98649507E+00,-102.48508E-03,+16.50655635E+00
-18.00000E-03,+19.11903E-03,-12.15413012E+00,-102.34767E-03,+16.50478970E+00
-17.97500E-03,+19.27607E-03,-12.29968210E+00,-102.19064E-03,+16.50292491E+00
-17.95000E-03,+19.23681E-03,-12.45740431E+00,-102.28879E-03,+16.49968606E+00
-17.92500E-03,+19.11903E-03,-12.60874696E+00,-102.42619E-03,+16.49791941E+00
-17.90000E-03,+19.07977E-03,-12.77127837E+00,-102.30842E-03,+16.49458242E+00
-17.87500E-03,+19.22699E-03,-12.89415839E+00,-102.31823E-03,+16.49252133E+00
-17.85000E-03,+19.07977E-03,-13.02587165E+00,-102.30842E-03,+16.48947877E+00
-17.82500E-03,+18.67737E-03,-13.16592740E+00,-102.42619E-03,+16.48977321E+00
-17.80000E-03,+18.64793E-03,-13.29027963E+00,-102.50471E-03,+16.48594548E+00
-17.77500E-03,+18.56941E-03,-13.41306151E+00,-102.34767E-03,+16.48506216E+00
-17.75000E-03,+18.60867E-03,-13.52269169E+00,-102.21027E-03,+16.48398254E+00
-17.72500E-03,+18.59885E-03,-13.65126424E+00,-102.36730E-03,+16.48172516E+00
-17.70000E-03,+18.64793E-03,-13.75392599E+00,-102.30842E-03,+16.48044925E+00
-17.67500E-03,+18.52034E-03,-13.86767834E+00,-102.31823E-03,+16.47868260E+00
-17.65000E-03,+18.70682E-03,-13.96886789E+00,-102.30842E-03,+16.47671966E+00
-17.62500E-03,+18.73626E-03,-14.06259826E+00,-102.17101E-03,+16.47564005E+00
-17.60000E-03,+18.72644E-03,-14.13591406E+00,-102.11212E-03,+16.47338267E+00
