Distance_(pixels),Gray_Value
221,3.814
222,3.932
223,4.186
224,4.102
225,4.458
226,4.856
227,4.831
228,5.059
229,5.220
230,5.263
231,5.466
232,5.805
233,6.093
234,6.161
235,6.280
236,6.720
237,6.975
238,7.407
239,7.576
240,7.754
241,8.110
242,8.517
243,8.703
244,9.025
245,9.458
246,9.839
247,10.305
248,10.576
249,10.856
250,11.085
251,11.636
252,11.873
253,12.314
254,12.983
255,13.229
256,13.458
257,13.898
258,14.407
259,14.771
260,15.119
261,15.390
262,15.924
263,16.314
264,16.966
265,17.127
266,17.237
267,17.924
268,18.288
269,18.644
270,18.992
271,19.322
272,19.754
273,20.297
274,20.636
275,20.695
276,20.847
277,21.153
278,21.407
279,21.780
280,22.161
281,22.593
282,22.763
283,23.119
284,23.195
285,23.585
286,23.771
287,23.847
288,24.068
289,24.381
290,24.212
291,24.475
292,24.559
293,24.992
294,25.093
295,25.415
296,25.347
297,25.339
298,25.305
299,25.653
300,25.831
301,26.136
302,25.898
303,25.856
304,26.229
305,26.246
306,26.153
307,26.483
308,26.322
309,26.525
310,26.669
311,26.686
312,26.966
313,27.127
314,27.127
315,27.119
316,27.475
317,27.746
318,27.788
319,28.051
320,28.314
321,28.653
322,28.661
323,28.907
324,29.237
325,29.729
326,30.034
327,29.983
328,29.890
329,30.814
330,31.602
331,31.983
332,32.525
333,32.831
334,33.314
335,33.898
336,34.441
337,34.890
338,35.678
339,36.229
340,37.212
341,37.822
342,38.390
343,39.161
344,39.653
345,40.661
346,41.729
347,42.720
348,43.822
349,44.661
350,45.119
351,46.136
352,47.110
353,47.958
354,49.203
355,49.551
356,50.932
357,51.542
358,52.449
359,53.415
360,54.839
361,56.305
362,56.932
363,58.102
364,58.458
365,59.542
366,60.636
367,61.678
368,63.297
369,63.737
370,64.534
371,65.500
372,66.602
373,67.585
374,68.669
375,69.534
376,70.017
377,70.619
378,71.644
379,72.763
380,72.941
381,74.017
382,74.381
383,74.805
384,74.314
385,75.483
386,76.873
387,77.398
388,77.559
389,77.898
390,78.466
391,78.703
392,79.008
393,79.144
394,79.119
395,79.729
396,79.119
397,80.000
398,79.746
399,79.729
400,80.331
401,80.407
402,80.178
403,79.780
404,80.407
405,80.373
406,79.746
407,79.415
408,79.602
409,79.763
410,79.737
411,79.551
412,79.398
413,79.186
414,78.720
415,78.975
416,78.847
417,78.678
418,78.873
419,79.110
420,78.254
421,78.585
422,78.661
423,78.720
424,78.695
425,78.771
426,78.754
427,78.780
428,78.788
429,79.390
430,79.263
431,79.890
432,80.186
433,80.203
434,81.017
435,80.975
436,81.644
437,82.000
438,82.559
439,83.110
440,83.661
441,83.941
442,85.042
443,86.008
444,86.746
445,87.814
446,88.008
447,88.890
448,89.568
449,90.661
450,92.042
451,92.559
452,94.110
453,94.763
454,95.958
455,96.983
456,97.644
457,98.822
458,100.025
459,100.992
460,102.229
461,103.076
462,103.814
463,104.983
464,106.602
465,107.424
466,108.508
467,109.144
468,110.729
469,111.551
470,112.305
471,113.254
472,113.949
473,115.398
474,116.051
475,116.534
476,117.271
477,118.246
478,119.381
479,119.280
480,120.754
481,121.331
482,121.186
483,121.992
484,121.992
485,122.314
486,122.983
487,123.025
488,123.398
489,123.822
490,123.814
491,123.737
492,124.220
493,123.542
494,124.288
495,124.517
496,124.110
497,122.729
498,122.686
499,122.398
500,122.737
501,121.949
502,121.873
503,120.992
504,120.398
505,119.602
506,120.212
507,119.314
508,117.593
509,116.915
510,116.475
511,115.356
512,114.263
513,113.288
514,113.212
515,112.136
516,110.525
517,110.441
518,109.771
519,108.602
520,107.898
521,106.754
522,105.958
523,105.008
524,104.246
525,103.356
526,102.669
527,102.186
528,100.975
529,100.390
530,99.771
531,98.534
532,98.466
533,97.644
534,97.059
535,96.898
536,96.373
537,95.983
538,95.729
539,96.017
540,94.975
541,94.881
542,94.551
543,94.695
544,95.686
545,95.212
546,94.847
547,95.220
548,95.432
549,95.297
550,95.771
551,96.297
552,96.136
553,96.941
554,97.831
555,98.110
556,98.992
557,99.432
558,100.517
559,100.568
560,101.975
561,102.644
562,103.737
563,104.517
564,105.008
565,106.364
566,107.407
567,108.483
568,108.890
569,109.949
570,110.907
571,112.297
572,113.042
573,113.983
574,115.568
575,116.771
576,117.102
577,118.136
578,119.017
579,119.941
580,119.915
581,120.585
582,122.195
583,122.805
584,124.144
585,124.195
586,124.415
587,125.212
588,125.322
589,125.949
590,126.254
591,126.797
592,126.576
593,127.288
594,127.475
595,127.364
596,128.076
597,127.737
598,127.610
599,127.127
600,126.788
601,126.424
602,126.619
603,126.127
604,125.627
605,125.653
606,124.712
607,123.169
608,123.653
609,122.915
610,121.746
611,121.373
612,120.432
613,119.890
614,119.280
615,118.254
616,117.195
617,116.356
618,115.237
619,114.780
620,113.085
621,112.729
622,111.644
623,110.449
624,108.127
625,107.347
626,106.788
627,105.542
628,104.686
629,103.254
630,101.720
631,101.576
632,100.508
633,100.127
634,98.678
635,97.127
636,96.466
637,95.432
638,94.619
639,94.119
640,92.297
641,91.924
642,91.831
643,91.831
644,90.246
645,89.805
646,88.763
647,88.136
648,88.373
649,88.161
650,86.847
651,86.780
652,86.822
653,86.025
654,85.475
655,85.534
656,85.178
657,85.517
658,85.525
659,85.254
660,85.254
661,85.195
662,85.373
663,85.322
664,85.644
665,85.847
666,86.246
667,86.568
668,86.356
669,86.839
670,87.229
671,87.873
672,88.025
673,88.314
674,88.907
675,89.483
676,89.941
677,89.949
678,90.763
679,91.017
680,92.042
681,92.644
682,92.653
683,93.034
684,92.814
685,93.339
686,93.932
687,94.144
688,94.042
689,94.373
690,94.602
691,94.771
692,95.212
693,95.449
694,95.941
695,95.686
696,95.500
697,95.398
698,95.229
699,94.992
700,94.653
701,94.661
702,94.161
703,93.831
704,93.627
705,93.356
706,92.627
707,91.661
708,91.424
709,90.534
710,90.331
711,89.534
712,88.407
713,87.186
714,86.720
715,85.492
716,83.805
717,83.551
718,81.805
719,81.407
720,79.864
721,79.169
722,77.915
723,76.678
724,75.831
725,74.237
726,73.246
727,71.924
728,70.432
729,69.559
730,68.356
731,66.814
732,65.051
733,63.822
734,62.551
735,61.636
736,60.483
737,59.280
738,57.890
739,56.458
740,55.195
741,54.034
742,52.856
743,51.864
744,50.678
745,49.797
746,48.331
747,47.653
748,46.483
749,45.585
750,44.797
751,43.864
752,42.737
753,42.246
754,41.331
755,40.712
756,39.992
757,39.331
758,38.678
759,37.771
760,37.517
761,36.915
762,36.500
763,35.873
764,35.822
765,35.186
766,35.068
767,34.949
768,34.305
769,34.237
770,34.068
771,33.881
772,33.381
773,33.093
774,33.432
775,32.966
776,33.263
777,33.246
778,32.975
779,32.712
780,32.949
781,33.212
782,32.975
783,33.280
784,32.975
785,33.246
786,33.297
787,32.992
788,33.119
789,33.119
790,33.093
791,33.542
792,33.508
793,33.000
794,33.254
795,33.042
796,33.559
797,33.780
798,33.017
799,33.390
800,33.144
801,32.898
802,33.051
803,33.305
804,32.898
805,32.712
806,32.669
807,32.763
808,32.076
809,32.000
810,31.661
811,31.373
812,31.305
813,31.068
814,30.737
815,30.263
816,29.831
817,29.432
818,29.076
819,28.619
820,28.085
821,28.042
822,27.644
823,26.983
824,26.331
825,25.746
826,25.483
827,24.949
828,24.271
829,23.746
830,23.534
831,22.941
832,22.559
833,21.966
834,21.390
835,20.839
836,20.364
837,20.076
838,19.136
839,18.449
840,18.356
841,17.542
842,17.195
843,16.669
844,16.178
845,15.805
846,15.161
847,14.602
848,13.890
849,13.593
850,13.085
851,12.754
852,12.203
853,11.932
854,11.619
855,11.136
856,10.856
857,10.220
858,9.771
859,9.364
860,9.153
861,8.771
862,8.203
863,8.076
864,7.898
865,7.246
866,7.169
867,6.983
868,6.797
869,6.449
870,6.305
871,6.161
872,5.949
873,5.712
874,5.576
875,5.364
876,5.415
877,5.144
878,5.051
879,5.034
880,4.771
881,4.797
882,4.661
883,4.500
884,4.500
885,4.517
886,4.551
887,4.322
888,4.551
889,4.144
890,4.254
891,4.161
892,4.203
893,4.195
894,4.212
895,4.102
896,4.017
897,4.110
898,4.169
899,4.237
900,4.093
901,4.195
902,4.076
903,4.008
904,4.008
905,4.102
906,3.958
907,4.093
908,3.992
909,4.025
910,4.195
911,4.034
912,3.958
913,3.966
914,3.949
915,3.949
916,3.890
917,3.949
918,3.983
919,4.034
920,4.042
921,3.966
922,3.814
923,3.958
924,4.034
925,3.958
926,3.907
927,3.898
928,3.763
929,4.034
930,3.754
931,3.763
932,3.619
933,3.890
934,3.695
935,3.780
936,3.822
937,3.712
938,3.737
939,3.644
940,3.610
941,3.559
942,3.542
943,3.508
944,3.644
945,3.559
946,3.568
947,3.576
948,3.525
949,3.492
950,3.424
951,3.449
952,3.458
953,3.559
954,3.424
955,3.602
956,3.458
957,3.475
958,3.356
959,3.542
960,3.212
961,3.534
962,3.466
963,3.407
964,3.331
965,3.373
966,3.339
967,3.237
968,3.305
969,3.432
970,3.381
971,3.381
972,3.466
973,3.263
974,3.593
975,3.280
976,3.280
977,3.229
978,3.407
979,3.381
980,3.263
981,3.475
982,3.390
983,3.407
984,3.475
985,3.390
986,3.339
987,3.441
988,3.424
989,3.585
990,3.415
991,3.492
992,3.432
993,3.449
994,3.653
995,3.602
996,3.466
997,3.627
998,3.517
999,3.678
1000,3.619
1001,3.644
1002,3.814
1003,3.737
1004,4.042
1005,3.958
1006,4.059
1007,4.051
1008,4.093
1009,3.915
1010,4.068
1011,4.127
1012,4.186
1013,4.364
1014,4.297
1015,4.364
1016,4.356
1017,4.636
1018,4.619
1019,4.695
1020,4.805
1021,4.831
1022,5.017
1023,4.864
1024,4.966
1025,5.076
1026,5.017
1027,5.059
1028,5.398
1029,5.297
1030,5.373
1031,5.331
1032,5.322
1033,5.636
1034,5.559
1035,5.534
1036,5.508
1037,5.720
1038,5.636
1039,5.686
1040,5.958
1041,6.034
1042,5.856
1043,6.000
1044,5.983
1045,6.110
1046,6.068
1047,6.178
1048,6.314
1049,6.195
1050,6.203
1051,6.271
1052,6.398
1053,6.331
1054,6.627
1055,6.466
1056,6.508
1057,6.441
1058,6.364
1059,6.441
1060,6.398
1061,6.424
1062,6.373
1063,6.432
1064,6.424
1065,6.407
1066,6.331
1067,6.331
1068,6.356
1069,6.364
1070,6.466
1071,6.297
1072,6.229
1073,6.331
1074,6.364
1075,6.356
1076,6.212
1077,6.186
1078,6.263
1079,6.271
1080,6.195
1081,6.034
1082,6.178
1083,6.076
1084,5.966
1085,6.008
1086,5.822
1087,5.890
1088,5.975
1089,5.915
1090,6.051
1091,5.992
1092,5.864
1093,5.890
1094,5.627
1095,5.864
1096,5.881
1097,5.949
1098,5.864
1099,5.814
1100,5.754
1101,5.746
1102,5.839
1103,5.780
1104,5.915
1105,5.881
1106,5.847
1107,5.644
1108,5.839
1109,5.873
1110,5.864
1111,5.966
1112,5.831
1113,5.949
1114,5.975
1115,5.881
1116,5.847
1117,6.068
1118,6.119
1119,5.975
1120,6.051
1121,6.144
1122,6.034
1123,6.246
1124,6.161
1125,6.246
1126,6.186
1127,6.076
1128,6.195
1129,6.237
1130,6.203
1131,6.246
1132,6.492
1133,6.492
1134,6.331
1135,6.449
1136,6.398
1137,6.322
1138,6.364
1139,6.449
1140,6.593
1141,6.339
1142,6.347
1143,6.508
1144,6.263
1145,6.288
1146,6.441
1147,6.424
1148,6.432
1149,6.373
1150,6.254
1151,6.254
1152,6.093
1153,6.314
1154,6.381
1155,6.271
1156,6.093
1157,6.136
1158,6.008
1159,6.034
1160,6.093
1161,5.932
1162,5.992
1163,5.797
1164,5.737
1165,5.737
1166,5.593
1167,5.492
1168,5.220
1169,5.288
1170,5.314
1171,5.186
1172,5.153
1173,5.110
1174,5.025
1175,4.890
1176,4.729
1177,4.839
1178,4.754
1179,4.602
1180,4.475
1181,4.288
1182,4.364
1183,4.280
1184,4.110
1185,4.161
1186,4.025
1187,3.873
1188,3.890
1189,3.695
1190,3.856
1191,3.720
1192,3.559
1193,3.483
1194,3.475
1195,3.297
1196,3.297
1197,3.288
1198,3.025
1199,3.136
1200,3.068
1201,2.992
1202,3.051
1203,3.008
1204,2.856
1205,2.712
1206,2.746
1207,2.695
1208,2.771
1209,2.585
1210,2.729
1211,2.576
1212,2.500
1213,2.593
1214,2.466
1215,2.373
1216,2.415
1217,2.483
1218,2.492
1219,2.441
1220,2.458
1221,2.441
1222,2.297
1223,2.280
1224,2.322
1225,2.424
1226,2.390
1227,2.356
1228,2.390
1229,2.415
1230,2.517
1231,2.364
1232,2.432
1233,2.356
1234,2.398
1235,2.305
1236,2.314
1237,2.297
1238,2.280
1239,2.237
1240,2.432
1241,2.432
1242,2.297
1243,2.339
1244,2.322
1245,2.280
1246,2.237
1247,2.373
1248,2.466
1249,2.339
1250,2.271
1251,2.390
1252,2.297
1253,2.178
1254,2.297
1255,2.373
1256,2.212
1257,2.212
1258,2.153
1259,2.110
1260,2.186
1261,2.119
1262,2.195
1263,2.322
1264,2.161
1265,2.076
1266,2.068
1267,2.076
1268,2.076
1269,2.034
1270,2.136
1271,2.220
1272,2.161
1273,1.966
1274,1.949
1275,1.958
1276,1.966
1277,1.864
1278,1.915
1279,1.797
