Distance_(pixels),Gray_Value
416,100.000
417,100.074
418,101.174
419,102.240
420,102.132
421,101.983
422,102.669
423,103.636
424,104.554
425,105.017
426,104.769
427,105.628
428,105.380
429,105.926
430,107.074
431,107.331
432,107.612
433,108.256
434,108.760
435,109.446
436,109.686
437,110.347
438,110.512
439,111.231
440,111.612
441,111.868
442,112.868
443,113.430
444,114.843
445,115.074
446,114.736
447,115.430
448,115.843
449,116.405
450,117.099
451,117.901
452,119.000
453,118.727
454,119.810
455,120.289
456,120.669
457,120.421
458,121.306
459,121.694
460,122.182
461,122.612
462,122.917
463,123.471
464,123.917
465,124.364
466,124.950
467,124.917
468,125.289
469,125.124
470,125.628
471,125.628
472,126.157
473,125.967
474,126.174
475,126.727
476,126.231
477,126.471
478,127.421
479,126.223
480,127.413
481,127.405
482,126.455
483,126.380
484,125.934
485,125.554
486,125.901
487,126.149
488,125.512
489,125.479
490,124.769
491,124.785
492,124.339
493,123.992
494,124.736
495,124.355
496,123.182
497,122.934
498,122.645
499,122.174
500,122.355
501,122.050
502,121.496
503,121.223
504,120.769
505,120.223
506,120.992
507,120.455
508,119.388
509,118.884
510,119.091
511,119.165
512,118.074
513,117.793
514,118.620
515,118.116
516,117.339
517,117.612
518,117.826
519,117.678
520,117.512
521,117.702
522,117.595
523,117.926
524,117.942
525,118.438
526,118.446
527,118.620
528,118.884
529,118.967
530,119.050
531,119.140
532,120.099
533,120.091
534,120.264
535,120.884
536,121.802
537,122.165
538,122.496
539,123.116
540,122.512
541,123.653
542,124.355
543,124.777
544,125.264
545,126.628
546,126.512
547,127.066
548,127.033
549,127.545
550,128.636
551,128.421
552,128.901
553,129.579
554,129.802
555,130.033
556,130.529
557,131.355
558,131.686
559,132.058
560,132.289
561,132.545
562,132.785
563,133.496
564,133.165
565,133.909
566,134.149
567,134.545
568,133.917
569,134.711
570,134.702
571,134.537
572,134.711
573,134.331
574,135.926
575,135.446
576,134.876
577,135.207
578,135.364
579,134.694
580,133.760
581,134.273
582,134.488
583,134.223
584,134.198
585,134.504
586,133.116
587,133.455
588,133.099
589,132.802
590,132.595
591,131.992
592,131.438
593,131.306
594,130.711
595,130.182
596,130.248
597,129.595
598,128.521
599,127.967
600,127.380
601,126.669
602,126.488
603,125.653
604,125.149
605,124.471
606,122.992
607,122.686
608,122.322
609,121.512
610,120.711
611,120.256
612,119.331
613,119.033
614,118.645
615,118.025
616,117.132
617,116.645
618,116.215
619,115.711
620,114.686
621,114.694
622,114.066
623,113.149
624,112.264
625,111.744
626,111.314
627,110.777
628,110.760
629,110.289
630,110.017
631,109.331
632,109.661
633,109.603
634,108.860
635,108.364
636,108.901
637,108.785
638,108.653
639,108.736
640,107.198
641,107.752
642,108.785
643,108.612
644,109.058
645,109.372
646,109.017
647,109.240
648,110.413
649,110.223
650,109.455
651,110.140
652,110.785
653,111.620
654,110.884
655,111.430
656,111.860
657,112.760
658,113.372
659,113.322
660,112.975
661,113.802
662,114.645
663,114.504
664,115.802
665,115.893
666,116.264
667,116.942
668,116.967
669,117.521
670,117.554
671,118.248
672,118.091
673,117.992
674,118.702
675,118.818
676,118.083
677,118.207
678,118.645
679,119.058
680,118.917
681,119.033
682,118.240
683,118.488
684,116.744
685,116.760
686,116.934
687,116.174
688,115.041
689,114.736
690,113.860
691,112.950
692,112.157
693,111.504
694,111.479
695,110.405
696,109.314
697,107.769
698,106.967
699,105.653
700,104.397
701,102.901
702,101.620
703,100.248
704,99.372
705,97.678
706,96.256
707,94.810
708,93.521
709,91.992
710,90.686
711,88.983
712,87.719
713,85.298
714,84.008
715,82.694
716,80.661
717,79.017
718,77.669
719,76.149
720,74.264
721,72.959
722,71.636
723,70.058
724,68.992
725,67.116
726,65.488
727,64.107
728,63.198
729,61.983
730,60.380
731,59.091
732,57.802
733,56.752
734,56.050
735,54.760
736,54.116
737,53.182
738,51.934
739,51.240
740,50.198
741,49.438
742,48.562
743,47.752
744,47.347
745,46.653
746,46.140
747,45.661
748,45.124
749,44.826
750,44.537
751,44.107
752,43.760
753,43.562
754,43.223
755,42.942
756,42.860
757,42.678
758,42.983
759,42.851
760,42.628
761,42.678
762,42.397
763,42.612
764,43.331
765,43.066
766,43.339
767,43.314
768,43.364
769,43.281
770,43.438
771,43.711
772,43.802
773,43.760
774,44.083
775,44.157
776,44.397
777,44.372
778,44.438
779,44.165
780,44.595
781,44.917
782,44.702
783,44.421
784,44.405
785,44.620
786,44.496
787,44.174
788,44.413
789,43.818
790,43.694
791,43.769
792,43.570
793,43.207
794,42.975
795,42.463
796,42.306
797,42.041
798,41.355
799,40.992
800,40.554
801,40.347
802,39.917
803,39.512
804,38.884
805,38.256
806,37.347
807,37.132
808,36.240
809,35.719
810,34.884
811,34.157
812,33.669
813,33.074
814,32.397
815,31.826
816,30.603
817,29.843
818,29.140
819,28.413
820,27.711
821,26.868
822,26.050
823,25.256
824,24.521
825,23.645
826,23.058
827,22.314
828,21.653
829,20.909
830,20.107
831,19.694
832,18.942
833,18.132
834,17.504
835,16.826
836,16.314
837,15.835
838,14.835
839,14.306
840,13.760
841,13.240
842,12.860
843,12.240
844,11.661
845,11.380
846,10.967
847,10.554
848,9.876
849,9.562
850,9.298
851,9.041
852,8.603
853,8.380
854,8.074
855,7.835
856,7.562
857,7.231
858,6.893
859,6.802
860,6.537
861,6.446
862,6.066
863,6.116
864,6.107
865,5.678
866,5.727
867,5.653
868,5.653
869,5.438
870,5.587
871,5.421
872,5.331
873,5.322
874,5.289
875,5.281
876,5.339
877,5.091
878,5.281
879,5.174
880,5.149
881,5.215
882,5.116
883,5.066
884,5.124
885,5.091
886,5.140
887,5.099
888,5.256
889,5.017
890,5.182
891,4.909
892,4.942
893,4.926
894,4.901
895,4.860
896,4.876
897,4.802
898,4.810
899,4.826
900,4.785
901,4.835
902,4.612
903,4.471
904,4.446
905,4.446
906,4.322
907,4.455
908,4.190
909,4.182
910,4.240
911,4.074
912,3.843
913,3.934
914,3.694
915,3.793
916,3.661
917,3.545
918,3.636
919,3.463
920,3.562
921,3.380
922,3.298
923,3.364
924,3.380
925,3.273
926,3.149
927,3.215
928,3.124
929,3.215
930,3.025
931,3.116
932,2.909
933,3.091
934,2.876
935,3.050
936,3.008
937,2.950
938,3.058
939,2.901
940,2.901
941,2.785
942,2.917
943,2.992
944,3.091
945,3.025
946,3.033
947,3.058
948,3.140
949,3.116
950,3.066
951,3.107
952,3.273
953,3.380
954,3.430
955,3.479
956,3.388
957,3.413
958,3.430
959,3.595
960,3.388
961,3.752
962,3.777
963,3.636
964,3.769
965,3.868
966,3.851
967,3.835
968,3.909
969,4.041
970,4.083
971,3.917
972,4.116
973,4.083
974,4.240
975,3.950
976,4.190
977,4.124
978,4.165
979,4.388
980,4.355
981,4.446
982,4.380
983,4.405
984,4.479
985,4.421
986,4.430
987,4.463
988,4.479
989,4.653
990,4.380
991,4.579
992,4.570
993,4.504
994,4.628
995,4.595
996,4.595
997,4.620
998,4.537
999,4.504
1000,4.628
1001,4.595
1002,4.711
1003,4.752
1004,4.934
1005,4.860
1006,4.851
1007,4.802
1008,4.835
1009,4.653
1010,4.785
1011,4.777
1012,4.876
1013,4.975
1014,5.008
1015,5.058
1016,5.000
1017,5.099
1018,5.025
1019,5.438
1020,5.372
1021,5.223
1022,5.430
1023,5.388
1024,5.372
1025,5.570
1026,5.653
1027,5.653
1028,5.843
1029,5.835
1030,5.876
1031,5.785
1032,5.661
1033,5.942
1034,5.917
1035,5.926
1036,5.992
1037,6.058
1038,5.950
1039,5.959
1040,6.322
1041,6.215
1042,6.248
1043,6.165
1044,6.281
1045,6.388
1046,6.380
1047,6.421
1048,6.620
1049,6.653
1050,6.504
1051,6.653
1052,6.727
1053,6.744
1054,6.744
1055,6.810
1056,6.826
1057,6.793
1058,6.835
1059,6.901
1060,6.785
1061,6.868
1062,6.826
1063,6.810
1064,6.851
1065,6.818
1066,6.909
1067,6.917
1068,6.917
1069,7.157
1070,6.975
1071,7.165
1072,7.050
1073,7.000
1074,7.132
1075,7.041
1076,7.107
1077,6.934
1078,7.066
1079,7.099
1080,6.917
1081,6.967
1082,7.207
1083,7.132
1084,7.074
1085,6.983
1086,7.107
1087,7.083
1088,7.165
1089,7.074
1090,7.364
1091,7.273
1092,7.140
1093,7.248
1094,7.058
1095,7.264
1096,7.397
1097,7.339
1098,7.430
1099,7.446
1100,7.339
1101,7.372
1102,7.620
1103,7.388
1104,7.579
1105,7.653
1106,7.545
1107,7.603
1108,7.736
1109,7.711
1110,7.835
1111,7.810
1112,7.736
1113,7.736
1114,7.851
1115,7.876
1116,7.702
1117,7.967
1118,7.942
1119,7.810
1120,7.835
1121,8.074
1122,7.926
1123,7.983
1124,7.967
1125,8.083
1126,8.033
1127,7.843
1128,7.868
1129,7.959
1130,7.876
1131,7.793
1132,8.132
1133,8.066
1134,7.835
1135,8.017
1136,7.934
1137,7.860
1138,7.603
1139,7.678
1140,7.843
1141,7.645
1142,7.430
1143,7.521
1144,7.364
1145,7.397
1146,7.430
1147,7.231
1148,7.207
1149,6.909
1150,6.959
1151,6.975
1152,6.702
1153,6.727
1154,6.760
1155,6.628
1156,6.479
1157,6.347
1158,6.339
1159,6.298
1160,6.074
1161,5.983
1162,5.876
1163,5.777
1164,5.793
1165,5.579
1166,5.388
1167,5.380
1168,5.025
1169,5.041
1170,4.975
1171,4.942
1172,4.802
1173,4.793
1174,4.504
1175,4.603
1176,4.421
1177,4.380
1178,4.372
1179,4.207
1180,4.140
1181,3.967
1182,3.884
1183,3.901
1184,3.736
1185,3.669
1186,3.587
1187,3.413
1188,3.512
1189,3.331
1190,3.496
1191,3.463
1192,3.306
1193,3.248
1194,3.140
1195,2.992
1196,3.165
1197,3.140
1198,2.909
1199,3.025
1200,3.025
1201,2.992
1202,3.066
1203,2.843
1204,2.901
1205,2.950
1206,2.901
1207,2.835
1208,2.835
1209,2.843
1210,2.909
1211,2.884
1212,2.909
1213,2.967
1214,2.777
1215,2.744
1216,2.760
1217,2.917
1218,3.000
1219,2.884
1220,2.975
1221,2.901
1222,2.893
1223,2.818
1224,2.926
1225,2.992
1226,2.983
1227,2.901
1228,2.942
1229,2.967
1230,2.992
1231,2.983
1232,2.851
1233,2.860
1234,2.934
1235,2.802
1236,2.893
1237,2.876
1238,2.719
1239,2.769
1240,3.066
1241,2.917
1242,2.686
1243,2.826
1244,2.636
1245,2.636
1246,2.587
1247,2.678
1248,2.818
1249,2.669
1250,2.570
1251,2.562
1252,2.504
1253,2.446
1254,2.496
1255,2.512
1256,2.339
1257,2.331
1258,2.223
1259,2.198
1260,2.190
1261,2.207
1262,2.174
1263,2.248
1264,2.083
1265,2.017
1266,1.992
1267,2.017
1268,1.975
1269,1.893
1270,1.950
1271,2.017
1272,1.983
1273,1.785
1274,1.744
1275,1.769
1276,1.777
1277,1.686
1278,1.793
1279,1.612
