Distance_(pixels),Gray_Value
777,33.851
778,33.339
779,32.868
780,32.702
781,32.397
782,32.008
783,31.587
784,31.273
785,31.372
786,31.058
787,30.694
788,30.595
789,30.554
790,30.215
791,30.174
792,30.107
793,29.818
794,29.884
795,29.587
796,29.802
797,29.727
798,29.430
799,29.355
800,29.455
801,29.289
802,29.562
803,29.504
804,29.215
805,29.289
806,28.992
807,29.289
808,28.752
809,28.934
810,28.818
811,28.810
812,28.876
813,28.702
814,28.496
815,28.521
816,27.959
817,27.926
818,28.025
819,27.661
820,27.372
821,27.281
822,27.355
823,27.017
824,26.570
825,26.281
826,26.050
827,25.826
828,25.760
829,25.339
830,25.198
831,25.017
832,24.628
833,24.289
834,23.851
835,23.562
836,23.314
837,22.884
838,22.322
839,21.785
840,21.901
841,21.397
842,21.091
843,20.512
844,20.421
845,19.835
846,19.215
847,19.066
848,18.207
849,17.843
850,17.727
851,17.182
852,16.785
853,16.521
854,15.884
855,15.471
856,15.190
857,14.521
858,13.975
859,13.603
860,13.355
861,12.777
862,12.471
863,12.000
864,11.702
865,11.116
866,10.917
867,10.620
868,10.248
869,9.736
870,9.438
871,9.132
872,8.926
873,8.504
874,8.248
875,8.058
876,7.727
877,7.521
878,7.364
879,6.975
880,6.793
881,6.545
882,6.231
883,6.025
884,5.851
885,5.785
886,5.678
887,5.562
888,5.521
889,5.041
890,5.149
891,4.843
892,5.041
893,4.752
894,4.603
895,4.496
896,4.496
897,4.421
898,4.521
899,4.430
900,4.339
901,4.273
902,4.248
903,4.157
904,4.058
905,4.132
906,3.992
907,4.149
908,3.967
909,4.091
910,4.165
911,4.066
912,4.041
913,4.017
914,4.000
915,4.066
916,4.041
917,4.074
918,4.190
919,4.083
920,4.339
921,4.074
922,4.050
923,4.165
924,4.273
925,4.207
926,4.215
927,4.231
928,4.099
929,4.314
930,4.116
931,4.240
932,4.207
933,4.248
934,4.033
935,4.339
936,4.256
937,4.157
938,4.231
939,4.124
940,4.091
941,3.983
942,3.959
943,3.992
944,4.107
945,3.884
946,4.000
947,4.099
948,3.942
949,3.909
950,3.950
951,3.835
952,3.835
953,3.843
954,3.868
955,3.711
956,3.669
957,3.686
958,3.620
959,3.711
960,3.388
961,3.744
962,3.678
963,3.661
964,3.438
965,3.413
966,3.479
967,3.240
968,3.331
969,3.455
970,3.479
971,3.248
972,3.347
973,3.231
974,3.397
975,3.074
976,3.182
977,3.149
978,3.207
979,3.240
980,3.264
981,3.306
982,3.182
983,3.240
984,3.264
985,3.289
986,3.264
987,3.174
988,3.298
989,3.339
990,3.273
991,3.479
992,3.438
993,3.306
994,3.537
995,3.471
996,3.446
997,3.438
998,3.587
999,3.587
1000,3.612
1001,3.628
1002,3.793
1003,3.843
1004,3.959
1005,3.884
1006,4.008
1007,4.017
1008,4.050
1009,3.926
1010,4.132
1011,4.149
1012,4.256
1013,4.256
1014,4.339
1015,4.364
1016,4.421
1017,4.521
1018,4.579
1019,4.694
1020,4.702
1021,4.760
1022,4.851
1023,4.851
1024,5.017
1025,4.992
1026,5.025
1027,5.074
1028,5.281
1029,5.248
1030,5.264
1031,5.240
1032,5.273
1033,5.496
1034,5.355
1035,5.322
1036,5.397
1037,5.521
1038,5.537
1039,5.446
1040,5.678
1041,5.686
1042,5.711
1043,5.727
1044,5.628
1045,5.835
1046,5.860
1047,5.843
1048,5.777
1049,5.843
1050,5.835
1051,5.826
1052,6.008
1053,6.008
1054,6.041
1055,6.008
1056,6.157
1057,6.140
1058,6.099
1059,6.124
1060,5.934
1061,6.091
1062,6.083
1063,6.107
1064,6.083
1065,6.083
1066,6.058
1067,6.190
1068,6.132
1069,6.157
1070,6.041
1071,6.066
1072,6.083
1073,6.017
1074,6.041
1075,6.091
1076,6.025
1077,5.975
1078,6.033
1079,6.025
1080,5.975
1081,5.860
1082,6.050
1083,5.835
1084,5.835
1085,5.893
1086,5.785
1087,5.810
1088,5.777
1089,5.793
1090,5.843
1091,5.876
1092,5.802
1093,5.802
1094,5.645
1095,5.777
1096,5.711
1097,5.876
1098,5.702
1099,5.645
1100,5.661
1101,5.686
1102,5.769
1103,5.661
1104,5.678
1105,5.678
1106,5.645
1107,5.645
1108,5.752
1109,5.603
1110,5.702
1111,5.694
1112,5.595
1113,5.628
1114,5.554
1115,5.595
1116,5.438
1117,5.760
1118,5.752
1119,5.636
1120,5.579
1121,5.702
1122,5.645
1123,5.678
1124,5.678
1125,5.785
1126,5.645
1127,5.628
1128,5.661
1129,5.694
1130,5.620
1131,5.727
1132,5.860
1133,5.876
1134,5.603
1135,5.876
1136,5.628
1137,5.826
1138,5.752
1139,5.818
1140,5.909
1141,5.868
1142,5.744
1143,5.843
1144,5.694
1145,5.752
1146,5.992
1147,5.942
1148,5.860
1149,5.826
1150,5.777
1151,5.835
1152,5.744
1153,5.868
1154,5.975
1155,5.818
1156,5.901
1157,5.744
1158,5.802
1159,5.818
1160,5.818
1161,5.686
1162,5.777
1163,5.702
1164,5.636
1165,5.645
1166,5.446
1167,5.620
1168,5.380
1169,5.430
1170,5.446
1171,5.430
1172,5.380
1173,5.298
1174,5.223
1175,5.240
1176,5.041
1177,5.140
1178,5.099
1179,4.959
1180,5.041
1181,4.769
1182,4.802
1183,4.760
1184,4.678
1185,4.620
1186,4.488
1187,4.339
1188,4.438
1189,4.380
1190,4.380
1191,4.331
1192,4.149
1193,4.091
1194,4.066
1195,3.975
1196,3.901
1197,3.884
1198,3.727
1199,3.702
1200,3.595
1201,3.562
1202,3.661
1203,3.579
1204,3.314
1205,3.331
1206,3.306
1207,3.215
1208,3.124
1209,3.149
1210,3.107
1211,3.000
1212,3.033
1213,3.116
1214,2.818
1215,2.727
1216,2.628
1217,2.702
1218,2.736
1219,2.736
1220,2.628
1221,2.570
1222,2.537
1223,2.521
1224,2.388
1225,2.455
1226,2.521
1227,2.347
1228,2.314
1229,2.405
1230,2.545
1231,2.438
1232,2.347
1233,2.240
1234,2.372
1235,2.157
1236,2.182
1237,2.140
1238,2.132
1239,2.182
1240,2.372
1241,2.289
1242,2.207
1243,2.182
1244,2.149
1245,2.207
1246,2.107
1247,2.207
1248,2.322
1249,2.165
1250,2.157
1251,2.256
1252,2.132
1253,2.074
1254,2.215
1255,2.198
1256,2.149
1257,2.198
1258,2.140
1259,2.149
1260,2.140
1261,2.099
1262,2.231
1263,2.198
1264,2.041
1265,2.033
1266,2.182
1267,2.149
1268,2.107
1269,2.116
1270,2.264
1271,2.248
1272,2.140
1273,2.107
1274,1.983
1275,2.132
1276,2.050
1277,1.975
1278,2.140
1279,1.959
