Column1;Column2
196,7344394;0,00081777
196,9382936;0,001055
197,1421647;0,00063873
197,3460525;0,00126733
197,549957;0,00084931
197,7538784;0,00107911
197,9578165;0,00072711
198,1617713;0,00109659
198,3657429;0,00097705
198,5697313;0,00174478
198,7737364;0,00153875
198,9777582;0,00214521
199,1817968;0,00214817
199,3858521;0,00255982
199,5899242;0,00233688
199,794013;0,0025539
199,9981185;0,00140277
200,2022408;0,00183625
200,4063797;0,00096538
200,6105354;0,00156883
200,8147079;0,00087449
201,018897;0,00097248
201,2231029;0,00102537
201,4273255;0,00046161
201,6315647;0,00091254
201,8358207;0,00087202
202,0400934;-0,00007787
202,2443828;0,00088706
202,448689;0,0012101
202,6530118;0,00157413
202,8573512;0,00081862
203,0617074;0,00207299
203,2660803;0,00157629
203,4704699;0,00239423
203,6748761;0,00174878
203,879299;0,00258206
204,0837387;0,00183126
204,2881949;0,00169327
204,4926679;0,00150814
204,6971575;0,00148952
204,9016638;0,00156616
205,1061868;0,00131775
205,3107264;0,00086941
205,5152827;0,00092477
205,7198556;0,00056325
205,9244452;0,00048724
206,1290515;0,00118223
206,3336744;0,00064782
206,5383139;0,00079794
206,7429701;0,00103592
206,9476429;0,00169957
207,1523324;0,00171044
207,3570385;0,00201769
207,5617612;0,00202862
207,7665006;0,00178325
207,9712566;0,00266545
208,1760292;0,00186585
208,3808185;0,00221056
208,5856243;0,00116043
208,7904468;0,00158733
208,9952859;0,00121865
209,2001416;0,00051353
209,4050139;0,00139036
209,6099029;0,00058932
209,8148084;0,00084349
210,0197305;0,00052438
210,2246693;0,00073482
210,4296246;0,00087951
210,6345965;0,00047947
210,839585;0,0014
211,0445901;0,00082083
211,2496118;0,00171448
211,4546501;0,00139625
211,6597049;0,0020201
211,8647764;0,0025792
212,0698644;0,00243816
212,2749689;0,00225865
212,4800901;0,00267583
212,6852278;0,00138531
212,8903821;0,00206714
213,0955529;0,00192187
213,3007403;0,001255
213,5059442;0,00096849
213,7111648;0,00111744
213,9164018;0,00075943
214,1216554;0,00075841
214,3269256;0,00104317
214,5322123;0,00093636
214,7375155;0,00069582
214,9428353;0,00046125
215,1481716;0,00104555
215,3535244;0,00101516
215,5588938;0,0014832
215,7642797;0,00125998
215,9696821;0,00239882
216,1751011;0,00204606
216,3805365;0,00258246
216,5859885;0,00211412
216,791457;0,00186917
216,996942;0,00169249
217,2024435;0,0017588
217,4079615;0,00165328
217,6134961;0,00091729
217,8190471;0,0010896
218,0246146;0,00114483
218,2301986;0,00141985
218,4357991;0,00112997
218,6414161;0,00084769
218,8470496;0,00055258
219,0526996;0,00162956
219,258366;0,00043711
219,464049;0,00165336
219,6697484;0,00090038
219,8754643;0,00133886
220,0811966;0,00155568
220,2869455;0,00174603
220,4927107;0,00181166
220,6984925;0,00208449
220,9042907;0,00237118
221,1101054;0,00201702
221,3159365;0,001874
221,5217841;0,00111968
221,7276481;0,00130704
221,9335286;0,00116432
222,1394255;0,00130576
222,3453389;0,00113048
222,5512687;0,00130108
222,7572149;0,00102211
222,9631776;0,0008065
223,1691567;0,00052694
223,3751522;0,00121714
223,5811642;0,00156169
223,7871926;0,0013301
223,9932374;0,00148715
224,1992986;0,00167134
224,4053763;0,00192954
224,6114703;0,00239068
224,8175808;0,00254076
225,0237077;0,00152544
225,2298509;0,0018743
225,4360106;0,00219441
225,6421867;0,00214898
225,8483792;0,00174865
226,054588;0,0002836
226,2608133;0,0009125
226,4670549;0,00111663
226,673313;0,00072155
226,8795874;0,00084362
227,0858782;0,00112517
227,2921854;0,00111104
227,4985089;0,00076564
227,7048489;0,00106554
227,9112052;0,00135802
228,1175778;0,00205994
228,3239668;0,00189669
228,5303722;0,00161767
228,736794;0,00241485
228,9432321;0,00321294
229,1496866;0,00208029
229,3561574;0,00155683
229,5626445;0,00143826
229,7691481;0,00145374
229,9756679;0,00131455
230,1822041;0,00133676
230,3887566;0,00130109
230,5953255;0,00149012
230,8019107;0,00117804
231,0085123;0,00087205
231,2151301;0,00066971
231,4217643;0,00133021
231,6284148;0,00101658
231,8350816;0,00138988
232,0417648;0,00148831
232,2484643;0,0017035
232,45518;0,00211796
232,6619121;0,00153631
232,8686605;0,00247796
233,0754252;0,00231453
233,2822062;0,00142954
233,4890035;0,00188723
233,6958171;0,00187652
233,902647;0,00135923
234,1094931;0,00068368
234,3163556;0,00093526
234,5232343;0,00129067
234,7301294;0,0014553
234,9370407;0,00152297
235,1439683;0,00117297
235,3509121;0,00104407
235,5578723;0,00100099
235,7648487;0,00178779
235,9718413;0,00189252
236,1788503;0,00137251
236,3858755;0,0019546
236,5929169;0,00175626
236,7999746;0,00216496
237,0070486;0,00264245
237,2141388;0,00182132
237,4212453;0,00211225
237,628368;0,00121166
