Column1;Column2
196,7344394;0,00139272
196,9382936;0,00138008
197,1421647;0,00175694
197,3460525;0,0018747
197,549957;0,00163127
197,7538784;0,00192016
197,9578165;0,00174471
198,1617713;0,00100905
198,3657429;0,0013297
198,5697313;0,00204166
198,7737364;0,00179554
198,9777582;0,00138401
199,1817968;0,00182554
199,3858521;0,00150477
199,5899242;0,00256559
199,794013;0,00240196
199,9981185;0,00159306
200,2022408;0,00179033
200,4063797;0,00100527
200,6105354;0,00145124
200,8147079;0,00103022
201,018897;0,00120004
201,2231029;0,00138637
201,4273255;0,00147215
201,6315647;0,00169295
201,8358207;0,00192787
202,0400934;0,00151163
202,2443828;0,00176541
202,448689;0,00205533
202,6530118;0,0013931
202,8573512;0,00094243
203,0617074;0,00180261
203,2660803;0,00166489
203,4704699;0,00224187
203,6748761;0,00112489
203,879299;0,0023858
204,0837387;0,00146852
204,2881949;0,00226124
204,4926679;0,00160032
204,6971575;0,00142853
204,9016638;0,0004828
205,1061868;0,00100182
205,3107264;0,00139989
205,5152827;0,00133341
205,7198556;0,00152455
205,9244452;0,00186804
206,1290515;0,00193367
206,3336744;0,0020005
206,5383139;0,0014622
206,7429701;0,00151979
206,9476429;0,00160734
207,1523324;0,00194718
207,3570385;0,00183594
207,5617612;0,00201013
207,7665006;0,0017941
207,9712566;0,00270937
208,1760292;0,00198572
208,3808185;0,00142349
208,5856243;0,00160364
208,7904468;0,00134112
208,9952859;0,0011519
209,2001416;0,00099328
209,4050139;0,00110456
209,6099029;0,00123199
209,8148084;0,00165918
210,0197305;0,00119209
210,2246693;0,00205831
210,4296246;0,00237479
210,6345965;0,00124885
210,839585;0,00186362
211,0445901;0,00096969
211,2496118;0,00139125
211,4546501;0,00188833
211,6597049;0,00161118
211,8647764;0,00217907
212,0698644;0,00192283
212,2749689;0,00213109
212,4800901;0,00172982
212,6852278;0,00181814
212,8903821;0,00155172
213,0955529;0,00125983
213,3007403;0,00096688
213,5059442;0,00110285
213,7111648;0,00154536
213,9164018;0,00132477
214,1216554;0,00188922
214,3269256;0,00236661
214,5322123;0,00169118
214,7375155;0,00168255
214,9428353;0,00094847
215,1481716;0,00153622
215,3535244;0,00128482
215,5588938;0,00088433
215,7642797;0,00077558
215,9696821;0,00180016
216,1751011;0,00224492
216,3805365;0,00171155
216,5859885;0,00178055
216,791457;0,00167324
216,996942;0,00168436
217,2024435;0,00126328
217,4079615;0,00166387
217,6134961;0,0010679
217,8190471;0,00112005
218,0246146;0,00170646
218,2301986;0,00200029
218,4357991;0,00289201
218,6414161;0,00210274
218,8470496;0,00185966
219,0526996;0,00230291
219,258366;0,00077085
219,464049;0,00160349
219,6697484;0,00102025
219,8754643;0,00138184
220,0811966;0,00172199
220,2869455;0,00212915
220,4927107;0,00149893
220,6984925;0,00180817
220,9042907;0,00180775
221,1101054;0,00192855
221,3159365;0,00144603
221,5217841;0,0011653
221,7276481;0,00115432
221,9335286;0,00175802
222,1394255;0,00190986
222,3453389;0,00202309
222,5512687;0,00216652
222,7572149;0,0018144
222,9631776;0,00209048
223,1691567;0,00132291
223,3751522;0,00149473
223,5811642;0,00170129
223,7871926;0,00119324
223,9932374;0,00122061
224,1992986;0,00147259
224,4053763;0,00178049
224,6114703;0,00274431
224,8175808;0,00241643
225,0237077;0,00116596
225,2298509;0,00161609
225,4360106;0,00166037
225,6421867;0,0013491
225,8483792;0,00150444
226,054588;0,0007993
226,2608133;0,00135113
226,4670549;0,00169309
226,673313;0,00195297
226,8795874;0,0022511
227,0858782;0,00183824
227,2921854;0,0022457
227,4985089;0,00149829
227,7048489;0,00115142
227,9112052;0,00100332
228,1175778;0,00198007
228,3239668;0,00134614
228,5303722;0,00166763
228,736794;0,00188603
228,9432321;0,0018629
229,1496866;0,00180202
229,3561574;0,00140688
229,5626445;0,00161297
229,7691481;0,00138191
229,9756679;0,0014916
230,1822041;0,00126605
230,3887566;0,00194075
230,5953255;0,00157572
230,8019107;0,0016919
231,0085123;0,00203722
231,2151301;0,00185769
231,4217643;0,00172491
231,6284148;0,00093858
231,8350816;0,00171068
232,0417648;0,0014203
232,2484643;0,00127968
232,45518;0,00203341
232,6619121;0,00118152
232,8686605;0,00187992
233,0754252;0,00187088
233,2822062;0,00140574
233,4890035;0,00161465
233,6958171;0,00161598
233,902647;0,00108861
234,1094931;0,00113272
234,3163556;0,00158282
234,5232343;0,00156784
234,7301294;0,00216014
234,9370407;0,00248153
235,1439683;0,00277308
235,3509121;0,00185703
235,5578723;0,00223538
235,7648487;0,0017377
235,9718413;0,00198927
236,1788503;0,00139234
236,3858755;0,00176459
236,5929169;0,00181521
236,7999746;0,00180847
237,0070486;0,00204017
237,2141388;0,00154257
237,4212453;0,0020651
237,628368;0,00121968
237,8355069;0,00098952
238,0426621;0,00125301
238,2498335;0,00162971
238,4570212;0,00119853
238,6642251;0,00195025
238,8714452;0,00202385
239,0786816;0,00254762
239,2859342;0,00247567
239,4932029;0,002177
239,700488;0,00216486
239,9077892;0,00155148
240,1151066;0,00200922
240,3224403;0,00159021
240,5297902;0,00194395
240,7371562;0,00186903
240,9445385;0,00121798
241,151937;0,00177212
241,3593517;0,0013046
241,5667825;0,00124223
241,7742296;0,00114207
241,9816928;0,00091535
242,1891723;0,00105418
242,3966679;0,00127736
242,6041797;0,00164701
242,8117077;0,00172067
243,0192518;0,00164168
243,2268122;0,00227469
243,4343887;0,00215612
243,6419813;0,00203288
243,8495902;0,00218187
244,0572152;0,00159168
244,2648563;0,00191209
244,4725136;0,00198822
244,6801871;0,00142713
244,8878767;0,00175653
245,0955825;0,0019577
245,3033044;0,00167766
245,5110425;0,00175125
245,7187967;0,00173072
245,9265671;0,0012189
246,1343535;0,00100299
246,3421562;0,00123223
246,5499749;0,00160929
246,7578098;0,00181316
246,9656608;0,00240662
247,1735279;0,00234473
247,3814112;0,00265036
247,5893105;0,00257495
247,797226;0,00236773
248,0051576;0,00246011
248,2131053;0,00178708
248,4210691;0,00181895
248,629049;0,0013236
248,837045;0,00197642
249,0450571;0,0011768
249,2530854;0,00172747
249,4611297;0,00163434
249,6691901;0,00139589
249,8772665;0,00108514
250,0853591;0,00119759
250,2934678;0,00100781
250,5015925;0,00128478
250,7097333;0,00139337
250,9178902;0,00158205
251,1260632;0,00169289
251,3342522;0,00282238
251,5424573;0,00224896
251,7506785;0,00240695
251,9589157;0,00238694
252,167169;0,0020337
252,3754383;0,00168521
252,5837237;0,0014949
252,7920252;0,00208064
253,0003427;0,00185066
253,2086762;0,00187666
253,4170258;0,00150738
253,6253914;0,00171092
253,8337731;0,00126586
254,0421708;0,0007412
254,2505845;0,00120819
254,4590143;0,00092693
254,6674601;0,00103292
254,8759219;0,00196576
255,0843997;0,00155869
255,2928936;0,0026894
255,5014035;0,00259632
255,7099294;0,00307556
255,9184713;0,00289122
256,1270292;0,00244704
256,3356031;0,00233394
256,544193;0,00204531
256,7527989;0,00169945
256,9614208;0,00148213
257,1700588;0,00160022
257,3787127;0,00194505
257,5873826;0,00139209
257,7960685;0,00175046
258,0047703;0,00148268
258,2134882;0,00153969
258,422222;0,00217421
258,6309718;0,00110907
258,8397376;0,00178218
259,0485194;0,00104797
259,2573171;0,00172858
259,4661308;0,00208001
259,6749604;0,00259314
259,883806;0,00256869
260,0926676;0,00265483
260,3015452;0,00228325
260,5104386;0,00251165
260,7193481;0,00189012
260,9282735;0,00156371
261,1372148;0,00200778
261,346172;0,00134791
261,5551453;0,00245232
261,7641344;0,00159091
261,9731395;0,00147816
262,1821605;0,00102281
262,3911974;0,00093524
262,6002503;0,00131065
262,8093191;0,0011799
263,0184038;0,00116765
263,2275044;0,00190256
263,436621;0,00232726
263,6457535;0,00241043
263,8549018;0,00279776
264,0640661;0,00308985
264,2732463;0,00240016
264,4824424;0,00200682
264,6916544;0,00240984
264,9008822;0,00187733
265,110126;0,00264432
265,3193857;0,00187248
265,5286613;0,00171671
265,7379527;0,00173784
265,94726;0,00183765
266,1565833;0,00129342
266,3659223;0,00124745
266,5752773;0,00129611
266,7846482;0,0013436
266,9940349;0,00132722
267,2034374;0,00155316
267,4128559;0,00216936
267,6222902;0,00195316
267,8317404;0,00287222
268,0412064;0,00236272
268,2506883;0,00331609
268,460186;0,00230033
268,6696996;0,00246099
268,879229;0,00205562
269,0887743;0,00186126
269,2983354;0,00154343
269,5079124;0,00193938
269,7175051;0,00225531
269,9271138;0,00144993
270,1367382;0,00167203
270,3463785;0,00172155
270,5560346;0,00184596
270,7657065;0,00117928
270,9753943;0,001331
271,1850979;0,00172767
271,3948172;0,0017721
271,6045524;0,00145892
271,8143034;0,00203056
272,0240702;0,00278195
272,2338529;0,00267242
272,4436513;0,00273121
272,6534655;0,00218786
272,8632955;0,00238619
273,0731413;0,00243845
273,2830029;0,0017447
273,4928803;0,00169223
273,7027735;0,00172759
273,9126824;0,00192475
274,1226072;0,00143658
274,3325477;0,00189531
274,542504;0,00128962
274,752476;0,00114096
274,9624639;0,00150422
275,1724675;0,0018397
275,3824868;0,0015059
275,5925219;0,00159024
275,8025728;0,00241939
276,0126395;0,00244818
276,2227218;0,00234688
276,43282;0,0025161
276,6429339;0,00312133
276,8530635;0,00256001
277,0632089;0,0024381
277,27337;0,00184196
277,4835469;0,00197228
277,6937395;0,00178837
277,9039478;0,00132802
278,1141719;0,0014569
278,3244116;0,00129062
278,5346672;0,00142298
278,7449384;0,00170353
278,9552253;0,00078725
279,165528;0,00138555
279,3758464;0,00083834
279,5861805;0,0013852
279,7965303;0,00118073
280,0068958;0,00181227
280,217277;0,00247025
280,4276739;0,00216265
280,6380865;0,00241748
280,8485148;0,00270902
281,0589588;0,0026175
281,2694185;0,00246167
281,4798939;0,00262987
281,6903849;0,00177155
281,9008917;0,00197622
282,1114141;0,00113673
282,3219522;0,00166225
