Column1;Column2
196,7344394;0,0012904
196,9382936;0,00089337
197,1421647;0,00119909
197,3460525;0,00149237
197,549957;0,001214
197,7538784;0,00161998
197,9578165;0,00084985
198,1617713;0,00136653
198,3657429;0,00117346
198,5697313;0,00205816
198,7737364;0,00148893
198,9777582;0,00127084
199,1817968;0,00166776
199,3858521;0,00150435
199,5899242;0,00207714
199,794013;0,00183822
199,9981185;0,00124022
200,2022408;0,00138176
200,4063797;0,00065305
200,6105354;0,00101094
200,8147079;0,00035932
201,018897;0,00085173
201,2231029;0,00110432
201,4273255;0,00051073
201,6315647;0,00152089
201,8358207;0,00145442
202,0400934;0,0007591
202,2443828;0,00154936
202,448689;0,00073363
202,6530118;0,00155434
202,8573512;0,0014539
203,0617074;0,00214274
203,2660803;0,0011151
203,4704699;0,00173297
203,6748761;0,00133241
203,879299;0,00165276
204,0837387;0,00114773
204,2881949;0,00163547
204,4926679;0,00133964
204,6971575;0,00100812
204,9016638;0,00108492
205,1061868;0,0005455
205,3107264;0,0010461
205,5152827;0,00107266
205,7198556;0,00129307
205,9244452;0,00175073
206,1290515;0,00187125
206,3336744;0,00165913
206,5383139;0,00119767
206,7429701;0,00150419
206,9476429;0,0016687
207,1523324;0,00150488
207,3570385;0,00193523
207,5617612;0,00138733
207,7665006;0,00190914
207,9712566;0,00198903
208,1760292;0,00172905
208,3808185;0,00138271
208,5856243;0,0007745
208,7904468;0,00108529
208,9952859;0,00117304
209,2001416;0,00047929
209,4050139;0,00073706
209,6099029;0,00072058
209,8148084;0,00106459
210,0197305;0,00146118
210,2246693;0,00204566
210,4296246;0,00147327
210,6345965;0,00082339
210,839585;0,00162349
211,0445901;0,00123531
211,2496118;0,00144847
211,4546501;0,0018246
211,6597049;0,00186613
211,8647764;0,00231217
212,0698644;0,00220016
212,2749689;0,00154928
212,4800901;0,00155162
212,6852278;0,00139271
212,8903821;0,00160051
213,0955529;0,00113227
213,3007403;0,00034472
213,5059442;0,00108996
213,7111648;0,00100051
