Column1;Column2
196,7344394;0,00166006
196,9382936;0,00219624
197,1421647;0,00243703
197,3460525;0,00249672
197,549957;0,00230604
197,7538784;0,00245831
197,9578165;0,00229005
198,1617713;0,00226373
198,3657429;0,00223441
198,5697313;0,00279157
198,7737364;0,00270196
198,9777582;0,00320059
199,1817968;0,00277945
199,3858521;0,00303539
199,5899242;0,00279874
199,794013;0,00266431
199,9981185;0,00130394
200,2022408;0,00190372
200,4063797;0,00137565
200,6105354;0,00171742
200,8147079;0,00150646
201,018897;0,00167037
201,2231029;0,00223713
201,4273255;0,00198036
201,6315647;0,00285134
201,8358207;0,00245115
202,0400934;0,00171584
202,2443828;0,00248804
202,448689;0,00268435
202,6530118;0,00246957
202,8573512;0,00191661
203,0617074;0,00292406
203,2660803;0,00280224
203,4704699;0,00277687
203,6748761;0,002608
203,879299;0,00283474
204,0837387;0,00206114
204,2881949;0,00257857
204,4926679;0,00177923
204,6971575;0,00157883
204,9016638;0,00168688
205,1061868;0,00147931
205,3107264;0,00175363
205,5152827;0,00176347
205,7198556;0,00191134
205,9244452;0,00201802
206,1290515;0,00237803
206,3336744;0,00253459
206,5383139;0,00181021
206,7429701;0,00182067
206,9476429;0,0020671
207,1523324;0,00253052
207,3570385;0,00252823
207,5617612;0,00309924
207,7665006;0,00288157
207,9712566;0,0031955
208,1760292;0,0027763
208,3808185;0,0017636
208,5856243;0,00202566
208,7904468;0,0016432
208,9952859;0,00166021
209,2001416;0,00133607
209,4050139;0,00199141
209,6099029;0,00193161
209,8148084;0,00174489
210,0197305;0,00199918
210,2246693;0,00254779
210,4296246;0,00277874
210,6345965;0,00165554
210,839585;0,00250644
211,0445901;0,00178279
211,2496118;0,00264563
211,4546501;0,00276273
211,6597049;0,00285727
211,8647764;0,00346042
212,0698644;0,0028832
212,2749689;0,00305647
212,4800901;0,00214205
212,6852278;0,00156625
212,8903821;0,00202541
213,0955529;0,00155422
213,3007403;0,00137399
213,5059442;0,00204073
213,7111648;0,00162659
213,9164018;0,00248703
214,1216554;0,00254203
214,3269256;0,00296424
214,5322123;0,00220794
214,7375155;0,00199476
214,9428353;0,00159815
215,1481716;0,00192674
215,3535244;0,00203223
215,5588938;0,00213246
215,7642797;0,00228473
215,9696821;0,00278355
216,1751011;0,00302373
216,3805365;0,00205062
216,5859885;0,00230536
216,791457;0,0021204
216,996942;0,0018817
217,2024435;0,00190624
217,4079615;0,00193217
217,6134961;0,00138032
217,8190471;0,00190537
218,0246146;0,00234601
218,2301986;0,00275742
218,4357991;0,00318667
218,6414161;0,00288632
218,8470496;0,00202151
219,0526996;0,00255549
219,258366;0,00164319
219,464049;0,00235081
219,6697484;0,00234191
219,8754643;0,00260524
220,0811966;0,00207853
220,2869455;0,00274578
220,4927107;0,0021089
220,6984925;0,00276734
220,9042907;0,00178705
221,1101054;0,00215037
221,3159365;0,00162168
221,5217841;0,00147324
221,7276481;0,00180386
221,9335286;0,00194044
222,1394255;0,00294392
222,3453389;0,00294145
222,5512687;0,00260396
222,7572149;0,0025503
222,9631776;0,00289949
223,1691567;0,00184634
223,3751522;0,00227603
223,5811642;0,00272786
223,7871926;0,00255167
223,9932374;0,00214589
224,1992986;0,00207376
224,4053763;0,00249756
224,6114703;0,003196
224,8175808;0,00262499
225,0237077;0,00201683
225,2298509;0,00142105
225,4360106;0,00194201
225,6421867;0,00220417
225,8483792;0,00252369
226,054588;0,00163738
226,2608133;0,00196801
226,4670549;0,00262042
226,673313;0,00265139
226,8795874;0,00281787
227,0858782;0,00263995
227,2921854;0,00305851
227,4985089;0,00186907
227,7048489;0,00255386
227,9112052;0,00172104
228,1175778;0,00286098
228,3239668;0,00222699
228,5303722;0,0025153
228,736794;0,00277525
228,9432321;0,00267417
229,1496866;0,00216764
229,3561574;0,00149883
229,5626445;0,00175854
229,7691481;0,00174058
229,9756679;0,00212509
230,1822041;0,00161784
230,3887566;0,00255189
230,5953255;0,00263315
230,8019107;0,00251939
231,0085123;0,00250853
231,2151301;0,00246755
231,4217643;0,00285327
231,6284148;0,00187842
231,8350816;0,00264597
232,0417648;0,00262019
232,2484643;0,00212785
232,45518;0,00270649
232,6619121;0,00235193
232,8686605;0,00308491
233,0754252;0,002233
233,2822062;0,00166596
233,4890035;0,00167473
233,6958171;0,0019625
233,902647;0,00179147
234,1094931;0,00197956
234,3163556;0,00219614
234,5232343;0,0023337
234,7301294;0,00303803
234,9370407;0,0026459
235,1439683;0,00337528
235,3509121;0,0027105
235,5578723;0,00261529
235,7648487;0,00318059
235,9718413;0,00291229
236,1788503;0,00221924
236,3858755;0,00253045
236,5929169;0,00235431
236,7999746;0,00281452
237,0070486;0,00292247
237,2141388;0,00205632
237,4212453;0,00250707
237,628368;0,00163387
237,8355069;0,00190621
238,0426621;0,00092039
238,2498335;0,002059
238,4570212;0,00201384
238,6642251;0,00270537
238,8714452;0,00319052
239,0786816;0,00293336
239,2859342;0,00301434
239,4932029;0,0029416
239,700488;0,00281548
239,9077892;0,0027334
240,1151066;0,00246449
240,3224403;0,00183567
240,5297902;0,00283862
240,7371562;0,0025541
240,9445385;0,0021124
241,151937;0,00258451
241,3593517;0,00193234
241,5667825;0,00207776
241,7742296;0,00124101
241,9816928;0,00132814
242,1891723;0,00184633
242,3966679;0,00167223
242,6041797;0,00201547
242,8117077;0,00234658
243,0192518;0,00297175
243,2268122;0,00305341
243,4343887;0,00334727
243,6419813;0,00248899
243,8495902;0,00312337
244,0572152;0,00204261
244,2648563;0,00277039
244,4725136;0,00234144
244,6801871;0,00198477
244,8878767;0,00272027
245,0955825;0,00225156
245,3033044;0,00240895
245,5110425;0,00236055
245,7187967;0,00210419
245,9265671;0,00166967
246,1343535;0,00160354
246,3421562;0,00152348
246,5499749;0,00191316
246,7578098;0,0023354
246,9656608;0,00279378
247,1735279;0,00296747
247,3814112;0,00344452
247,5893105;0,00324952
247,797226;0,00272227
248,0051576;0,00252862
248,2131053;0,00267027
248,4210691;0,00221123
248,629049;0,00188047
248,837045;0,00265966
249,0450571;0,00260825
249,2530854;0,00243731
249,4611297;0,00219819
249,6691901;0,00183819
249,8772665;0,00191356
250,0853591;0,00217444
250,2934678;0,00117188
250,5015925;0,00231357
250,7097333;0,00219525
250,9178902;0,00233419
251,1260632;0,00282481
251,3342522;0,00315667
251,5424573;0,0030531
251,7506785;0,00311082
251,9589157;0,00303217
252,167169;0,00255108
252,3754383;0,00250519
252,5837237;0,00217152
252,7920252;0,00276616
253,0003427;0,00302434
253,2086762;0,0027328
253,4170258;0,00223217
253,6253914;0,00243307
253,8337731;0,00183831
254,0421708;0,00132218
254,2505845;0,00193157
254,4590143;0,00202976
254,6674601;0,00211164
254,8759219;0,00239703
255,0843997;0,00234381
255,2928936;0,00282042
255,5014035;0,00334414
255,7099294;0,00330298
255,9184713;0,00331247
256,1270292;0,00300179
256,3356031;0,0030046
256,544193;0,00222298
256,7527989;0,00201237
256,9614208;0,00214066
257,1700588;0,00264502
257,3787127;0,0028952
257,5873826;0,00268599
257,7960685;0,00248845
258,0047703;0,00193904
258,2134882;0,0018902
258,422222;0,00221234
258,6309718;0,00173272
258,8397376;0,00256651
259,0485194;0,00177798
259,2573171;0,00260726
259,4661308;0,00254902
259,6749604;0,00331776
259,883806;0,00321987
260,0926676;0,00290233
260,3015452;0,00286885
260,5104386;0,00313962
260,7193481;0,00215271
260,9282735;0,00246106
261,1372148;0,00297233
261,346172;0,00225393
261,5551453;0,00287346
261,7641344;0,00224773
261,9731395;0,00210809
262,1821605;0,00166967
262,3911974;0,00210467
262,6002503;0,00157824
262,8093191;0,00210601
263,0184038;0,00243711
263,2275044;0,00261824
263,436621;0,00292057
263,6457535;0,00351049
263,8549018;0,00309146
264,0640661;0,00404554
264,2732463;0,00317552
264,4824424;0,00303458
264,6916544;0,00285918
264,9008822;0,00237435
265,110126;0,00300405
265,3193857;0,00236834
265,5286613;0,0028598
265,7379527;0,00234711
265,94726;0,00253643
266,1565833;0,00246311
266,3659223;0,00164441
266,5752773;0,00210378
266,7846482;0,00185571
266,9940349;0,00246268
267,2034374;0,00234189
267,4128559;0,00281158
267,6222902;0,0031621
267,8317404;0,00341149
268,0412064;0,00338003
268,2506883;0,0038345
268,460186;0,00370926
268,6696996;0,00274438
268,879229;0,00283853
269,0887743;0,00280731
269,2983354;0,00226188
269,5079124;0,00288641
269,7175051;0,0029794
269,9271138;0,0023618
270,1367382;0,00277165
270,3463785;0,00223683
270,5560346;0,00219934
270,7657065;0,00192372
270,9753943;0,00172673
271,1850979;0,00236971
271,3948172;0,00277748
271,6045524;0,0027895
271,8143034;0,00267138
272,0240702;0,00356302
272,2338529;0,00314113
272,4436513;0,00336041
272,6534655;0,00267263
272,8632955;0,00317122
273,0731413;0,00260374
273,2830029;0,00236131
273,4928803;0,00307558
273,7027735;0,00278844
273,9126824;0,00295943
274,1226072;0,00240071
274,3325477;0,00288787
274,542504;0,00219009
274,752476;0,00222744
274,9624639;0,00154084
275,1724675;0,00257738
275,3824868;0,00240341
275,5925219;0,00272389
275,8025728;0,00306301
276,0126395;0,00322425
276,2227218;0,00350441
276,43282;0,00302222
276,6429339;0,00363189
276,8530635;0,00329497
277,0632089;0,0031425
277,27337;0,00258977
277,4835469;0,00251038
277,6937395;0,00270342
277,9039478;0,00242093
278,1141719;0,00281297
278,3244116;0,00215862
278,5346672;0,00260094
278,7449384;0,0018908
278,9552253;0,00192373
279,165528;0,00208418
279,3758464;0,00239841
279,5861805;0,00263699
279,7965303;0,00230651
280,0068958;0,00255548
280,217277;0,00285724
280,4276739;0,00292422
280,6380865;0,00304079
280,8485148;0,00337301
281,0589588;0,00300537
281,2694185;0,00337929
281,4798939;0,00265777
281,6903849;0,00241235
281,9008917;0,00250952
282,1114141;0,00250736
282,3219522;0,00224883
282,5325059;0,00249411
