1	-0,005	0,320
2	-0,005	0,320
3	-0,005	0,320
4	-0,005	0,400
5	-0,005	0,320
6	-0,005	0,400
7	-0,005	0,320
8	-0,005	0,320
9	-0,005	0,320
10	-0,005	0,400
11	-0,005	0,320
12	-0,005	0,400
13	-0,005	0,320
14	-0,005	0,400
15	-0,005	0,320
16	-0,005	0,400
17	-0,005	0,400
18	-0,005	0,320
19	-0,005	0,400
20	-0,004	0,320
21	-0,004	0,320
22	-0,004	0,400
23	-0,004	0,400
24	-0,004	0,320
25	-0,004	0,320
26	-0,004	0,400
27	-0,004	0,320
28	-0,004	0,400
29	-0,004	0,400
30	-0,004	0,320
31	-0,004	0,320
32	-0,004	0,400
33	-0,004	0,400
34	-0,004	0,320
35	-0,004	0,400
36	-0,004	0,320
37	-0,004	0,320
38	-0,004	0,400
39	-0,004	0,400
40	-0,004	0,320
41	-0,004	0,320
42	-0,004	0,400
43	-0,004	0,400
44	-0,004	0,320
45	-0,004	0,400
46	-0,004	0,320
47	-0,004	0,400
48	-0,004	0,320
49	-0,004	0,320
50	-0,004	0,400
51	-0,004	0,400
52	-0,004	0,320
53	-0,004	0,400
54	-0,004	0,320
55	-0,004	0,400
56	-0,004	0,320
57	-0,004	0,400
58	-0,004	0,320
59	-0,004	0,320
60	-0,004	0,400
61	-0,004	0,320
62	-0,004	0,400
63	-0,004	0,320
64	-0,004	0,400
65	-0,004	0,400
66	-0,004	0,320
67	-0,004	0,400
68	-0,004	0,320
69	-0,004	0,400
70	-0,003	0,320
71	-0,003	0,400
72	-0,003	0,320
73	-0,003	0,400
74	-0,003	0,320
75	-0,003	0,400
76	-0,003	0,320
77	-0,003	0,400
78	-0,003	0,320
79	-0,003	0,400
80	-0,003	0,320
81	-0,003	0,320
82	-0,003	0,400
83	-0,003	0,400
84	-0,003	0,320
85	-0,003	0,320
86	-0,003	0,400
87	-0,003	0,320
88	-0,003	0,400
89	-0,003	0,400
90	-0,003	0,320
91	-0,003	0,320
92	-0,003	0,400
93	-0,003	0,400
94	-0,003	0,320
95	-0,003	0,320
96	-0,003	0,400
97	-0,003	0,400
98	-0,003	0,320
99	-0,003	0,400
100	-0,003	0,320
101	-0,003	0,320
102	-0,003	0,400
103	-0,003	0,320
104	-0,003	0,400
105	-0,003	0,320
106	-0,003	0,400
107	-0,003	0,400
108	-0,003	0,400
109	-0,003	0,400
110	-0,003	0,320
111	-0,003	0,400
112	-0,003	0,320
113	-0,003	0,400
114	-0,003	0,320
115	-0,003	0,400
116	-0,003	0,320
117	-0,003	0,400
118	-0,003	0,320
119	-0,003	0,320
120	-0,002	0,400
121	-0,002	0,320
122	-0,002	0,400
123	-0,002	0,400
124	-0,002	0,320
125	-0,002	0,400
126	-0,002	0,320
127	-0,002	0,400
128	-0,002	0,320
129	-0,002	0,320
130	-0,002	0,400
131	-0,002	0,400
132	-0,002	0,320
133	-0,002	0,400
134	-0,002	0,320
135	-0,002	0,400
136	-0,002	0,320
137	-0,002	0,400
138	-0,002	0,320
139	-0,002	0,400
140	-0,002	0,320
141	-0,002	0,400
142	-0,002	0,320
143	-0,002	0,400
144	-0,002	0,320
145	-0,002	0,400
146	-0,002	0,320
147	-0,002	0,400
148	-0,002	0,320
149	-0,002	0,320
150	-0,002	0,400
151	-0,002	0,320
152	-0,002	0,400
153	-0,002	0,320
154	-0,002	0,400
155	-0,002	0,320
156	-0,002	0,400
157	-0,002	0,320
158	-0,002	0,400
159	-0,002	0,400
160	-0,002	0,320
161	-0,002	0,320
162	-0,002	0,400
163	-0,002	0,320
164	-0,002	0,400
165	-0,002	0,320
166	-0,002	0,480
167	-0,002	0,400
168	-0,002	0,320
169	-0,002	0,400
170	-0,001	0,320
171	-0,001	0,320
172	-0,001	0,400
173	-0,001	0,320
174	-0,001	0,400
175	-0,001	0,320
176	-0,001	0,400
177	-0,001	0,320
178	-0,001	0,400
179	-0,001	0,320
180	-0,001	0,400
181	-0,001	0,320
182	-0,001	0,400
183	-0,001	0,320
184	-0,001	0,400
185	-0,001	0,400
186	-0,001	0,320
187	-0,001	0,320
188	-0,001	0,400
189	-0,001	0,400
190	-0,001	0,320
191	-0,001	0,320
192	-0,001	0,400
193	-0,001	0,320
194	-0,001	0,400
195	-0,001	0,320
196	-0,001	0,400
197	-0,001	0,400
198	-0,001	0,320
199	-0,001	0,320
200	-0,001	0,400
201	-0,001	0,400
202	-0,001	0,320
203	-0,001	0,320
204	-0,001	0,400
205	-0,001	0,320
206	-0,001	0,400
207	-0,001	0,320
208	-0,001	0,400
209	-0,001	0,400
210	-0,001	0,320
211	-0,001	0,320
212	-0,001	0,400
213	-0,001	0,400
214	-0,001	0,320
215	-0,001	0,400
216	-0,001	0,320
217	-0,001	0,320
218	-0,001	0,400
219	-0,001	0,400
220	0,000	0,320
221	0,000	0,400
222	0,000	0,320
223	0,000	0,320
224	0,000	0,400
225	0,000	0,320
226	0,000	0,400
227	0,000	0,400
228	0,000	0,320
229	0,000	0,320
230	0,000	0,400
231	0,000	0,400
232	0,000	0,320
233	0,000	0,320
234	0,000	0,400
235	0,000	0,400
236	0,000	0,320
237	0,000	0,320
238	0,000	0,400
239	0,000	0,320
240	0,000	0,400
241	0,000	0,400
242	0,000	0,320
243	0,000	0,320
244	0,000	5,840
245	0,000	6,640
246	0,000	9,040
247	0,000	9,200
248	0,000	9,280
249	0,000	9,200
250	0,000	8,880
251	0,000	8,880
252	0,000	8,560
253	0,000	8,560
254	0,000	8,240
255	0,000	8,160
256	0,000	7,920
257	0,000	7,840
258	0,000	7,600
259	0,000	7,600
260	0,000	7,360
261	0,000	7,280
262	0,000	7,040
263	0,000	6,960
264	0,000	6,720
265	0,000	6,720
266	0,000	6,480
267	0,000	6,480
268	0,000	6,160
269	0,001	6,160
270	0,001	6,000
271	0,001	5,920
272	0,001	5,760
273	0,001	5,680
274	0,001	5,520
275	0,001	5,440
276	0,001	5,280
277	0,001	5,280
278	0,001	5,120
279	0,001	5,040
280	0,001	4,880
281	0,001	4,800
282	0,001	4,720
283	0,001	4,720
284	0,001	4,480
285	0,001	4,480
286	0,001	4,400
287	0,001	4,400
288	0,001	4,240
289	0,001	4,240
290	0,001	4,000
291	0,001	4,080
292	0,001	3,920
293	0,001	3,920
294	0,001	3,680
295	0,001	3,680
296	0,001	3,600
297	0,001	3,600
298	0,001	3,520
299	0,001	3,520
300	0,001	3,360
301	0,001	3,360
302	0,001	3,200
303	0,001	3,200
304	0,001	3,120
305	0,001	3,120
306	0,001	2,960
307	0,001	2,960
308	0,001	2,880
309	0,001	2,880
310	0,001	2,720
311	0,001	2,720
312	0,001	2,640
313	0,001	2,640
314	0,001	2,560
315	0,001	2,560
316	0,001	2,400
317	0,001	2,480
318	0,001	2,320
319	0,002	2,320
320	0,002	2,240
321	0,002	2,240
322	0,002	2,080
323	0,002	2,160
324	0,002	2,080
325	0,002	2,080
326	0,002	2,000
327	0,002	2,000
328	0,002	1,920
329	0,002	1,920
330	0,002	1,760
331	0,002	1,760
332	0,002	1,680
333	0,002	1,760
334	0,002	1,680
335	0,002	1,600
336	0,002	1,680
337	0,002	1,600
338	0,002	1,520
339	0,002	1,520
340	0,002	1,440
341	0,002	1,440
342	0,002	1,360
343	0,002	1,440
344	0,002	1,280
345	0,002	1,280
346	0,002	1,360
347	0,002	1,280
348	0,002	1,200
349	0,002	1,280
350	0,002	1,200
351	0,002	1,120
352	0,002	1,120
353	0,002	1,120
354	0,002	1,040
355	0,002	1,040
356	0,002	1,040
357	0,002	1,040
358	0,002	0,960
359	0,002	0,960
360	0,002	0,960
361	0,002	0,960
362	0,002	0,960
363	0,002	0,960
364	0,002	0,880
365	0,002	0,800
366	0,002	0,880
367	0,002	0,800
368	0,002	0,880
369	0,003	0,800
370	0,003	0,720
371	0,003	0,800
372	0,003	0,720
373	0,003	0,720
374	0,003	0,640
375	0,003	0,720
376	0,003	0,640
377	0,003	0,720
378	0,003	0,640
379	0,003	0,640
380	0,003	0,640
381	0,003	0,640
382	0,003	0,560
383	0,003	0,560
384	0,003	0,640
385	0,003	0,640
386	0,003	0,480
387	0,003	0,480
388	0,003	0,480
389	0,003	0,480
390	0,003	0,480
391	0,003	0,400
392	0,003	0,480
393	0,003	0,480
394	0,003	0,400
395	0,003	0,400
396	0,003	0,400
397	0,003	0,400
398	0,003	0,400
399	0,003	0,400
400	0,003	0,400
401	0,003	0,400
402	0,003	0,320
403	0,003	0,320
404	0,003	0,400
405	0,003	0,320
406	0,003	0,320
407	0,003	0,320
408	0,003	0,320
409	0,003	0,320
410	0,003	0,240
411	0,003	0,320
412	0,003	0,240
413	0,003	0,320
414	0,003	0,160
415	0,003	0,320
416	0,003	0,160
417	0,003	0,240
418	0,003	0,160
419	0,004	0,240
420	0,004	0,160
421	0,004	0,160
422	0,004	0,160
423	0,004	0,160
424	0,004	0,160
425	0,004	0,160
426	0,004	0,240
427	0,004	0,160
428	0,004	0,160
429	0,004	0,160
430	0,004	0,160
431	0,004	0,160
432	0,004	0,080
433	0,004	0,160
434	0,004	0,160
435	0,004	0,160
436	0,004	0,080
437	0,004	0,160
438	0,004	0,080
439	0,004	0,080
440	0,004	0,160
441	0,004	0,080
442	0,004	0,160
443	0,004	0,080
444	0,004	0,160
445	0,004	0,080
446	0,004	0,080
447	0,004	0,080
448	0,004	0,080
449	0,004	0,080
450	0,004	0,080
451	0,004	0,080
452	0,004	0,080
453	0,004	0,080
454	0,004	0,000
455	0,004	0,080
